Time (s)     Err_Time (s)     Flux (erg/cm^2/s/A)    Err_Flux (Jy)
          68852.2000             320.0000    9.1202518424049321e-05    1.3440100186383249e-05
          71357.8000             440.0000    1.0964954454975032e-04    5.0495482800428060e-06
          72394.6000             440.0000    1.1376451831432351e-04    4.1912398643724128e-06
          73897.9000             400.0000    1.1803392052775741e-04    4.3485304591828605e-06
          74813.8000             400.0000    1.2359668790780116e-04    4.5534703890039706e-06
          75695.0000             400.0000    1.2359668790780116e-04    4.5534703890039706e-06
          76585.0000             400.0000    1.2942162044160774e-04    4.7680688403024371e-06
          77474.9000             400.0000    1.3182774804601597e-04    4.8567138597143732e-06
          78321.6000             360.0000    1.2589452192945523e-04    4.6381257252719845e-06
          79246.1000             440.0000    1.3182774804601597e-04    4.8567138597143732e-06
          80179.2000             400.0000    1.3182774804601597e-04    4.8567138597143732e-06
          81112.3000             440.0000    1.4997084349396191e-04    4.1438476626480170e-06
          81864.0000             240.0000    1.3677503466612558e-04    6.2987232996464109e-06
          85864.3000             520.0000    1.4190798511850341e-04    3.9210626462074653e-06
          86935.7000             440.0000    1.3804059849897106e-04    3.8142028017834345e-06
          87834.2000             280.0000    1.4454625157749588e-04    5.3252808593918847e-06
          88931.5000             480.0000    1.3552107359241319e-04    3.7445857538840966e-06
          89959.7000             440.0000    1.1587955865290259e-04    4.2691608322906872e-06
          90979.2000             480.0000    1.1695177902378507e-04    4.3086628917062460e-06
          92041.9000             480.0000    1.1587955865290259e-04    4.2691608322906872e-06
          93113.3000             480.0000    1.0280324694780807e-04    3.7874116919662263e-06
          94176.0000             480.0000    1.1376451831432351e-04    3.1434298982793096e-06
          95290.6000             520.0000    1.2022833498083922e-04    3.3220317582228717e-06
          96405.1000             480.0000    1.1168808181308942e-04    3.0860558358161463e-06
          97519.7000             520.0000    1.1376451831432351e-04    3.1434298982793096e-06
          98625.6000             480.0000    1.1587955865290259e-04    3.2018706242180161e-06
          99748.8000             480.0000    1.1168808181308942e-04    3.0860558358161463e-06
         100949.8000             520.0000    1.0764821478524715e-04    2.9744301814508231e-06
         102107.5000             520.0000    1.0666129000526240e-04    3.9295472549735889e-06
         102980.2000             240.0000    9.6384418434286302e-05    6.2141332812352179e-06
         104483.5000             240.0000    8.9537884836475391e-05    6.5973953541712121e-06
         253549.4000            1280.0000    2.8314364809961720e-05    3.1294193378820880e-06
         256124.2000             920.0000    3.0479428797413725e-05    3.3687110597892895e-06
         259683.8000            1480.0000    3.1333349574227638e-05    2.5973174059261200e-06
         332173.4000            3280.0000    2.1086612702208174e-05    1.9421488587041559e-06
         339569.3000            2840.0000    1.6596129686983146e-05    2.1399841074497100e-06
         347785.9000            3760.0000    1.8197294367116412e-05    1.5084295181562265e-06
         358084.8000            5200.0000    1.5417246612920442e-05    1.4199809299152343e-06
         421994.9000            6320.0000    1.5417246612920442e-05    1.4199809299152343e-06
         440847.4000            5960.0000    1.2942161600099780e-05    1.5496223199289033e-06
         508705.9000            5800.0000    1.4060696004709103e-05    1.4245417977824109e-06
         525415.7000            8480.0000    1.1587955467693669e-05    1.1740191885979386e-06
         777384.0000            6200.0000    8.6299209110890633e-06    2.0665972928265222e-06
         951229.4000           13920.0000    4.4056177303639704e-06    8.9269928029919001e-07
