Tstart(daltrigger) Tend  Tmid(s)  Terr Exposure Filter     Mag         Err   Err+   Err-   1sigma   Telescope       Reference  UpperLimit  Calib GAL_Extinction Host_ext Corrected? Notes	
 -9.  -9.    508705.9	 -9. 11600.0	 RC 20.83  0.11	 -9.  -9.  -9. 	PROMPT	cenko11 0 Vega 0. 0. 0 E(B-V)=0.024
 -9.  -9.    517570.6	 -9. 21360.0	 VJ 21.14  0.33	 -9.  -9.  -9. 	PROMPT	cenko11 0 Vega 0. 0. 0 E(B-V)=0.024
 -9.  -9.    518788.8	 -9. 28400.0	 BJ 21.71  0.25	 -9.  -9.  -9. 	PROMPT	cenko11 0 Vega 0. 0. 0 E(B-V)=0.024
 -9.  -9.    525415.7	 -9. 16960.0	 RC 21.04  0.11	 -9.  -9.  -9. 	PROMPT	cenko11 0 Vega 0. 0. 0 E(B-V)=0.024
 -9.  -9.    526003.2	 -9. 15040.0	 IC 20.61  0.15	 -9.  -9.  -9. 	PROMPT	cenko11 0 Vega 0. 0. 0 E(B-V)=0.024
 -9.  -9.    592747.2	 -9. 4240.0	 RC 21.34  100.	 -9.  -9.  -9. 	PROMPT	cenko11 1 Vega 0. 0. 0 E(B-V)=0.024
 -9.  -9.    592850.9	 -9. 4000.0	 IC 20.65  100.	 -9.  -9.  -9. 	PROMPT	cenko11 1 Vega 0. 0. 0 E(B-V)=0.024
 -9.  -9.    593136.0	 -9. 3520.0	 BJ 21.00  100.	 -9.  -9.  -9. 	PROMPT	cenko11 1 Vega 0. 0. 0 E(B-V)=0.024
 -9.  -9.    594267.8	 -9. 8789.3	 u  21.59  0.08	 -9.  -9.  -9. 	UVOT	cenko11 0 Vega 0. 0. 0 E(B-V)=0.024
 -9.  -9.    742063.7	 -9. 4052.7	 u  22.09  0.18	 -9.  -9.  -9. 	UVOT	cenko11 0 Vega 0. 0. 0 E(B-V)=0.024
 -9.  -9.    777384.0	 -9. 12400.0	 RC 21.36  0.26	 -9.  -9.  -9. 	PROMPT	cenko11 0 Vega 0. 0. 0 E(B-V)=0.024
 -9.  -9.    777721.0	 -9. 13280.0	 IC 21.35  100.	 -9.  -9.  -9. 	PROMPT	cenko11 1 Vega 0. 0. 0 E(B-V)=0.024
 -9.  -9.    807399.4	 -9. 4640.7	 u  22.07  0.16	 -9.  -9.  -9. 	UVOT	cenko11 0 Vega 0. 0. 0 E(B-V)=0.024
 -9.  -9.    883500.5	 -9. 4392.5	 u  22.84  0.29	 -9.  -9.  -9. 	UVOT	cenko11 0 Vega 0. 0. 0 E(B-V)=0.024
 -9.  -9.    951229.4	 -9. 27840.0	 RC 22.09  0.22	 -9.  -9.  -9. 	PROMPT	cenko11 0 Vega 0. 0. 0 E(B-V)=0.024
 -9.  -9.    953657.3	 -9. 23680.0	 IC 21.47  100.	 -9.  -9.  -9. 	PROMPT	cenko11 1 Vega 0. 0. 0 E(B-V)=0.024
 -9.  -9.    974393.3	 -9. 5096.2	 u  22.22  0.17	 -9.  -9.  -9. 	UVOT	cenko11 0 Vega 0. 0. 0 E(B-V)=0.024
 -9.  -9.   1051850.9	 -9. 4573.2	 u  22.94  0.33	 -9.  -9.  -9. 	UVOT	cenko11 0 Vega 0. 0. 0 E(B-V)=0.024
 -9.  -9.   1978560.0	 -9. 600.0	 gg 24.56  0.11	 -9.  -9.  -9. 	Gemini-S cenko11 0 AB 0. 0. 0 E(B-V)=0.024
 -9.  -9.   1978560.0	 -9. 600.0	 rr 23.97  0.11	 -9.  -9.  -9. 	Gemini-S cenko11 0 AB 0. 0. 0 E(B-V)=0.024
 -9.  -9.   1978560.0	 -9. 600.0       ii 23.67  0.12	 -9.  -9.  -9. 	Gemini-S cenko11 0 AB 0. 0. 0 E(B-V)=0.024
 -9.  -9.   73.16d3  -9. 115. gg   19.100    0.030    -9.  -9.  -9. GROND rau10  0 AB 0.03 0. 2 Gal_Ext=E(B-V)  
 -9.  -9.   73.34d3  -9. 115. gg   19.080    0.020    -9.  -9.  -9. GROND rau10  0 AB 0.03 0. 2 Gal_Ext=E(B-V)  
 -9.  -9.   73.52d3  -9. 115. gg   19.080    0.020    -9.  -9.  -9. GROND rau10  0 AB 0.03 0. 2 Gal_Ext=E(B-V)  
 -9.  -9.   73.44d3  -9. 115. gg   19.060    0.020    -9.  -9.  -9. GROND rau10  0 AB 0.03 0. 2 Gal_Ext=E(B-V)  
 -9.  -9.   73.91d3  -9. 115. gg   19.030    0.030    -9.  -9.  -9. GROND rau10  0 AB 0.03 0. 2 Gal_Ext=E(B-V)  
 -9.  -9.   74.10d3  -9. 115. gg   19.050    0.020    -9.  -9.  -9. GROND rau10  0 AB 0.03 0. 2 Gal_Ext=E(B-V)  
 -9.  -9.   74.30d3  -9. 115. gg   19.050    0.020    -9.  -9.  -9. GROND rau10  0 AB 0.03 0. 2 Gal_Ext=E(B-V)  
 -9.  -9.   74.49d3  -9. 115. gg   19.050    0.020    -9.  -9.  -9. GROND rau10  0 AB 0.03 0. 2 Gal_Ext=E(B-V)  
 -9.  -9.   74.81d3  -9. 375. gg   19.040    0.020    -9.  -9.  -9. GROND rau10  0 AB 0.03 0. 2 Gal_Ext=E(B-V)  
 -9.  -9.   75.26d3  -9. 375. gg   19.020    0.020    -9.  -9.  -9. GROND rau10  0 AB 0.03 0. 2 Gal_Ext=E(B-V)  
 -9.  -9.   75.71d3  -9. 375. gg   18.990    0.020    -9.  -9.  -9. GROND rau10  0 AB 0.03 0. 2 Gal_Ext=E(B-V)  
 -9.  -9.   76.16d3  -9. 375. gg   19.000    0.020    -9.  -9.  -9. GROND rau10  0 AB 0.03 0. 2 Gal_Ext=E(B-V)  
 -9.  -9.   76.77d3  -9. 115. gg   18.990    0.020    -9.  -9.  -9. GROND rau10  0 AB 0.03 0. 2 Gal_Ext=E(B-V)  
 -9.  -9.   76.77d3  -9. 115. gg   18.970    0.020    -9.  -9.  -9. GROND rau10  0 AB 0.03 0. 2 Gal_Ext=E(B-V)  
 -9.  -9.   76.87d3  -9. 115. gg   18.980    0.020    -9.  -9.  -9. GROND rau10  0 AB 0.03 0. 2 Gal_Ext=E(B-V)  
 -9.  -9.   77.06d3  -9. 115. gg   19.010    0.020    -9.  -9.  -9. GROND rau10  0 AB 0.03 0. 2 Gal_Ext=E(B-V)  
 -9.  -9.   83.19d3  -9. 115. gg   18.840    0.020    -9.  -9.  -9. GROND rau10  0 AB 0.03 0. 2 Gal_Ext=E(B-V)  
 -9.  -9.   83.37d3  -9. 115. gg   18.850    0.020    -9.  -9.  -9. GROND rau10  0 AB 0.03 0. 2 Gal_Ext=E(B-V)  
 -9.  -9.   83.56d3  -9. 115. gg   18.870    0.020    -9.  -9.  -9. GROND rau10  0 AB 0.03 0. 2 Gal_Ext=E(B-V)  
 -9.  -9.   83.75d3  -9. 115. gg   18.880    0.020    -9.  -9.  -9. GROND rau10  0 AB 0.03 0. 2 Gal_Ext=E(B-V)  
 -9.  -9.   83.95d3  -9. 115. gg   18.840    0.020    -9.  -9.  -9. GROND rau10  0 AB 0.03 0. 2 Gal_Ext=E(B-V)  
 -9.  -9.   84.14d3  -9. 115. gg   18.840    0.020    -9.  -9.  -9. GROND rau10  0 AB 0.03 0. 2 Gal_Ext=E(B-V)  
 -9.  -9.   84.33d3  -9. 115. gg   18.850    0.020    -9.  -9.  -9. GROND rau10  0 AB 0.03 0. 2 Gal_Ext=E(B-V)  
 -9.  -9.   84.53d3  -9. 115. gg   18.840    0.020    -9.  -9.  -9. GROND rau10  0 AB 0.03 0. 2 Gal_Ext=E(B-V)  
 -9.  -9.   84.73d3  -9. 115. gg   18.840    0.020    -9.  -9.  -9. GROND rau10  0 AB 0.03 0. 2 Gal_Ext=E(B-V)  
 -9.  -9.   84.92d3  -9. 115. gg   18.880    0.020    -9.  -9.  -9. GROND rau10  0 AB 0.03 0. 2 Gal_Ext=E(B-V)  
 -9.  -9.   85.11d3  -9. 115. gg   18.860    0.020    -9.  -9.  -9. GROND rau10  0 AB 0.03 0. 2 Gal_Ext=E(B-V)  
 -9.  -9.   85.31d3  -9. 115. gg   18.860    0.020    -9.  -9.  -9. GROND rau10  0 AB 0.03 0. 2 Gal_Ext=E(B-V)  
 -9.  -9.   91.58d3  -9. 115. gg   18.990    0.020    -9.  -9.  -9. GROND rau10  0 AB 0.03 0. 2 Gal_Ext=E(B-V)  
 -9.  -9.   91.76d3  -9. 115. gg   19.020    0.020    -9.  -9.  -9. GROND rau10  0 AB 0.03 0. 2 Gal_Ext=E(B-V)  
 -9.  -9.   91.95d3  -9. 115. gg   18.970    0.020    -9.  -9.  -9. GROND rau10  0 AB 0.03 0. 2 Gal_Ext=E(B-V)  
 -9.  -9.   92.15d3  -9. 115. gg   18.990    0.020    -9.  -9.  -9. GROND rau10  0 AB 0.03 0. 2 Gal_Ext=E(B-V)  
 -9.  -9.   92.35d3  -9. 115. gg   18.990    0.030    -9.  -9.  -9. GROND rau10  0 AB 0.03 0. 2 Gal_Ext=E(B-V)  
 -9.  -9.   92.54d3  -9. 115. gg   19.010    0.020    -9.  -9.  -9. GROND rau10  0 AB 0.03 0. 2 Gal_Ext=E(B-V)  
 -9.  -9.   92.74d3  -9. 115. gg   19.020    0.020    -9.  -9.  -9. GROND rau10  0 AB 0.03 0. 2 Gal_Ext=E(B-V)  
 -9.  -9.   92.93d3  -9. 115. gg   19.040    0.030    -9.  -9.  -9. GROND rau10  0 AB 0.03 0. 2 Gal_Ext=E(B-V) 
 -9.  -9.   93.14d3  -9. 115. gg   19.070    0.030    -9.  -9.  -9. GROND rau10  0 AB 0.03 0. 2 Gal_Ext=E(B-V) 
 -9.  -9.   93.33d3  -9. 115. gg   19.090    0.020    -9.  -9.  -9. GROND rau10  0 AB 0.03 0. 2 Gal_Ext=E(B-V) 
 -9.  -9.   93.51d3  -9. 115. gg   19.000    0.020    -9.  -9.  -9. GROND rau10  0 AB 0.03 0. 2 Gal_Ext=E(B-V) 
 -9.  -9.   93.71d3  -9. 115. gg   19.040    0.030    -9.  -9.  -9. GROND rau10  0 AB 0.03 0. 2 Gal_Ext=E(B-V) 
 -9.  -9.  102.15d3  -9. 115. gg   19.130    0.030    -9.  -9.  -9. GROND rau10  0 AB 0.03 0. 2 Gal_Ext=E(B-V) 
 -9.  -9.  102.33d3  -9. 115. gg   19.180    0.020    -9.  -9.  -9. GROND rau10  0 AB 0.03 0. 2 Gal_Ext=E(B-V) 
 -9.  -9.  102.52d3  -9. 115. gg   19.160    0.020    -9.  -9.  -9. GROND rau10  0 AB 0.03 0. 2 Gal_Ext=E(B-V) 
 -9.  -9.  102.72d3  -9. 115. gg   19.140    0.020    -9.  -9.  -9. GROND rau10  0 AB 0.03 0. 2 Gal_Ext=E(B-V) 
 -9.  -9.  102.92d3  -9. 115. gg   19.150    0.020    -9.  -9.  -9. GROND rau10  0 AB 0.03 0. 2 Gal_Ext=E(B-V) 
 -9.  -9.  103.11d3  -9. 115. gg   19.180    0.020    -9.  -9.  -9. GROND rau10  0 AB 0.03 0. 2 Gal_Ext=E(B-V) 
 -9.  -9.  103.31d3  -9. 115. gg   19.190    0.020    -9.  -9.  -9. GROND rau10  0 AB 0.03 0. 2 Gal_Ext=E(B-V) 
 -9.  -9.  103.50d3  -9. 115. gg   19.170    0.020    -9.  -9.  -9. GROND rau10  0 AB 0.03 0. 2 Gal_Ext=E(B-V) 
 -9.  -9.  103.71d3  -9. 115. gg   19.220    0.020    -9.  -9.  -9. GROND rau10  0 AB 0.03 0. 2 Gal_Ext=E(B-V) 
 -9.  -9.  103.90d3  -9. 115. gg   19.230    0.020    -9.  -9.  -9. GROND rau10  0 AB 0.03 0. 2 Gal_Ext=E(B-V) 
 -9.  -9.  104.09d3  -9. 115. gg   19.190    0.020    -9.  -9.  -9. GROND rau10  0 AB 0.03 0. 2 Gal_Ext=E(B-V) 
 -9.  -9.  104.29d3  -9. 115. gg   19.190    0.020    -9.  -9.  -9. GROND rau10  0 AB 0.03 0. 2 Gal_Ext=E(B-V) 
 -9.  -9.  166.36d3  -9. 115. gg   19.980    0.060    -9.  -9.  -9. GROND rau10  0 AB 0.03 0. 2 Gal_Ext=E(B-V) 
 -9.  -9.  166.55d3  -9. 115. gg   20.000    0.050    -9.  -9.  -9. GROND rau10  0 AB 0.03 0. 2 Gal_Ext=E(B-V) 
 -9.  -9.  166.74d3  -9. 115. gg   20.020    0.050    -9.  -9.  -9. GROND rau10  0 AB 0.03 0. 2 Gal_Ext=E(B-V) 
 -9.  -9.  166.94d3  -9. 115. gg   20.030    0.040    -9.  -9.  -9. GROND rau10  0 AB 0.03 0. 2 Gal_Ext=E(B-V) 
 -9.  -9.  167.13d3  -9. 115. gg   19.980    0.060    -9.  -9.  -9. GROND rau10  0 AB 0.03 0. 2 Gal_Ext=E(B-V) 
 -9.  -9.  167.32d3  -9. 115. gg   20.040    0.070    -9.  -9.  -9. GROND rau10  0 AB 0.03 0. 2 Gal_Ext=E(B-V) 
 -9.  -9.  167.51d3  -9. 115. gg   20.000    0.050    -9.  -9.  -9. GROND rau10  0 AB 0.03 0. 2 Gal_Ext=E(B-V) 
 -9.  -9.  167.70d3  -9. 115. gg   19.990    0.040    -9.  -9.  -9. GROND rau10  0 AB 0.03 0. 2 Gal_Ext=E(B-V) 
 -9.  -9.  173.77d3  -9. 115. gg   20.230    0.050    -9.  -9.  -9. GROND rau10  0 AB 0.03 0. 2 Gal_Ext=E(B-V) 
 -9.  -9.  173.95d3  -9. 115. gg   20.160    0.030    -9.  -9.  -9. GROND rau10  0 AB 0.03 0. 2 Gal_Ext=E(B-V) 
 -9.  -9.  174.15d3  -9. 115. gg   20.180    0.030    -9.  -9.  -9. GROND rau10  0 AB 0.03 0. 2 Gal_Ext=E(B-V) 
 -9.  -9.  174.35d3  -9. 115. gg   20.210    0.040    -9.  -9.  -9. GROND rau10  0 AB 0.03 0. 2 Gal_Ext=E(B-V) 
 -9.  -9.  174.55d3  -9. 115. gg   20.190    0.050    -9.  -9.  -9. GROND rau10  0 AB 0.03 0. 2 Gal_Ext=E(B-V) 
 -9.  -9.  174.73d3  -9. 115. gg   20.170    0.030    -9.  -9.  -9. GROND rau10  0 AB 0.03 0. 2 Gal_Ext=E(B-V) 
 -9.  -9.  174.92d3  -9. 115. gg   20.220    0.040    -9.  -9.  -9. GROND rau10  0 AB 0.03 0. 2 Gal_Ext=E(B-V) 
 -9.  -9.  175.11d3  -9. 115. gg   20.240    0.030    -9.  -9.  -9. GROND rau10  0 AB 0.03 0. 2 Gal_Ext=E(B-V) 
 -9.  -9.  264.66d3  -9. 369. gg   20.520    0.050    -9.  -9.  -9. GROND rau10  0 AB 0.03 0. 2 Gal_Ext=E(B-V) 
 -9.  -9.  265.10d3  -9. 369. gg   20.530    0.040    -9.  -9.  -9. GROND rau10  0 AB 0.03 0. 2 Gal_Ext=E(B-V) 
 -9.  -9.  265.55d3  -9. 369. gg   20.550    0.040    -9.  -9.  -9. GROND rau10  0 AB 0.03 0. 2 Gal_Ext=E(B-V) 
 -9.  -9.  266.00d3  -9. 369. gg   20.580    0.040    -9.  -9.  -9. GROND rau10  0 AB 0.03 0. 2 Gal_Ext=E(B-V) 
 -9.  -9.  331.28d3  -9. 369. gg   20.980    0.080    -9.  -9.  -9. GROND rau10  0 AB 0.03 0. 2 Gal_Ext=E(B-V) 
 -9.  -9.  331.74d3  -9. 369. gg   20.950    0.050    -9.  -9.  -9. GROND rau10  0 AB 0.03 0. 2 Gal_Ext=E(B-V) 
 -9.  -9.  332.19d3  -9. 369. gg   20.970    0.050    -9.  -9.  -9. GROND rau10  0 AB 0.03 0. 2 Gal_Ext=E(B-V) 
 -9.  -9.  332.64d3  -9. 369. gg   21.010    0.040    -9.  -9.  -9. GROND rau10  0 AB 0.03 0. 2 Gal_Ext=E(B-V) 
 -9.  -9.  355.58d3  -9. 369. gg   21.150    0.060    -9.  -9.  -9. GROND rau10  0 AB 0.03 0. 2 Gal_Ext=E(B-V) 
 -9.  -9.  356.02d3  -9. 369. gg   21.210    0.050    -9.  -9.  -9. GROND rau10  0 AB 0.03 0. 2 Gal_Ext=E(B-V) 
 -9.  -9.  356.47d3  -9. 369. gg   21.240    0.040    -9.  -9.  -9. GROND rau10  0 AB 0.03 0. 2 Gal_Ext=E(B-V) 
 -9.  -9.  356.93d3  -9. 369. gg   21.190    0.060    -9.  -9.  -9. GROND rau10  0 AB 0.03 0. 2 Gal_Ext=E(B-V) 
 -9.  -9.  419.04d3  -9. 1476. gg   21.250    0.100    -9.  -9.  -9. GROND rau10 0  AB 0.03 0. 2 Gal_Ext=E(B-V) 
 -9.  -9. 1300.22d3  -9. 1476. gg   23.550    0.120    -9.  -9.  -9. GROND rau10 0  AB 0.03 0. 2 Gal_Ext=E(B-V)    
 -9.  -9. 1635.15d3  -9. 1476. gg   23.580  100.000    -9.  -9.  -9. GROND rau10 1  AB 0.03 0. 2 Gal_Ext=E(B-V)    
 -9.  -9. 1808.91d3  -9. 2952. gg   24.230    0.150    -9.  -9.  -9. GROND rau10 0  AB 0.03 0. 2 Gal_Ext=E(B-V)    
 -9.  -9. 2070.84d3  -9. 2952. gg   24.340  100.000    -9.  -9.  -9. GROND rau10 1  AB 0.03 0. 2 Gal_Ext=E(B-V)    
 -9.  -9. 2840.06d3  -9. 4428. gg   24.090  100.000    -9.  -9.  -9. GROND rau10 1  AB 0.03 0. 2 Gal_Ext=E(B-V)    
 -9.  -9.   73.16d3  -9. 115. rr   18.770    0.020    -9.  -9.  -9. GROND rau10  0 AB 0.03 0. 2 Gal_Ext=E(B-V) 
 -9.  -9.   73.34d3  -9. 115. rr   18.770    0.020    -9.  -9.  -9. GROND rau10  0 AB 0.03 0. 2 Gal_Ext=E(B-V) 
 -9.  -9.   73.52d3  -9. 115. rr   18.750    0.020    -9.  -9.  -9. GROND rau10  0 AB 0.03 0. 2 Gal_Ext=E(B-V) 
 -9.  -9.   73.44d3  -9. 115. rr   18.750    0.020    -9.  -9.  -9. GROND rau10  0 AB 0.03 0. 2 Gal_Ext=E(B-V) 
 -9.  -9.   73.91d3  -9. 115. rr   18.740    0.020    -9.  -9.  -9. GROND rau10  0 AB 0.03 0. 2 Gal_Ext=E(B-V) 
 -9.  -9.   74.10d3  -9. 115. rr   18.770    0.020    -9.  -9.  -9. GROND rau10  0 AB 0.03 0. 2 Gal_Ext=E(B-V) 
 -9.  -9.   74.30d3  -9. 115. rr   18.770    0.020    -9.  -9.  -9. GROND rau10  0 AB 0.03 0. 2 Gal_Ext=E(B-V) 
 -9.  -9.   74.49d3  -9. 115. rr   18.740    0.020    -9.  -9.  -9. GROND rau10  0 AB 0.03 0. 2 Gal_Ext=E(B-V) 
 -9.  -9.   74.81d3  -9. 375. rr   18.740    0.020    -9.  -9.  -9. GROND rau10  0 AB 0.03 0. 2 Gal_Ext=E(B-V) 
 -9.  -9.   75.26d3  -9. 375. rr   18.740    0.020    -9.  -9.  -9. GROND rau10  0 AB 0.03 0. 2 Gal_Ext=E(B-V) 
 -9.  -9.   75.71d3  -9. 375. rr   18.710    0.020    -9.  -9.  -9. GROND rau10  0 AB 0.03 0. 2 Gal_Ext=E(B-V) 
 -9.  -9.   76.16d3  -9. 375. rr   18.720    0.020    -9.  -9.  -9. GROND rau10  0 AB 0.03 0. 2 Gal_Ext=E(B-V) 
 -9.  -9.   76.77d3  -9. 115. rr   18.720    0.020    -9.  -9.  -9. GROND rau10  0 AB 0.03 0. 2 Gal_Ext=E(B-V) 
 -9.  -9.   76.77d3  -9. 115. rr   18.700    0.020    -9.  -9.  -9. GROND rau10  0 AB 0.03 0. 2 Gal_Ext=E(B-V) 
 -9.  -9.   76.87d3  -9. 115. rr   18.690    0.020    -9.  -9.  -9. GROND rau10  0 AB 0.03 0. 2 Gal_Ext=E(B-V) 
 -9.  -9.   77.06d3  -9. 115. rr   18.690    0.020    -9.  -9.  -9. GROND rau10  0 AB 0.03 0. 2 Gal_Ext=E(B-V) 
 -9.  -9.   83.19d3  -9. 115. rr   18.570    0.020    -9.  -9.  -9. GROND rau10  0 AB 0.03 0. 2 Gal_Ext=E(B-V) 
 -9.  -9.   83.37d3  -9. 115. rr   18.580    0.020    -9.  -9.  -9. GROND rau10  0 AB 0.03 0. 2 Gal_Ext=E(B-V) 
 -9.  -9.   83.56d3  -9. 115. rr   18.590    0.020    -9.  -9.  -9. GROND rau10  0 AB 0.03 0. 2 Gal_Ext=E(B-V) 
 -9.  -9.   83.75d3  -9. 115. rr   18.560    0.020    -9.  -9.  -9. GROND rau10  0 AB 0.03 0. 2 Gal_Ext=E(B-V) 
 -9.  -9.   83.95d3  -9. 115. rr   18.590    0.020    -9.  -9.  -9. GROND rau10  0 AB 0.03 0. 2 Gal_Ext=E(B-V) 
 -9.  -9.   84.14d3  -9. 115. rr   18.590    0.020    -9.  -9.  -9. GROND rau10  0 AB 0.03 0. 2 Gal_Ext=E(B-V) 
 -9.  -9.   84.33d3  -9. 115. rr   18.610    0.020    -9.  -9.  -9. GROND rau10  0 AB 0.03 0. 2 Gal_Ext=E(B-V) 
 -9.  -9.   84.53d3  -9. 115. rr   18.590    0.020    -9.  -9.  -9. GROND rau10  0 AB 0.03 0. 2 Gal_Ext=E(B-V) 
 -9.  -9.   84.73d3  -9. 115. rr   18.600    0.020    -9.  -9.  -9. GROND rau10  0 AB 0.03 0. 2 Gal_Ext=E(B-V) 
 -9.  -9.   84.92d3  -9. 115. rr   18.590    0.020    -9.  -9.  -9. GROND rau10  0 AB 0.03 0. 2 Gal_Ext=E(B-V) 
 -9.  -9.   85.11d3  -9. 115. rr   18.610    0.020    -9.  -9.  -9. GROND rau10  0 AB 0.03 0. 2 Gal_Ext=E(B-V) 
 -9.  -9.   85.31d3  -9. 115. rr   18.590    0.020    -9.  -9.  -9. GROND rau10  0 AB 0.03 0. 2 Gal_Ext=E(B-V) 
 -9.  -9.   91.58d3  -9. 115. rr   18.750    0.020    -9.  -9.  -9. GROND rau10  0 AB 0.03 0. 2 Gal_Ext=E(B-V) 
 -9.  -9.   91.76d3  -9. 115. rr   18.740    0.020    -9.  -9.  -9. GROND rau10  0 AB 0.03 0. 2 Gal_Ext=E(B-V) 
 -9.  -9.   91.95d3  -9. 115. rr   18.760    0.020    -9.  -9.  -9. GROND rau10  0 AB 0.03 0. 2 Gal_Ext=E(B-V) 
 -9.  -9.   92.15d3  -9. 115. rr   18.760    0.020    -9.  -9.  -9. GROND rau10  0 AB 0.03 0. 2 Gal_Ext=E(B-V) 
 -9.  -9.   92.35d3  -9. 115. rr   18.750    0.020    -9.  -9.  -9. GROND rau10  0 AB 0.03 0. 2 Gal_Ext=E(B-V) 
 -9.  -9.   92.54d3  -9. 115. rr   18.760    0.020    -9.  -9.  -9. GROND rau10  0 AB 0.03 0. 2 Gal_Ext=E(B-V) 
 -9.  -9.   92.74d3  -9. 115. rr   18.760    0.020    -9.  -9.  -9. GROND rau10  0 AB 0.03 0. 2 Gal_Ext=E(B-V) 
 -9.  -9.   92.93d3  -9. 115. rr   18.760    0.020    -9.  -9.  -9. GROND rau10  0 AB 0.03 0. 2 Gal_Ext=E(B-V) 
 -9.  -9.   93.14d3  -9. 115. rr   18.810    0.030    -9.  -9.  -9. GROND rau10  0 AB 0.03 0. 2 Gal_Ext=E(B-V) 
 -9.  -9.   93.33d3  -9. 115. rr   18.790    0.030    -9.  -9.  -9. GROND rau10  0 AB 0.03 0. 2 Gal_Ext=E(B-V) 
 -9.  -9.   93.51d3  -9. 115. rr   18.800    0.030    -9.  -9.  -9. GROND rau10  0 AB 0.03 0. 2 Gal_Ext=E(B-V) 
 -9.  -9.   93.71d3  -9. 115. rr   18.790    0.020    -9.  -9.  -9. GROND rau10  0 AB 0.03 0. 2 Gal_Ext=E(B-V) 
 -9.  -9.  102.15d3  -9. 115. rr   18.920    0.030    -9.  -9.  -9. GROND rau10  0 AB 0.03 0. 2 Gal_Ext=E(B-V) 
 -9.  -9.  102.33d3  -9. 115. rr   18.870    0.020    -9.  -9.  -9. GROND rau10  0 AB 0.03 0. 2 Gal_Ext=E(B-V) 
 -9.  -9.  102.52d3  -9. 115. rr   18.900    0.020    -9.  -9.  -9. GROND rau10  0 AB 0.03 0. 2 Gal_Ext=E(B-V) 
 -9.  -9.  102.72d3  -9. 115. rr   18.870    0.020    -9.  -9.  -9. GROND rau10  0 AB 0.03 0. 2 Gal_Ext=E(B-V) 
 -9.  -9.  102.92d3  -9. 115. rr   18.910    0.020    -9.  -9.  -9. GROND rau10  0 AB 0.03 0. 2 Gal_Ext=E(B-V) 
 -9.  -9.  103.11d3  -9. 115. rr   18.880    0.020    -9.  -9.  -9. GROND rau10  0 AB 0.03 0. 2 Gal_Ext=E(B-V) 
 -9.  -9.  103.31d3  -9. 115. rr   18.940    0.020    -9.  -9.  -9. GROND rau10  0 AB 0.03 0. 2 Gal_Ext=E(B-V) 
 -9.  -9.  103.50d3  -9. 115. rr   18.910    0.020    -9.  -9.  -9. GROND rau10  0 AB 0.03 0. 2 Gal_Ext=E(B-V) 
 -9.  -9.  103.71d3  -9. 115. rr   18.930    0.020    -9.  -9.  -9. GROND rau10  0 AB 0.03 0. 2 Gal_Ext=E(B-V) 
 -9.  -9.  103.90d3  -9. 115. rr   18.920    0.020    -9.  -9.  -9. GROND rau10  0 AB 0.03 0. 2 Gal_Ext=E(B-V) 
 -9.  -9.  104.09d3  -9. 115. rr   18.910    0.020    -9.  -9.  -9. GROND rau10  0 AB 0.03 0. 2 Gal_Ext=E(B-V) 
 -9.  -9.  104.29d3  -9. 115. rr   18.900    0.020    -9.  -9.  -9. GROND rau10  0 AB 0.03 0. 2 Gal_Ext=E(B-V) 
 -9.  -9.  166.36d3  -9. 115. rr   19.790    0.040    -9.  -9.  -9. GROND rau10  0 AB 0.03 0. 2 Gal_Ext=E(B-V) 
 -9.  -9.  166.55d3  -9. 115. rr   19.730    0.040    -9.  -9.  -9. GROND rau10  0 AB 0.03 0. 2 Gal_Ext=E(B-V) 
 -9.  -9.  166.74d3  -9. 115. rr   19.760    0.030    -9.  -9.  -9. GROND rau10  0 AB 0.03 0. 2 Gal_Ext=E(B-V) 
 -9.  -9.  166.94d3  -9. 115. rr   19.730    0.030    -9.  -9.  -9. GROND rau10  0 AB 0.03 0. 2 Gal_Ext=E(B-V) 
 -9.  -9.  167.13d3  -9. 115. rr   19.830    0.050    -9.  -9.  -9. GROND rau10  0 AB 0.03 0. 2 Gal_Ext=E(B-V) 
 -9.  -9.  167.32d3  -9. 115. rr   19.770    0.040    -9.  -9.  -9. GROND rau10  0 AB 0.03 0. 2 Gal_Ext=E(B-V) 
 -9.  -9.  167.51d3  -9. 115. rr   19.800    0.030    -9.  -9.  -9. GROND rau10  0 AB 0.03 0. 2 Gal_Ext=E(B-V) 
 -9.  -9.  167.70d3  -9. 115. rr   19.790    0.030    -9.  -9.  -9. GROND rau10  0 AB 0.03 0. 2 Gal_Ext=E(B-V) 
 -9.  -9.  173.77d3  -9. 115. rr   19.920    0.030    -9.  -9.  -9. GROND rau10  0 AB 0.03 0. 2 Gal_Ext=E(B-V) 
 -9.  -9.  173.95d3  -9. 115. rr   19.850    0.020    -9.  -9.  -9. GROND rau10  0 AB 0.03 0. 2 Gal_Ext=E(B-V) 
 -9.  -9.  174.15d3  -9. 115. rr   19.870    0.030    -9.  -9.  -9. GROND rau10  0 AB 0.03 0. 2 Gal_Ext=E(B-V) 
 -9.  -9.  174.35d3  -9. 115. rr   19.870    0.030    -9.  -9.  -9. GROND rau10  0 AB 0.03 0. 2 Gal_Ext=E(B-V) 
 -9.  -9.  174.55d3  -9. 115. rr   19.880    0.040    -9.  -9.  -9. GROND rau10  0 AB 0.03 0. 2 Gal_Ext=E(B-V) 
