time_sec	flux	flux_err	band	logF	logT	mag	mag_err	source
39970.0	1.197110936780705e-13	9.18687912500417e-15	g	-12.971682358664154	4.601734148260105	20.75	0.08	manual
39970.0	1.226531989749505e-13	5.652677063431049e-15	r	-12.945784120631288	4.601734148260105	20.46	0.05	manual
39970.0	1.1304432349734098e-13	6.4335343935421695e-15	i	-12.972360945222128	4.601734148260105	20.35	0.06	manual
39970.0	1.1048190308724297e-13	8.65338899339591e-15	z	-12.975757767919818	4.601734148260105	20.21	0.08	manual
39970.0	6.579281421806539e-14	6.85724924672313e-15	J	-13.192514870308257	4.601734148260105	19.6	0.1	manual
39970.0	3.32274258456135e-14	9.477224276612086e-15	H	-13.485275244412092	4.601734148260105	19.6	0.3	manual
11622.0	5.703693029890729e-13	1.630031525526808e-13	v	-12.28904423024722	4.065280871102755	18.94	0.31	manual
331.0	1.6908053683887576e-11	8.867723733072435e-13	u	-10.845684652441244	2.519827993775719	15.7	0.03	manual
5037.0	1.270848024209872e-12	1.9566009508751283e-13	u	-11.969684652441243	3.702171950857711	18.51	0.16	manual
4832.0	2.6841125975932533e-19	5.033573367830649e-20	uvw1	-18.670088172038778	3.684126925613076	18.47	0.19	manual
23362.0	5.45507505586088e-20	1.4055249776791467e-20	uvw1	-19.362088172038774	4.368510019595464	20.2	0.27	manual
4627.0	6.442066696255886e-19	1.1858486044166524e-19	uvm2	-18.329036277378904	3.665299499499897	18.58	0.18	manual
4218.0	2.0373053099639585e-19	5.1917961301831727e-20	uvw2	-18.813260687698445	3.625106575403468	19.53	0.26	manual
51166.0	1.272561792274919e-13	7.0361446582229984e-15	r	-12.929784120631288	4.708981466496654	20.42	0.06	manual
51166.0	8.575288878942766e-14	5.650410111410579e-15	i	-13.092360945222127	4.708981466496654	20.65	0.07	manual
51166.0	5.583872961084441e-14	6.820641675940052e-15	Z	-13.272113385344117	4.708981466496654	20.45	0.13	manual
51166.0	4.6516517027543744e-14	1.2961544919390948e-14	Y	-13.34834985884376	4.708981466496654	20.4	0.3	manual
