time_sec	flux	flux_err	band	source
563.46660900116	8.768585832715533e-12	1.2163937267794508e-12	b	uvot
638.976179003716	7.29339129357329e-12	1.3814559962953005e-12	v	uvot
738.846518993378	6.2925400109619786e-12	1.0402442758511164e-12	b	uvot
813.953369021416	8.985367299888515e-12	1.45143813400133e-12	v	uvot
1070.3473790288	7.422564524888993e-12	1.3181322333919446e-12	v	uvot
1169.41107904911	5.912861594521259e-12	9.441347925629272e-13	b	uvot
1244.46246904135	7.417876735705961e-12	1.3040458010949695e-12	v	uvot
1344.39862900972	4.251281501631455e-12	8.193989036355863e-13	b	uvot
1418.85476905107	3.8081527092685055e-12	9.861585999473328e-13	v	uvot
1517.89778900146	4.585268496942037e-12	8.492439491873309e-13	b	uvot
1592.51922899485	4.650312140667471e-12	1.0667095060424945e-12	v	uvot
1691.71026903391	4.059702560778007e-12	8.03313442945884e-13	b	uvot
1765.87383902073	6.392539730758747e-12	1.2073274523954018e-12	v	uvot
1864.76135903597	3.853684880825977e-12	7.751303554542522e-13	b	uvot
1940.44766902924	3.0830995585928045e-12	8.926482020795008e-13	v	uvot
2039.26898902655	4.195839243707472e-12	7.98807424552045e-13	b	uvot
2113.60866904259	4.369032154135255e-12	1.0134300569566983e-12	v	uvot
2212.81682902575	2.0658126998466493e-12	6.229968500133303e-13	b	uvot
2287.79616904259	3.3646827983336283e-12	9.180297176323327e-13	v	uvot
2386.76182901859	3.085264770155389e-12	7.151661547074318e-13	b	uvot
2461.19006901979	3.265594812421691e-12	9.236342808946787e-13	v	uvot
7450.99739003181	7.46757834998449e-13	1.5680193529403243e-13	b	uvot
24656.550450027	1.8990779566529416e-13	9.086794056596614e-14	u	uvot
24962.2727000117	1.9994299196994848e-13	1.0599974604220263e-13	b	uvot
32794.0	1.842939984455635e-13	8.492304740241946e-15	R_c	manual
35403.0	1.920811024912205e-13	1.9719358480223988e-14	I_c	manual
106874.0	2.745883355313791e-13	1.5174312194510415e-14	R	manual
