Time	Mag	MagErr	Band	GCN
5766	>19.5	?	R	19409
20700	23.52	0.15	r	19410
20700	21.35	0.30	z	19410
7395	>20.5	?	u	19412
88992	25.03	0.15	g	19416
88992	24.05	0.14	r	19416
13526.5	>21.6	?	u	19420
30255.5	>22.2	?	u	19420
31221	>21.4	?	v	19420
30872.5	>23.2	?	white	19420
50371.2	23.6	0.3	Rc	19421
