30468	19.2	0.3	R	310
31332	19.11	0.02	R	313
33924	19.17	0.02	R	313
36516	19.25	0.02	R	313
53796	19.61	0.01	R	313
12669.6	18.24	0.02	R	315
13360.8	18.31	0.02	R	315
13965.6	18.3	0.02	R	315
35220	19.23	0.07	R	315
35911.2	19.31	0.07	R	315
36602.4	19.25	0.04	R	315
53968.8	19.45	0	V	316
53968.8	18.5	0	I	316
90868.8	20.05	0	V	316
90868.8	19.15	0	I	316
54660	20.3	0	R	318
98551.2	20.11	0.09	V	323
98551.2	19.67	0.07	R	323
98896.8	20.01	0.08	V	323
98896.8	19.71	0.06	R	323
99242.4	20.06	0.07	V	323
99242.4	19.76	0.09	R	323
257035	21.05	0.13	I	328
259290	21.86	0.08	V	328
313687	21.17	0.13	I	328
316167	22.41	0.06	V	328
329879	21.35	0.07	I	328
333680	22.46	0.05	V	328
497050	23	0.1	R	329
66331.8	19.1	0.02	R	330
690564	24.5	0	V	331
582270	23.4	0.1	R	332
2.48E+06	27	0.2	V	386
3.33E+06	27.8	0.3	V	386
