time_sec	flux	flux_err	band	logF	logT	mag	mag_err	source
475923.0	5.599090989199969e-14	4.1255627027357225e-15	R	-13.279748565630324	5.677536693518479	21.09	0.08	manual
478757.0	4.20840497317375e-14	7.752168445209506e-15	R	-13.40374856563032	5.680115136927904	21.4	0.2	manual
647335.0	2.911504898610863e-14	5.3631902221764115e-15	R	-13.563748565630323	5.811129089013814	21.8	0.2	manual
659002.0	3.5003987908142175e-14	9.67195929031584e-15	R	-13.483748565630323	5.818886732632926	21.6	0.3	manual
194625.0	1.6147954801724987e-13	1.3385534403165687e-14	R	-12.819748565630324	5.2891986255761765	19.94	0.09	manual
210052.0	1.3935338584199307e-13	5.1339684623683313e-14	R	-12.883748565630324	5.322326821007687	20.1	0.4	manual
204106.0	1.4325755184467596e-13	1.7152860573491368e-14	R	-12.871748565630323	5.309855771637142	20.07	0.13	manual
205864.0	1.229684199462781e-13	1.8480364755159525e-14	I	-12.929541799924134	5.313580406995391	19.79	0.15	manual
285273.0	8.711993147424816e-14	3.2096168882442647e-15	R	-13.087748565630324	5.455260669287984	20.61	0.04	manual
377556.0	6.548133502134205e-14	3.0155269177898236e-15	R	-13.211748565630325	5.5769813763288125	20.92	0.05	manual
726104.0	3.312207415468307e-14	2.7455901911141975e-15	R	-13.507748565630322	5.860998829228127	21.66	0.09	manual
983436.0	3.3307643158912565e-14	4.606545569387843e-15	r	-13.506812490262126	5.992746102179872	21.86	0.15	manual
1066228.0	2.911504898610863e-14	1.0726380444352821e-14	R	-13.563748565630323	6.027850083259122	21.8	0.4	manual
1074461.0	2.480526683589327e-14	3.2024384789157007e-15	r	-13.634812490262126	6.031190656409889	22.18	0.14	manual
208800.0	1.2826776432061707e-13	3.5441693044359166e-15	R	-12.919748565630323	5.319730494330225	20.19	0.03	manual
2255.0	2.6457201393245337e-12	5.158790939419822e-14	r	-11.606812490262126	3.35314654621398	17.11	0.02	manual
81575.0	3.6521104488665285e-13	2.031692471882612e-14	r	-12.466812490262129	4.911557082459913	19.26	0.06	manual
85055.0	3.0092733271237407e-13	3.00862694272899e-14	g	-12.563973448540883	4.9296998489137	19.7	0.07	manual
265835.0	9.694912710510099e-14	8.950831476431669e-15	r	-13.042812490262126	5.424612159850437	20.7	0.1	manual
