time_sec	flux	flux_err	band	logF	logT	mag	mag_err
1084.0	2.776062424272865e-13	3.4549910306216226e-14	I	-12.556570772290515	3.0350292822023683	18.81	0.13
364.0	2.25220921572585e-13	1.931321077168428e-14	g	-12.647391268787423	2.561101383649056	19.97	0.08
364.0	2.8526221428527296e-13	1.3178466084919771e-14	r	-12.54475575100045	2.561101383649056	19.46	0.05
364.0	3.3716720153503726e-13	2.367483260004405e-14	i	-12.472154678665145	2.561101383649056	19.08	0.07
364.0	3.775929663166275e-13	4.037435684955166e-14	z	-12.422976104200046	2.561101383649056	18.79	0.1
364.0	1.2692142795589245e-13	1.4473957787820115e-14	J	-12.896465050423847	2.561101383649056	18.79	0.06
364.0	7.41637699516228e-14	1.1484878107074517e-14	H	-13.129808201900605	2.561101383649056	18.61	0.06
292.0	1.3057383230302357e-13	3.4583738177997885e-14	u	-12.88414384928665	2.4653828514484184	20.86	0.27
124.0	2.6992570789021786e-13	2.488080792189505e-14	r	-12.568755751000449	2.093421685162235	19.52	0.1
124.0	5.96822683887984e-13	3.21092982953152e-14	i	-12.224154678665146	2.093421685162235	18.46	0.05
124.0	4.415947441606821e-13	4.721778574836958e-14	z	-12.354976104200047	2.093421685162235	18.62	0.1
124.0	2.90760193747249e-13	3.947702709214246e-14	J	-12.536465050423848	2.093421685162235	17.89	0.1
124.0	2.692723732845247e-13	4.617864056752746e-14	H	-12.569808201900607	2.093421685162235	17.21	0.1
9568.0	3.3407603405101307e-14	4.106561774606828e-15	i	-13.476154678665145	3.980821166644336	21.59	0.13
9568.0	2.5470667912128715e-14	5.084718544255931e-15	Z	-13.59395966647146	3.980821166644336	21.22	0.21
