time_sec	flux	flux_err	band	source
124.0	5.96822683887984e-13	3.21092982953152e-14	i	manual
124.0	2.6992570789021786e-13	2.4880807921895052e-14	r	manual
124.0	2.6927237328452483e-13	4.6178640567527466e-14	H	manual
124.0	2.90760193747249e-13	3.947702709214246e-14	J	manual
364.0	3.371672015350373e-13	2.3674832600044046e-14	i	manual
364.0	3.775929663166275e-13	4.037435684955166e-14	z	manual
364.0	1.2692142795589245e-13	1.4473957787820115e-14	J	manual
364.0	7.416376995162282e-14	1.1484878107074517e-14	H	manual
9568.0	2.5470667912128715e-14	5.084718544255931e-15	Z	manual
15359.0	4.802678703212253e-14	4.419007131200654e-11	Z	nissim
15365.4	2.45913430913062e-14	2.2626814543670012e-11	r	nissim
15411.35	1.0872423097179209e-13	1.0003857899571492e-10	Y	nissim
