time_sec	flux	flux_err	band	logF	logT	mag	mag_err
854496.0	1.6894067657406122e-14	4.2781259431213316e-15	J	-13.77226577088622	5.9317100340760724	20.7	0.2
743037.0	4.061349716883485e-14	5.946039745670919e-15	i	-13.39132961243721	5.871010440268978	21.3	0.15
262.0	4.03663390188872e-13	1.3513954652184347e-13	u	-12.393980636668273	2.4183012913197452	19.89	0.32
5442.0	3.6477021010513455e-13	1.1917171023808208e-13	u	-12.437980636668273	3.735758537443739	20.0	0.31
4637.0	9.441325211746685e-20	2.754951359692781e-20	w1	-19.02496704259225	3.6662370958958044	19.84	0.18
5867.0	4.447776462505373e-19	1.7094137100619396e-19	m2	-18.351857047761417	3.768416088216332	19.21	0.28
11245.0	3.8738513551058404e-19	1.2116503798419182e-19	m2	-18.411857047761416	4.050959459771651	19.36	0.14
5457.0	4.533361041630759e-19	1.5579021000732762e-19	w2	-18.343579691895645	3.736953953783146	18.98	0.16
128575.0	9.041727921826554e-14	2.4983217513247025e-14	R	-13.043748565630322	5.109156532993127	20.5	0.3
126647.0	7.248554930048216e-14	2.0028497433213023e-15	R	-13.139748565630322	5.102594906729197	20.74	0.03
1683252.0	3.3748263735677275e-13	8.081657895189012e-14	R	-12.471748565630325	6.226149139158665	19.07	0.26
59217.0	5.221233198116234e-14	4.65825762924632e-15	g	-13.282226909280501	4.772446401762366	21.68	0.05
59217.0	4.0490927736091674e-14	1.8825600136455428e-15	r	-13.392642272477092	4.772446401762366	21.59	0.05
59217.0	4.061349716883485e-14	4.2266880347248654e-15	i	-13.39132961243721	4.772446401762366	21.3	0.1
405820.0	1.2876818978543645e-14	1.777502602605558e-15	B	-13.890191409545345	5.608333446530747	23.46	0.1
576633.0	1.844202432220614e-14	2.3328146857091916e-15	B	-13.734191409545344	5.7608994929044295	23.07	0.08
1181952.0	2.3648771794451057e-14	4.988930421162232e-15	B	-13.626191409545346	6.072599839862991	22.8	0.2
2220480.0	1.1743798484855721e-14	1.3708393022164486e-15	B	-13.930191409545344	6.346446865810188	23.56	0.06
2332396.0	1.2297266656049314e-14	1.4354449681410167e-15	B	-13.910191409545344	6.367802287945621	23.51	0.06
2650492.0	1.0041731167225674e-14	1.3262300810298615e-15	B	-13.998191409545345	6.4233264977301125	23.73	0.09
394675.0	1.8271453236087917e-14	2.318638858340566e-15	g	-13.7382269092805	5.596239617639725	22.82	0.11
569635.0	2.0595535608348074e-14	2.6135638229111728e-15	g	-13.686226909280501	5.755596665740952	22.69	0.11
831859.0	2.6168154226867575e-14	2.9501940800976117e-15	g	-13.5822269092805	5.9200497196664905	22.43	0.09
1000252.0	2.7654963570757002e-14	2.7649023353652627e-15	g	-13.558226909280501	6.0001094284220375	22.37	0.07
1258502.0	2.6901289037107063e-14	2.53685142075307e-15	g	-13.5702269092805	6.099853910061794	22.4	0.06
1776556.0	2.2375517617027014e-14	3.53262937353576e-15	g	-13.650226909280502	6.249578901725528	22.6	0.15
2645481.0	1.3988562600886612e-14	2.5535950029500156e-15	g	-13.8542269092805	6.422504646750787	23.11	0.18
406684.0	3.682871222980614e-14	1.9074359337921376e-15	V	-13.433813466626132	5.609257086472946	21.89	0.03
1012435.0	6.112044863437193e-14	5.239306318690952e-15	V	-13.213813466626132	6.005367150358328	21.34	0.08
1182124.0	6.40009666347294e-14	5.486227218284754e-15	V	-13.193813466626132	6.072663034659621	21.29	0.08
2160000.0	4.5101037594691327e-14	2.335876943582102e-15	V	-13.345813466626133	6.334453751150931	21.67	0.03
2332800.0	4.722658401211831e-14	3.3303417042413817e-15	V	-13.325813466626132	6.367877506637881	21.62	0.06
2650924.0	3.7860516411250524e-14	2.9510894940927493e-15	V	-13.421813466626132	6.423397277014967	21.86	0.07
395712.0	3.186821419553937e-14	2.9422339657567895e-15	r	-13.496642272477093	5.597379220482763	21.85	0.1
568684.0	3.866853578909715e-14	2.8599084455748136e-15	r	-13.412642272477093	5.754871009491026	21.64	0.08
629958.0	4.4808223668079875e-14	1.6754686302829398e-15	r	-13.348642272477093	5.79931159552298	21.48	0.04
1036800.0	4.8680802341766586e-14	1.8202720515059717e-15	r	-13.312642272477094	6.015694988526518	21.39	0.04
