Time (s)     Err_Time (s)     Flux (erg/cm^2/s/A)    Err_Flux (Jy)
            624.1000               9.5000    1.1033790095780762e-02    2.0324993060130299e-04
            778.1000               9.5000    7.7041497434230683e-03    1.4191568691265580e-04
           1422.1000               9.5000    2.4588085129050859e-03    1.0190908784390824e-04
           1584.1000               9.5000    2.0640713557147096e-03    9.5054001427300662e-05
           6353.1000              99.5000    3.1530052564936011e-04    1.1616100977177797e-05
          18295.1000             449.5000    7.9932737343891218e-05    2.9448309559795855e-06
          28479.1000             217.0000    4.3523587138461829e-05    3.4073700380051692e-06
          45825.1000             217.0000    2.4588083441757914e-05    2.7175754893510392e-06
          75829.1000             101.5000    1.7812491748970352e-05    3.6093005652869969e-06
          82385.1000              96.5000    1.2785704827557393e-05    3.5328209024252327e-06
