Time (s)     Err_Time (s)     Flux (erg/cm^2/s/A)    Err_Flux (Jy)
            663.1000               4.5000    1.8043133520572397e-02    3.3236681177111740e-04
            818.1000               4.5000    1.1280074290212806e-02    2.0778665324981997e-04
           1471.1000               9.5000    4.0207952040732867e-03    1.2961512711568484e-04
           1633.1000               9.5000    3.2532089007826226e-03    1.1985264855970982e-04
           5328.1000              99.5000    6.4314950744356555e-04    1.7770878132458754e-05
           6764.1000              99.5000    4.4906782435971329e-04    1.6544270526098182e-05
          28922.1000             108.0000    8.1716908481333484e-05    9.7843273180336084e-06
          46269.1000             108.0000    3.7697445586583996e-05    8.6801578750459068e-06
          76042.1000              50.5000    3.3136903433944180e-05    1.3123693236300871e-05
          82588.1000              48.0000    5.8655930118437477e-05    1.9448679484010657e-05
