Time (s)     Err_Time (s)     Flux (erg/cm^2/s/A)    Err_Flux (Jy)
            599.1000               9.5000    6.6869641974220313e+47    1.2317843617300139e+46
            753.1000               9.5000    4.2976297275100907e+47    1.1874790116777818e+46
           1398.1000               9.5000    1.4100320617232164e+47    7.7921253586411413e+45
           1559.1000               9.5000    1.1946178145579023e+47    7.1518440521146818e+45
           1721.1000               9.5000    1.0214779254642374e+47    6.5857117527789401e+45
           6148.1000              99.5000    1.9643957014656415e+46    9.0463767782990703e+44
          12865.1000             169.5000    6.3274535809078941e+45    4.0794601992020474e+44
          17388.1000             449.5000    4.6262485903413016e+45    2.1304662694526050e+44
          30647.1000             310.5000    2.0569747495074310e+45    1.8945438124923577e+44
          47993.1000             309.5000    1.0309294737350549e+45    1.4717578020221721e+44
          76870.1000             151.5000    5.9323798688000163e+44    1.8577341389355517e+44
