Tstart(s)          Tend(s)      Tmid(s)  ErrorTime(s)  Exposure(s)    Filter       Magnitude    ErrorMagnitude      ErrMag+   ErrMag-    Sigma     Telescope           ReferenceUpperL  Calib   Galactic Extiction   Host     Corrected? Notes  
         1480.6            -9.0            -9.0    -9.000     9.000 white   14.410   0.0100  -9.0000  -9.0000  -9.0000 UVOT racusin08 0 NNN  0.000  0.000 0 nnn
         1642.6            -9.0            -9.0    -9.000     9.000 white   14.760   0.0200  -9.0000  -9.0000  -9.0000 UVOT racusin08 0 NNN  0.000  0.000 0 nnn
         5433.6            -9.0            -9.0    -9.000   199.000 white   16.410   0.0100  -9.0000  -9.0000  -9.0000 UVOT racusin08 0 NNN  0.000  0.000 0 nnn
         6851.1            -9.0            -9.0    -9.000   160.000 white   16.720   0.0200  -9.0000  -9.0000  -9.0000 UVOT racusin08 0 NNN  0.000  0.000 0 nnn
       694172.0            -9.0            -9.0    -9.000 68693.000 white   22.710  -9.0000   0.1600   0.1400  -9.0000 UVOT racusin08 0 NNN  0.000  0.000 0 nnn
       766635.0            -9.0            -9.0    -9.000 76187.000 white   23.170  -9.0000   0.2400   0.2000  -9.0000 UVOT racusin08 0 NNN  0.000  0.000 0 nnn
       850694.0            -9.0            -9.0    -9.000 82190.000 white   23.740  -9.0000   0.3600   0.2700  -9.0000 UVOT racusin08 0 NNN  0.000  0.000 0 nnn
      1361660.0            -9.0            -9.0    -9.000 ********* white   24.360  -9.0000   0.3800   0.2800  -9.0000 UVOT racusin08 0 NNN  0.000  0.000 0 nnn
      1663060.0            -9.0            -9.0    -9.000 ********* white   25.210  -9.0000   0.7500   0.4400  -9.0000 UVOT racusin08 0 NNN  0.000  0.000 0 nnn
      2030340.0            -9.0            -9.0    -9.000 ********* white   24.640  -9.0000   0.4300   0.3100  -9.0000 UVOT racusin08 0 NNN  0.000  0.000 0 nnn
      2490440.0            -9.0            -9.0    -9.000 ********* white   24.740  -9.0000   0.3500   0.2600  -9.0000 UVOT racusin08 0 NNN  0.000  0.000 0 nnn
      2783120.0            -9.0            -9.0    -9.000 81214.000 white   24.230  -9.0000   0.4600   0.3200  -9.0000 UVOT racusin08 0 NNN  0.000  0.000 0 nnn
