0.00002095	9.1290177	0	0	beta?	z?
0.00003537	8.2500079	0.7250058	0.7250058	beta?	z?
0.0001552	6.8590022	0.2950006	0.2950006	beta?	z?
0.0002418	7.3300034	0.315001	0.315001	beta?	z?
0.0002505	7.4540038	0.5950022	0.5950022	beta?	z?
0.0003807	8.5810107	0.9400108	0.9400108	beta?	z?
0.0004254	8.3540087	0.780007	0.780007	beta?	z?
0.0006073	9.0440163	1.4200304	1.4200304	beta?	z?
0.0007887	9.7480313	2.6002261	2.6002261	beta?	z?
0.0009699	10.00604	3.1205247	3.1205247	beta?	z?
0.0015676	10.542065	0.0110007	0.0110007	beta?	z?
0.0015993	10.60439	0.0090006	0.0090006	beta?	z?
0.0016729	10.604069	0.0110007	0.0110007	beta?	z?
0.0017315	10.676394	0.0090006	0.0090006	beta?	z?
0.0017782	10.683074	0.0110008	0.0110008	beta?	z?
0.0018635	10.716397	0.0100007	0.0100007	beta?	z?
0.0018836	10.703075	0.0110008	0.0110008	beta?	z?
0.0019889	10.752079	0.0110008	0.0110008	beta?	z?
0.0019956	10.7564	0.0100007	0.0100007	beta?	z?
0.0020931	10.778081	0.0110008	0.0110008	beta?	z?
0.0021277	10.790402	0.0100008	0.0100008	beta?	z?
0.0021984	10.828085	0.0110009	0.0110009	beta?	z?
0.0022644	10.862408	0.0100008	0.0100008	beta?	z?
0.0023038	10.850086	0.012001	0.012001	beta?	z?
0.0024024	10.89041	0.0100008	0.0100008	beta?	z?
0.0024091	10.877088	0.012001	0.012001	beta?	z?
0.0025344	10.941415	0.0100009	0.0100009	beta?	z?
0.0025683	10.964096	0.011001	0.011001	beta?	z?
0.0026713	10.955416	0.0100009	0.0100009	beta?	z?
0.0027165	11.0061	0.011001	0.011001	beta?	z?
0.002861	11.071427	0.0090009	0.0090009	beta?	z?
0.0028693	11.074106	0.0110011	0.0110011	beta?	z?
0.0030158	11.10143	0.0090009	0.0090009	beta?	z?
0.0030222	11.119111	0.0110011	0.0110011	beta?	z?
0.0031661	11.141434	0.0090009	0.0090009	beta?	z?
0.0031703	11.170116	0.0110012	0.0110012	beta?	z?
0.0033209	11.188439	0.009001	0.009001	beta?	z?
0.0033231	11.21112	0.0110012	0.0110012	beta?	z?
0.0034713	11.249445	0.009001	0.009001	beta?	z?
0.0034714	11.274127	0.0110013	0.0110013	beta?	z?
0.003622	11.302452	0.0090011	0.0090011	beta?	z?
0.0036241	11.315132	0.0110013	0.0110013	beta?	z?
0.0036558	11.335456	0.0020003	0.0020003	beta?	z?
0.003772	11.337456	0.0100013	0.0100013	beta?	z?
0.0037724	11.387141	0.0110014	0.0110014	beta?	z?
0.0039204	11.425146	0.0110015	0.0110015	beta?	z?
0.0039224	11.388462	0.0100013	0.0100013	beta?	z?
0.0039965	11.533483	0.0530079	0.0530079	beta?	z?
0.0040732	11.460151	0.0120017	0.0120017	beta?	z?
0.0040771	11.454471	0.0100014	0.0100014	beta?	z?
0.0040864	11.558486	0.0020004	0.0020004	beta?	z?
0.0042214	11.493156	0.0120017	0.0120017	beta?	z?
0.0042321	11.491477	0.0100014	0.0100014	beta?	z?
0.0043695	11.550164	0.0120018	0.0120018	beta?	z?
0.004387	11.552486	0.0100015	0.0100015	beta?	z?
0.0044892	11.559487	0.0020004	0.0020004	beta?	z?
0.0045177	11.602172	0.0120019	0.0120019	beta?	z?
0.004542	11.58349	0.0100016	0.0100016	beta?	z?
0.0046658	11.643179	0.012002	0.012002	beta?	z?
0.0046968	11.624497	0.0100016	0.0100016	beta?	z?
0.0048186	11.682186	0.0120021	0.0120021	beta?	z?
0.0048493	11.660503	0.0100017	0.0100017	beta?	z?
0.0049226	11.735195	0.0400072	0.0400072	beta?	z?
0.0049668	11.70619	0.0120021	0.0120021	beta?	z?
0.0049895	11.707309	0.0410072	0.0410072	beta?	z?
0.0049995	11.707511	0.0100018	0.0100018	beta?	z?
0.005115	11.746197	0.0120022	0.0120022	beta?	z?
0.0051521	11.739517	0.0100018	0.0100018	beta?	z?
0.0052003	11.81621	0.0300058	0.0300058	beta?	z?
0.0052631	11.778203	0.0120023	0.0120023	beta?	z?
0.005307	11.75652	0.0100018	0.0100018	beta?	z?
0.0054113	11.839214	0.0120024	0.0120024	beta?	z?
0.0054642	11.81053	0.0100019	0.0100019	beta?	z?
0.0054896	11.930233	0.0300065	0.0300065	beta?	z?
0.0056143	11.840536	0.010002	0.010002	beta?	z?
0.0056983	11.878222	0.0110023	0.0110023	beta?	z?
0.0057645	11.883544	0.0100021	0.0100021	beta?	z?
0.0057674	11.887224	0.0400083	0.0400083	beta?	z?
0.0059825	11.931278	0.0400086	0.0400086	beta?	z?
0.0060756	11.935555	0.009002	0.009002	beta?	z?
0.0061881	11.976243	0.0110025	0.0110025	beta?	z?
0.0065608	12.039579	0.0090022	0.0090022	beta?	z?
0.0066778	12.051261	0.0110027	0.0110027	beta?	z?
0.0069248	12.155287	0.0300079	0.0300079	beta?	z?
0.0070386	12.106595	0.0090023	0.0090023	beta?	z?
0.0071687	12.123279	0.0110029	0.0110029	beta?	z?
0.0072139	12.216304	0.0300084	0.0300084	beta?	z?
0.0075218	12.189617	0.0090025	0.0090025	beta?	z?
0.0076596	12.209302	0.0110031	0.0110031	beta?	z?
0.0080043	12.246633	0.0090026	0.0090026	beta?	z?
0.008025	12.319453	0.0350108	0.0350108	beta?	z?
0.0081493	12.298327	0.0110034	0.0110034	beta?	z?
0.0083601	12.300328	0.1600485	0.1600485	beta?	z?
0.0084875	12.310652	0.0090028	0.0090028	beta?	z?
0.0086402	12.355345	0.0120039	0.0120039	beta?	z?
0.0089092	12.386676	0.0020009	0.0020009	beta?	z?
0.0089657	12.371671	0.0100033	0.0100033	beta?	z?
0.009016	12.410408	0.0500167	0.0500167	beta?	z?
0.0091298	12.408362	0.0120041	0.0120041	beta?	z?
0.0092164	12.446375	0.0300104	0.0300104	beta?	z?
0.0094432	12.452698	0.0100035	0.0100035	beta?	z?
0.0096253	12.492391	0.0120044	0.0120044	beta?	z?
0.0099253	12.531727	0.0100038	0.0100038	beta?	z?
0.0100613	12.576423	0.0400156	0.0400156	beta?	z?
0.0101161	12.554414	0.0120046	0.0120046	beta?	z?
0.0103508	12.630444	0.0300123	0.0300123	beta?	z?
0.0104034	12.582746	0.010004	0.010004	beta?	z?
0.0106058	12.61844	0.0120049	0.0120049	beta?	z?
0.0108858	12.659777	0.0100043	0.0100043	beta?	z?
0.0110919	12.687468	0.0120053	0.0120053	beta?	z?
0.0113685	12.723805	0.0100046	0.0100046	beta?	z?
