24.17	4.346991	0.195647	R
32.3	4.945256	0.222573	R
40.43	4.899917	0.177235	R
48.54	4.427808	0.238052	R
56.64	4.766381	0.214522	R
64.85	4.427808	0.160158	R
72.96	5.130843	0.185588	R
81.06	4.593976	0.206763	R
89.16	4.551858	0.204867	R
97.27	4.346991	0.195647	R
123.09	4.151344	0.113136	R
152.97	3.75136	0.102235	R
182.42	3.649125	0.099449	R
212.77	3.856459	0.105099	R
242.29	3.61567	0.130782	R
272.12	3.358836	0.121492	R
301.63	2.952492	0.106795	R
330.85	2.643557	0.09562	R
341.47	2.396386	0.403159	R
360.66	2.366948	0.064506	R
390.17	2.138891	0.077366	R
438.88	1.795514	0.064945	R
508.91	1.452743	0.039591	R
578.22	1.242192	0.044931	R
647.51	1.219519	0.054887	R
665.98	1.210433	0.106505	R
717.47	0.908215	0.048828	R
777.98	0.963201	0.162045	R
786.63	0.942299	0.050661	R
856.08	0.883464	0.055162	R
925.81	0.813184	0.043719	R
946.99	0.704234	0.118478	R
960.49	0.835889	0.073549	R
995.05	0.688952	0.043017	R
1064.47	0.695326	0.055314	R
1167.51	0.651912	0.035049	R
1339.13	0.5891	0.026514	R
1547.66	0.451013	0.02816	R
1756.34	0.415134	0.02592	R
1997.83	0.371697	0.019983	R
2247.96	0.338991	0.086534	R
2309.7	0.314912	0.019662	R
2397.95	0.281961	0.071976	R
2547.94	0.234525	0.059867	R
2658.55	0.287203	0.017932	R
3038.96	0.20239	0.0195	R
3490.11	0.206153	0.0164	R
4028.35	0.133718	0.022496	R
4511.04	0.127277	0.005728	R
4638.82	0.163753	0.013027	R
5330.74	0.114338	0.011964	R
6129.03	0.103321	0.013332	R
7029.43	0.119726	0.01351	R
8060.07	0.057305	0.010511	R
9453.93	0.065191	0.008933	R
10405.32	0.045662	0.002851	R
11307.05	0.042827	0.001549	R
18987.56	0.020053	0.000903	R
19649.64	0.022369	0.001007	R
19959.96	0.021895	0.000985	R
19959.96	0.021892	0.00482	R
19959.96	0.021839	0.002464	R
19959.96	0.021624	0.000973	R
20295.71	0.018629	0.000674	R
20520.0	0.021389	0.001882	R
20964.79	0.02123	0.001326	R
21611.85	0.019904	0.000896	R
33213.25	0.011121	0.000102	R
107311.39	0.002433	0.000255	R
