2.545454545	6.50E-11	1.09E-11
2.960826784	6.50E-11	1.09E-11
4.666666667	5.02E-11	9.21E-12
5.137001052	5.02E-11	9.21E-12
8.075757576	2.21E-11	3.55E-12
9.334290488	2.21E-11	3.55E-12
11.97296862	1.47E-11	2.48E-12
15.77272727	5.07E-12	1.59E-12
17.9360604	5.07E-12	1.59E-12
26.5	2.66E-12	6.42E-13
35.29733276	3.05E-12	7.99E-13
39.61626338	2.66E-12	6.42E-13
70.78787879	5.50E-12	9.68E-13
109.244483	5.50E-12	9.68E-13
177.0757576	2.36E-12	7.27E-13
198.0158178	2.52E-12	3.65E-13
222.4349527	2.36E-12	7.27E-13
295.8540999	1.42E-12	2.61E-13
375.5584875	1.72E-12	3.80E-13
473.6801535	6.03E-13	2.12E-13
5246.91924	5.30E-14	7.27E-15
34849.02482	4.25E-15	6.16E-16
