time_sec	flux	flux_err	band	source
217	1.1491091924557415e-12	1.118614102306157e-14	V	3799
6769	1.1486246103998834e-13	1.1676367754715994e-15	v_swift	3804
4333	6.585731601814609e-14	1.5355425720943206e-15	b_swift	3804
3943	3.3814966037886117e-14	1.2161179515654064e-15	u_swift	3804
3482.5	6.209764430476628e-14	3.2435501739152224e-15	uvw1_swift	3804
7204	3.6748722089777424e-14	2.312321644916789e-15	uvm2_swift	3804
6396	3.621609721788143e-14	2.439395160725949e-15	uvw2_swift	3804
61560	3.835977093267684e-14	1.0607241095587143e-14	i	3807
61560	4.091383854702813e-14	0.0	R	3807
48369	1.1491091924557438e-14	1.1186141023061592e-16	V	3809
50097	7.110010253434366e-15	0.0	R	3809
50961	5.6795990666637464e-14	7.465690092448748e-16	I	3809
127857	2.4792349133751983e-14	3.258891923952431e-16	I	3809
