17919	19.54	0.08	R
18549	19.66	0.07	R
19181	19.7	0.07	R
19824	19.76	0.05	R
57288	21.4	0.3	R
24668	20.37	0.15	R
17480	19.66	0.19	R
17177	19.38	0.15	R
16689	19.5	0.15	R
3989	17.15	0.04	R
3470	17.02	0.03	R
2857	16.89	0.03	R
2735	16.92	0.08	R
4090	17.16	0.03	R
4436	17.26	0.04	R
6121	17.69	0.04	R
5698	17.6	0.05	R
5398	17.52	0.05	R
4950	17.38	0.05	R
2249	16.87	0.03	R
2106	16.9	0.03	R
1806	16.98	0.06	R
730	18.39	0.23	R
323	18.25	0.21	R
283	18.4	0.16	R
246	18.36	0.13	R
1001	18.03	0.13	R
1036	17.97	0.07	R
1500	17.09	0.05	R
1479	17.16	0.09	R
1082	17.92	0.15	R
1041	18.01	0.13	R
6738	17.84	0.04	R
7780	18.06	0.05	R
13352	18.89	0.09	R
13780	19.04	0.07	R
15724	19.24	0.07	R
15092	19.23	0.08	R
13072	18.96	0.11	R
12619	18.88	0.11	R
10512	18.61	0.05	R
8717	18.24	0.07	R
9134	18.36	0.08	R
9428	18.34	0.06	R
9873	18.46	0.05	R
14469	19.09	0.05	R

