time_sec	flux	flux_err	band	source
387.093	2.02735529969283e-18	4.636974374106464e-19	uvw2	manual
437.093	5.1718003552750054e-18	1.0662735733589962e-18	uvm2	manual
462.093	2.5529120463713452e-18	4.04560725022872e-19	uvw1	manual
1016.093	4.386407698755651e-12	1.8448241878294765e-13	g	manual
1016.093	3.894211862465735e-12	3.8278155146844987e-14	r	manual
1016.093	3.5732802068147327e-12	9.863413331903027e-14	i	manual
1016.093	3.5795935358909965e-12	1.8484385895229786e-13	z	manual
1016.093	1.3763405118718434e-12	1.3091658110950012e-13	J	manual
1016.093	7.920374636874793e-13	1.0817432259277877e-13	H	manual
1016.093	3.6895905033888685e-13	8.114123401429411e-14	K	manual
76494.652	4.515914641024607e-14	9.990056056065272e-15	H	manual
76494.652	1.7908824218285644e-13	6.797294549041967e-15	i	manual
76494.652	1.7799982501912307e-13	4.956143032359071e-15	r	manual
76494.652	1.8117947426814324e-13	8.963344155143803e-15	g	manual
76494.652	6.898042936741934e-14	9.978094298476342e-15	J	manual
