time_sec	flux	flux_err	band_init	band_norm	source
544	4.743746953886931e-13	4.6391491747548633e-14	g'	R	18980
544	9.479148798567138e-13	8.737259938110145e-14	r'	R	18980
544	1.101524390481563e-12	1.0385162692437845e-13	i'	R	18980
544	1.0448932802389836e-12	1.0718954939749533e-13	z'	R	18980
544	6.899325696546427e-13	8.014732409751349e-14	J	R	18980
544	4.768280415177796e-13	6.576573797649524e-14	H	R	18980
117648	6.820298885780078e-15	1.319282369497225e-15	r	R	18989
117648	9.187489388511523e-15	1.1149090201818212e-15	i	R	18989
69158.9	7.861390731961482e-15	3.6203042219232114e-15	R	R	18990
46872	1.497957122831292e-14	6.8983474819511664e-15	R	R	18999
