time_sec	flux	flux_err	band	source
679.0	3.14949520843743e-10	1.1853412300464007e-11	u	manual
900.0	5.724923520564192e-11	5.272849422792842e-13	R	manual
1256.0	3.324831873774518e-11	2.4498266589646933e-13	R	manual
1860.0	1.3821961829584811e-11	1.4003547036483264e-13	R	manual
2961.0	7.616749790521295e-12	9.821400133843117e-14	R	manual
3819.0	5.5535372510319694e-12	7.672495252568006e-14	R	manual
4429.0	4.6448285645189416e-12	5.989263286817579e-14	R	manual
5054.0	3.978961063128178e-12	6.963041286467639e-14	R	manual
6869.0	2.682685051566762e-12	4.200435214076201e-14	R	manual
88817.0	8.923210854434837e-14	7.560886051478276e-15	g	manual
89360.0	9.966006255514853e-14	4.911882460652966e-15	g	manual
89959.0	1.0646694910411425e-13	2.945946701586274e-15	r	manual
90405.0	1.0844631746984698e-13	2.003999580416159e-15	r	manual
90910.0	1.0541056638246697e-13	4.994230691645016e-15	i	manual
91356.0	1.083637802359187e-13	3.2282020508885634e-15	i	manual
91864.0	1.0023121849205844e-13	3.524153967043167e-15	z	manual
92519.0	1.0023121849205844e-13	4.287805837933313e-15	z	manual
175200.0	4.199666550379506e-14	1.162050187965292e-15	r	manual
521639.0	7.099288236014581e-15	5.885741864953656e-16	r	manual
780180.0	6.656022926303115e-15	3.679554054532503e-16	r	manual
781379.0	7.428209552562563e-15	4.1874872547933894e-16	i	manual
