time_sec	flux	flux_err	band	logF	logT	mag	mag_err
6480.0	5.235471137864524e-13	1.6401772186324886e-14	V	-12.28104423024722	3.8115750058705933	18.92	0.03
6480.0	7.672620430318201e-13	3.2140295222689873e-14	I	-12.115056286107325	3.8115750058705933	17.73	0.04
6480.0	1.1574044017133045e-12	1.008112078642361e-13	J	-11.936514870308255	3.8115750058705933	16.46	0.07
6480.0	1.3100074911574723e-12	1.8232950519277334e-13	K	-11.882726220864043	3.8115750058705933	14.83	0.09
14760.0	1.9904706113584396e-13	6.235779866106244e-15	V	-12.70104423024722	4.169086357487023	19.97	0.03
14760.0	3.5395146474368117e-13	1.482688303778586e-14	I	-12.451056286107326	4.169086357487023	18.57	0.04
14760.0	4.780629969200973e-13	4.4996519643404136e-14	J	-12.320514870308255	4.169086357487023	17.42	0.08
14760.0	5.718390102434567e-13	7.958971570116123e-14	K	-12.242726220864043	4.169086357487023	15.73	0.09
60769.0	1.0740061630894266e-13	9.894215910309247e-15	Rc	-12.96899322646882	4.783682089760922	20.3	0.1
60769.0	1.2567949193981455e-13	3.4818456087072407e-14	Ic	-12.900735583602877	4.783682089760922	19.7	0.3
458.0	1.0350367491240069e-11	9.654744784377104e-13	v	-10.98504423024722	2.660865478003869	15.68	0.1
276.0	1.6838963189488334e-12	1.5334750405154485e-13	u	-11.773684652441244	2.4409090820652177	18.02	0.08
265.0	9.021113093249642e-13	1.3332675849216155e-13	U	-12.044739872609775	2.423245873936808	17.92	0.15
3153.0	1.2481058948109909e-12	1.0345932100331214e-13	R	-11.903748565630323	3.4987239707479048	17.65	0.09
4332.0	6.610760665870676e-13	1.9483953872109066e-13	R	-12.179748565630323	3.636688447953283	18.34	0.32
6094.0	5.398230621020794e-13	8.452322042424401e-14	R	-12.267748565630322	3.784902449886655	18.56	0.17
8745.0	4.171107994731883e-13	3.457559192377651e-14	R	-12.379748565630322	3.9417598138146954	18.84	0.09
600.0	1.899873808266996e-11	1.6968244496035062e-12	H	-10.721275244412091	2.7781512503836434	12.69	0.03
2468.0	7.732459274626223e-13	7.395042848506528e-14	g'	-12.111682358664154	3.392345155361204	18.6	0.1
2468.0	1.7306764311418282e-12	1.5944480781355048e-13	r'	-11.761784120631287	3.392345155361204	17.5	0.1
2468.0	1.939273463720295e-12	1.8139958249601577e-13	i'	-11.712360945222128	3.392345155361204	17.2	0.1
2468.0	2.0334908945236812e-12	1.9819879186931828e-13	z'	-11.69175776791982	3.392345155361204	17.0	0.1
2468.0	1.3411740126196487e-12	1.4638441079949374e-13	J	-11.872514870308255	3.392345155361204	16.3	0.1
2468.0	9.87926774217721e-13	1.2377221599737976e-13	H	-12.005275244412092	3.392345155361204	15.9	0.1
90053.0	2.7305581792926965e-14	4.023899237883088e-15	R	-13.563748565630323	4.954498185359256	21.8	0.16
2094.0	5.202971348755482e-12	1.4376341120303393e-12	R	-11.283748565630324	3.3209766773428235	16.1	0.3
3870.0	2.271179368423741e-12	6.275500508697764e-13	R	-11.643748565630323	3.5877109650189114	17.0	0.3
