time_sec	flux	flux_err	band_init	band_norm	source
360.	2.69832796248139e-13	1.4937131860403814e-14	Rc	R	cenko09
506.	3.154334668705019e-13	1.449492365717689e-14	i'	R	cenko09
613.	3.984730970095655e-13	4.4152047307728534e-14	z'	R	cenko09
728.	2.0849456288302142e-13	2.1134169363296446e-14	Rc	R	cenko09
836.	2.2228377782392077e-13	1.3717322866033972e-14	i'	R	cenko09
947.	2.782268284850656e-13	3.520406082337472e-14	z'	R	cenko09
1050.	1.6561311808448091e-13	1.221462358657353e-14	Rc	R	cenko09
1160.	2.0272521478839696e-13	1.251034714076768e-14	i'	R	cenko09
1260.	2.2100342552347737e-13	2.7963579488957447e-14	z'	R	cenko09
1430.	1.4828415064564844e-13	1.0936543583868947e-14	Rc	R	cenko09
1610.	1.7334358302795576e-13	1.513716995831162e-14	i'	R	cenko09
1980.	5.949692287077274e-14	8.599106286495333e-15	g	R	cenko09
2220.	1.8213734652233523e-13	2.0181379371680004e-14	z'	R	cenko09
2170.	1.2220662039940885e-13	1.9138696098572656e-14	Rc	R	cenko09
2350.	1.441809123157817e-13	1.1337681848868024e-14	i'	R	cenko09
2730.	4.1927069171906374e-14	8.680023784738233e-15	g	R	cenko09
2980.	1.2909450875234642e-13	1.0151360850487602e-14	i'	R	cenko09
3060.	9.017678214250515e-14	7.480740594798651e-15	Rc	R	cenko09
3280.	1.9426698733189396e-13	2.3034167777666986e-14	z'	R	cenko09
3300.	9.438604081193236e-14	1.5004208327805894e-14	i'	R	cenko09
3760.	1.1558667456278417e-13	1.0093567394939248e-14	i'	R	cenko09
4490.	1.0639170510168796e-13	1.0225440544139044e-14	i'	R	cenko09
4810.	7.805469036126242e-14	1.1806947642919135e-14	z'	R	cenko09
4990.	5.52706414637863e-14	6.0713838115329656e-15	g	R	cenko09
5030.	7.926742199861506e-14	5.846286414927961e-15	Rc	R	cenko09
5240.	8.687759084482057e-14	9.894098993647707e-15	i'	R	cenko09
159.	1.5513638343282004e-13	1.8575165641417833e-14	RB	R	melandri08
491.	1.4679581108402655e-13	1.3520393852641987e-14	RB	R	melandri08
761.	1.6854414211669755e-13	1.0866442416182576e-14	RB	R	melandri08
1160.	1.3023078634518278e-13	1.0795228822343172e-14	RB	R	melandri08
1740.	9.177273250359182e-14	7.607322929019624e-15	RB	R	melandri08
2600.	7.633323407158419e-14	5.6244405399441576e-15	RB	R	melandri08
3680.	5.684780008475877e-14	6.283051058144217e-15	RB	R	melandri08
5800.	4.997049630680371e-14	2.301226397711205e-15	RB	R	melandri08
55700.	2.234035436835298e-14	1.2394167868096289e-15	r'	R	melandri08
