   2.0099581e+14      -0.0000000      -66947.970       0.0000000  -1.0167458e+18
   3.1090554e+10       185388.74       526503.10       0.0000000  -9.8060755e+10
      -0.0000000      -0.0000000      -0.0000000       0.0000000      -0.0000000
      -0.0000000      -0.0000000      -0.0000000       0.0000000      -0.0000000
      -66947.970      -0.0000000    0.0012936886       0.0000000   3.3866073e+08
      -34.648989   -0.0019998229  -0.00023524529       0.0000000      -7.7049944
       0.0000000       0.0000000       0.0000000       0.0000000       0.0000000
       0.0000000       0.0000000       0.0000000       0.0000000       0.0000000
  -1.0167458e+18      -0.0000000   3.3866073e+08       0.0000000   5.1432514e+21
  -1.5727289e+14  -9.3779919e+08  -2.6633377e+09       0.0000000   4.9604432e+14
   3.1090554e+10      -0.0000000      -34.648989       0.0000000  -1.5727289e+14
       21255497.       183.95844       316.09598       0.0000000      -87855534.
       185388.74      -0.0000000   -0.0019998229       0.0000000  -9.3779919e+08
       183.95844    0.0067540769    0.0017561213       0.0000000      -575.99566
       526503.10      -0.0000000  -0.00023524529       0.0000000  -2.6633377e+09
       316.09598    0.0017561213    0.0060097155       0.0000000      -1256.8794
       0.0000000       0.0000000       0.0000000       0.0000000       0.0000000
       0.0000000       0.0000000       0.0000000       0.0000000       0.0000000
  -9.8060755e+10      -0.0000000      -7.7049944       0.0000000   4.9604432e+14
      -87855534.      -575.99566      -1256.8794       0.0000000   4.4069589e+08
