time_sec	flux	flux_err	band_init	band_norm	source
129000	2.379780883764763e-13	2.5892610542322698e-14	J	R	GCN10648
129000	2.447348260002333e-13	3.050717649285865e-14	H	R	GCN10648
129000	3.6274786987776254e-13	4.564808648803884e-14	Ks	R	GCN10648
40100	7.186823374105219e-13	7.819443375298673e-14	J	R	GCN10627
40100	8.103931739930396e-13	1.0101875565347615e-13	H	R	GCN10627
40100	9.111814524049533e-13	1.1466280907368042e-13	Ks	R	GCN10627
134000	2.37322431406616e-13	3.378113566456088e-14	BJ	R	GCN0665
129000	3.160994177649626e-13	2.947744156455666e-14	VJ	R	GCN0665
27000	3.811069365305775e-13	3.656754235457913e-14	g'	R	GCN10616
27000	4.5433774054965196e-13	4.1867363821852164e-14	r'	R	GCN10616
27000	5.528832482164782e-13	5.1731079528130176e-14	i'	R	GCN10616
27000	6.004102524899537e-13	5.95859305737565e-14	z'	R	GCN10616
27000	3.137162186310622e-13	3.4133108326233577e-14	J	R	GCN10616
1800	9.367790079870675e-14	8.629976201069118e-15	Rc	R	GCN10635
8100	4.2819062083002645e-13	1.579708351939419e-14	Rc	R	GCN10635
9360	5.856486549590097e-13	2.1606126489820563e-14	Rc	R	GCN10635
10400	5.696881032200911e-13	1.055234978119366e-14	Rc	R	GCN10635
99000	3.4327102766778424e-13	9.50838741266792e-15	Rc	R	GCN10635
186000	1.1685226910519216e-13	3.236732946122057e-15	Rc	R	GCN10643
443000	7.041045490387423e-14	6.4864876875557995e-15	Rc	R	GCN10700
792000	3.869342291658793e-14	1.7834857654518494e-15	Rc	R	GCN10700
3347	1.2113973506517112e-13	4.92749624757223e-14	b_swift	R	GCN10625
3824.5	5.820274330620676e-14	2.220188680137565e-14	u_swift	R	GCN10625
3919	4.500832809795594e-14	1.7764293407473007e-14	uvw1_swift	R	GCN10625
3806.5	5.015773302686928e-14	1.552254957136189e-14	uvm2_swift	R	GCN10625
3577	3.1659285874064576e-14	1.6067623312438207e-14	uvw2_swift	R	GCN10625
