   5.1960000000000002e+02    9.7500000000000000e+00    1.5770000000000000e+01    5.5000000000000000e-02
   6.9239999999999998e+02    9.6999999999999993e+00    1.6190000000000001e+01    7.0000000000000007e-02
   1.1450000000000000e+03    9.7500000000000000e+00    1.6559999999999999e+01    8.4999999999999992e-02
   1.3185000000000000e+03    9.6999999999999993e+00    1.6770000000000000e+01    9.5000000000000001e-02
   1.4920999999999999e+03    9.6999999999999993e+00    1.6730000000000000e+01    8.9999999999999997e-02
   1.6642000000000000e+03    9.6999999999999993e+00    1.6920000000000002e+01    1.0500000000000001e-01
   7.2621999999999998e+03    9.8299999999999997e+01    1.8410000000000000e+01    7.5000000000000011e-02
   1.7071099999999999e+04    2.9950000000000000e+02    1.9629999999999999e+01    9.5000000000000001e-02
   4.1786000000000000e+04    1.9815000000000001e+02    2.0780000000000001e+01    2.4500000000000000e-01
   7.0718500000000000e+04    2.0450000000000000e+02    2.1399999999999999e+01    4.2000000000000004e-01
