Time (s)     Err_Time (s)     Flux (erg/cm^2/s/A)    Err_Flux (Jy)
            519.6000               9.7500    3.8812133446253843e+47    1.9661013344140344e+46
            692.4000               9.7000    2.6361341874364383e+47    1.6995785682017973e+46
           1145.0000               9.7500    1.8748542483877179e+47    1.4677839331716400e+46
           1318.5000               9.7000    1.5451388417370653e+47    1.3519692310845206e+46
           1492.1000               9.7000    1.6031254555664201e+47    1.3288798376828311e+46
           1664.2000               9.7000    1.3457596698094161e+47    1.3014650223378813e+46
           7262.2000              98.3000    3.4116737989363433e+46    2.3567008373212633e+45
          17071.1000             299.5000    1.1090917962864360e+46    9.7043575795545523e+44
          41786.0000             198.1500    3.8456299023748438e+45    8.6777925344684186e+44
          70718.5000             204.5000    2.1725385048088653e+45    8.4041242641530487e+44
