#		Time (s)     Err_Time (s)     Flux (erg/cm^2/s/A)    Err_Flux (Jy)		beta	z
          23732.4000             450.0000    7.4680433389773908e-05    5.0899585053134938e-06	1.071	3.211
          23760.0000              75.0000    6.6253195345130728e-05    4.9427374291545372e-06	1.071	3.211
          23950.9000              75.0000    7.6349611189012023e-05    5.2037238565637970e-06	1.071	3.211
          24145.3000              75.0000    7.4887068401398549e-05    5.0350684878344342e-06	1.071	3.211
          24339.7000              75.0000    7.6843445554105257e-05    5.3081573196262590e-06	1.071	3.211
          25235.7000              75.0000    7.0926222360435313e-05    5.2260373443513429e-06	1.071	3.211
          25434.4000              75.0000    6.7236767958610445e-05    5.0161156435276315e-06	1.071	3.211
          25628.0000              75.0000    6.4864463253015098e-05    4.7196480342547359e-06	1.071	3.211
          25823.2000              75.0000    6.7360736808615821e-05    4.7771980531268917e-06	1.071	3.211
          26017.6000              75.0000    6.2749002804472751e-05    4.5657235547047965e-06	1.071	3.211
          26215.5000              75.0000    6.4092443412358557e-05    4.3683179470906640e-06	1.071	3.211
          27183.2000              75.0000    6.6436512837664003e-05    4.7728427290241927e-06	1.071	3.211
          27301.5000             450.0000    5.5873622305630257e-05    4.1169207525183319e-06	1.071	3.211
          27381.9000              75.0000    6.7422806920867356e-05    4.6574026383910668e-06	1.071	3.211
          27576.3000              75.0000    5.7970470868599044e-05    4.3782078254724019e-06	1.071	3.211
          27770.7000              75.0000    5.5005590033558470e-05    4.2049478355864578e-06	1.071	3.211
          27968.5000              75.0000    5.8130870699961824e-05    4.6580245499088970e-06	1.071	3.211
          28162.9000              75.0000    5.7386115474895612e-05    4.6512019080124118e-06	1.071	3.211
          29138.4000              75.0000    5.8077354837386511e-05    4.4397714372496171e-06	1.071	3.211
          29332.8000              75.0000    5.8885291335217943e-05    4.6642408887366750e-06	1.071	3.211
          29530.7000              75.0000    5.2384985412758321e-05    4.2941036833076483e-06	1.071	3.211
          29725.1000              75.0000    5.5668154988052831e-05    4.5632317637129569e-06	1.071	3.211
          29919.5000              75.0000    5.5412383045269545e-05    4.5422656179187282e-06	1.071	3.211
          30113.9000              75.0000    4.9935203835068889e-05    4.6451943947619161e-06	1.071	3.211
          30311.7000              75.0000    4.9386338288597721e-05    4.6851094841190508e-06	1.071	3.211
          30506.1000              75.0000    4.7643847590855213e-05    4.5636870819793150e-06	1.071	3.211
          30700.5000              75.0000    5.4250885033970810e-05    5.2465258757966561e-06	1.071	3.211
          30894.9000              75.0000    5.3309772285518170e-05    5.2046123175928941e-06	1.071	3.211
          31089.3000              75.0000    5.1666236457057361e-05    5.0441545544008321e-06	1.071	3.211
          31283.7000              75.0000    5.0863568601089516e-05    5.0126374833419148e-06	1.071	3.211
          31478.1000              75.0000    4.9568619854338820e-05    5.0676369988525930e-06	1.071	3.211
          31672.5000              75.0000    5.9157093494562925e-05    5.5030555200891014e-06	1.071	3.211
          31866.9000              75.0000    4.8217737329910855e-05    4.8407094626016686e-06	1.071	3.211
          32061.3000              75.0000    4.6047581633194923e-05    5.1741897307607687e-06	1.071	3.211
          33894.7000             300.0000    4.3531820138055579e-05    2.0448087493297925e-06	1.071	3.211
          34615.3000             300.0000    4.3371738046651106e-05    1.5579270775914742e-06	1.071	3.211
          35251.2000             300.0000    4.1918605428921285e-05    1.4285131496239716e-06	1.071	3.211
          46067.6000             300.0000    3.5645673500375880e-05    1.4445586987837266e-06	1.071	3.211
          46681.9000             300.0000    3.4104118175683727e-05    1.2878532366596123e-06	1.071	3.211
          47382.6000             300.0000    3.3144145312209470e-05    1.2821292474973192e-06	1.071	3.211
          54397.4000             300.0000    2.8629042509360852e-05    2.3731491026329151e-06	1.071	3.211
          55023.8000             150.0000    2.9376958082300234e-05    3.8421194296505307e-06	1.071	3.211
          55378.9000             150.0000    3.0172189295165360e-05    4.0294940470551895e-06	1.071	3.211
          55700.4000             150.0000    3.0704838953511835e-05    4.4682720103234412e-06	1.071	3.211
          95413.2000             270.0000    2.1242558428500450e-05    2.3478143895656518e-06	1.071	3.211
          96753.3000             450.0000    2.0398903393780712e-05    1.2963778572753025e-06	1.071	3.211
          97445.4000             270.0000    1.9444949558623516e-05    2.0237690829044807e-06	1.071	3.211
          98129.7000             540.0000    1.8180541755416903e-05    6.8654082839277160e-07	1.071	3.211
         113641.9000             450.0000    1.5849180796843097e-05    1.9414855076449737e-06	1.071	3.211
         113810.4000             450.0000    1.8845463387288085e-05    1.1802973333771625e-06	1.071	3.211
         114951.7000             450.0000    1.7668790457859352e-05    1.7575442506385395e-06	1.071	3.211
         116923.4000             300.0000    1.6626729062507881e-05    6.5849270489143487e-07	1.071	3.211
         117582.6000             300.0000    1.6323257051787170e-05    6.0137103101710003e-07	1.071	3.211
         118461.3000             300.0000    1.6054870973182525e-05    6.2105748830187155e-07	1.071	3.211
         119084.3000             300.0000    1.5863785156560031e-05    5.5522128732698513e-07	1.071	3.211
         129400.4000             300.0000    1.3627205920882309e-05    4.7694259216145704e-07	1.071	3.211
         130074.3000             300.0000    1.3983208030297905e-05    5.0228142571929361e-07	1.071	3.211
         130749.1000             300.0000    1.3539630688728080e-05    4.6140705975289553e-07	1.071	3.211
         138755.8000             300.0000    1.2543155838575065e-05    5.4297566830761660e-07	1.071	3.211
         139422.8000             300.0000    1.1684410803401670e-05    6.3494268149609468e-07	1.071	3.211
         140069.1000             300.0000    1.2178865040098637e-05    7.5154902047211813e-07	1.071	3.211
         182669.5000             630.0000    7.1450753716905852e-06    6.5808578051186368e-07	1.071	3.211
         184967.7000             450.0000    8.5272071933994273e-06    6.2830786347625383e-07	1.071	3.211
         186058.9000             450.0000    8.8716993517948032e-06    6.5369098448136617e-07	1.071	3.211
         187174.4000             450.0000    8.4024669996105505e-06    6.3459458272048301e-07	1.071	3.211
         197890.6000            1200.0000    6.3096724360250759e-06    7.5548502177791145e-07	1.071	3.211
         201030.3000             450.0000    6.4804746154074609e-06    1.1221227195248330e-06	1.071	3.211
         202053.3000             450.0000    6.7984015709065374e-06    5.6980190772959338e-07	1.071	3.211
         203216.3000             450.0000    7.0017534537359158e-06    5.3525483523828227e-07	1.071	3.211
         204339.5000             450.0000    5.3704022059994359e-06    5.6882718726951498e-07	1.071	3.211
         267929.9000             900.0000    3.6779583774175202e-06    2.0325149703104670e-07	1.071	3.211
         273708.3000            1500.0000    4.5207116985915039e-06    2.9978852159702376e-07	1.071	3.211
         281264.8000            1500.0000    3.8406683843462095e-06    2.7237875352423328e-07	1.071	3.211
         283770.4000             900.0000    3.9337504948823658e-06    1.8840214660444617e-07	1.071	3.211
         289433.1000            1500.0000    3.5059588129333131e-06    3.0676521180496244e-07	1.071	3.211
         322652.2000             330.0000    2.3812599478242842e-06    9.2115304112994465e-08	1.071	3.211
         355409.9000            1350.0000    1.6128976338243842e-06    1.4855336620331771e-07	1.071	3.211
         365644.8000            3600.0000    1.7832277153679454e-06    1.7738065467464600e-07	1.071	3.211
         377849.7000             900.0000    1.5219724965830182e-06    1.3877706282523046e-07	1.071	3.211
         421058.3000             450.0000    1.1097031079515249e-06    1.2571514665277964e-07	1.071	3.211
         440970.0000            1710.0000    9.7007832608749128e-07    8.5773617548373615e-08	1.071	3.211
         461793.3000            4500.0000    1.0186073411068199e-06    1.8857258380005968e-07	1.071	3.211
         462389.5000            1800.0000    1.1261773863676625e-06    9.1277800647182267e-08	1.071	3.211
         637530.0000            1800.0000    4.3571929906464109e-07    1.5651180349559360e-08	1.071	3.211
