Time (s)     Err_Time (s)     Flux (erg/cm^2/s/A)    Err_Flux (Jy)
          17470.9000              90.0000    1.1276565527562502e-04    1.5475290449127192e-05
          22719.7000             450.0000    9.0568431494154552e-05    5.8391627352175248e-06
          26235.4000             450.0000    7.7727884092328070e-05    3.9374515922122264e-06
          29791.6000             450.0000    6.5490279572253760e-05    4.2223144829659877e-06
          30391.2000             180.0000    6.3179595952011196e-05    5.2371504003042120e-06
          30830.1000             180.0000    6.3354409031574307e-05    3.6177972658752930e-06
          31269.0000             180.0000    5.6987137613222252e-05    2.9392773163732402e-06
          31701.9000             180.0000    6.1627825474120033e-05    2.4407370409697107e-06
          32060.4000             300.0000    5.9289371110298194e-05    2.6211614596158146e-06
          32140.8000             180.0000    6.0502990875404586e-05    2.0061113598979294e-06
          32735.2000             300.0000    5.7092208545830881e-05    2.3662740979473751e-06
          33378.0000             300.0000    5.3626177717299696e-05    2.0744445281414788e-06
          40815.4000             180.0000    4.6792563913629356e-05    2.5427551722802833e-06
          41244.8000             180.0000    4.4934182200049245e-05    2.0692956215649446e-06
          41677.6000             180.0000    4.3790191235070354e-05    2.0972774047666618e-06
          42117.4000             180.0000    4.2872305787112400e-05    2.3692112411891515e-06
          42555.5000             180.0000    4.2951352276211527e-05    1.8988636093870252e-06
         119837.7000             300.0000    2.0690778759157672e-05    7.4321956963482174e-07
         120458.9000             300.0000    1.8154188314458536e-05    7.0226628513986899e-07
         121113.8000             300.0000    1.9381029228772837e-05    8.7467881736564326e-07
         205453.2000             450.0000    8.2068563350500883e-06    3.0991056386353270e-07
