z=   3.2100000e+00 0.
TotalEnergy(erg)    1.2996021763048298e+50    1.2303021176346047e+50
TotalEnergy_common(erg)    7.6237818244171546e+49    3.2474470714854549e+49
Energy1(erg)    2.2103101577434330e+49    9.2122208041729257e+49
Energy2(erg)    4.2976546726759180e+49    1.9717620709655047e+49
Energy3(erg)    6.4880569326287030e+49    2.7755993801047684e+49
T_min_T_max    4.4251781071716991e+01    2.9290831088513885e+04
Interval1    4.4251781071716991e+01    9.7600000000000000e+02
Interval2    9.7600000000000000e+02    4.6183615285237311e+03
Interval3    4.6183615285237311e+03    2.9290831088513885e+04
