time_sec	flux	flux_err	band_init	band_norm	source
30468	1.9939023345988334e-13	5.5093557510399587e-14	R	R	310
31332	2.1662265872980585e-13	3.990336838367899e-15	R	R	313
33924	2.0497640968400196e-13	3.7758050028305854e-15	R	R	313
36516	1.9041619467927164e-13	3.5075959306651434e-15	R	R	313
53796	1.3667965750639767e-13	1.2588661675590517e-15	R	R	313
12669.6	4.827295468418858e-13	8.892206868047176e-15	R	R	315
13360.8	4.5258888273949864e-13	8.336995317206396e-15	R	R	315
13965.6	4.567766361110606e-13	8.41413658509835e-15	R	R	315
35220	1.9395629604634226e-13	1.2504824527122136e-14	R	R	315
35911.2	1.8017887953139021e-13	1.1616561658277776e-14	R	R	315
36602.4	1.9041619467927164e-13	7.015191861330287e-15	R	R	315
98551.2	9.448821511436769e-14	8.162998493981286e-15	V	R	323
98551.2	1.2933137113530227e-13	8.338301642513568e-15	R	R	323
98896.8	1.036042676653909e-13	8.039458390864867e-15	V	R	323
98896.8	1.2465332916528775e-13	6.888597540673715e-15	R	R	323
99242.4	9.894130750062879e-14	6.8183094332434815e-15	V	R	323
99242.4	1.1904300517573905e-13	9.86783936914331e-15	R	R	323
257035	3.1216503331030885e-14	3.87590761204155e-15	I	R	328
259290	1.8852877482637026e-14	1.4629409336616027e-15	V	R	328
313687	2.795015718626647e-14	3.4703511103474545e-15	I	R	328
316167	1.1359982052248331e-14	6.859548999227678e-16	V	R	328
329879	2.3680139397743795e-14	1.7135965109824607e-15	I	R	328
333680	1.0848698637233742e-14	5.650731780137304e-16	V	R	328
497050	6.021488785685325e-15	5.545996126219939e-16	R	R	329
66331.8	2.18627043512661e-13	4.02725897054091e-15	R	R	330
582270	4.165852432978182e-15	3.8368918847154154e-16	R	R	332
2.4825e6	1.657210381429194e-16	3.079220665943369e-17	V	R	386
3.32922e6	7.931907578614892e-17	2.200151609441605e-17	V	R	386
75828.96	7.477966013692564e-14	4.447803114588375e-15	B	R	astro-ph9905304
79457.76	6.966000270959148e-14	4.201010507893804e-15	B	R	astro-ph9905304
141683.04	3.032379046345264e-14	2.4492453552682563e-15	B	R	astro-ph9905304
142668.	2.712585819118592e-14	1.8437924997291922e-15	B	R	astro-ph9905304
55689.12	1.7938149749528955e-13	5.4750721600118965e-15	V	R	astro-ph9905304
56147.03999999999	1.810412940558787e-13	5.331099078617625e-15	V	R	astro-ph9905304
58816.8	1.678717605988296e-13	5.31612156513186e-15	V	R	astro-ph9905304
61685.27999999999	1.6314645641353712e-13	4.979547132712544e-15	V	R	astro-ph9905304
64234.08	1.5695589988437904e-13	4.970440776778523e-15	V	R	astro-ph9905304
66264.48	1.4460311390765217e-13	4.334489539950786e-15	V	R	astro-ph9905304
68286.23999999999	1.4607558869695367e-13	4.5409766315043606e-15	V	R	astro-ph9905304
70282.08	1.3746041325823936e-13	4.1955591420663636e-15	V	R	astro-ph9905304
72303.84	1.3695492210159516e-13	4.5884139093284475e-15	V	R	astro-ph9905304
76321.43999999999	1.193926646986637e-13	4.076382635329615e-15	V	R	astro-ph9905304
78662.88	1.2071956038365377e-13	3.89499802941489e-15	V	R	astro-ph9905304
81030.24	1.1454539791026828e-13	4.542857640559472e-15	V	R	astro-ph9905304
82818.72	1.1829806616930762e-13	4.274623389317051e-15	V	R	astro-ph9905304
84615.84	1.116291570453899e-13	4.266703273873809e-15	V	R	astro-ph9905304
86387.04000000001	9.98568001472102e-14	4.332608724801245e-15	V	R	astro-ph9905304
137916.	5.182957470985577e-14	3.0860204516069455e-15	V	R	astro-ph9905304
138633.12	5.149649197839892e-14	2.475092315022662e-15	V	R	astro-ph9905304
156189.6	4.310996251531725e-14	2.280637441181062e-15	V	R	astro-ph9905304
156967.19999999998	4.166560048179498e-14	2.238370071957134e-15	V	R	astro-ph9905304
173063.52	3.4815901519005275e-14	3.2857233233146688e-15	V	R	astro-ph9905304
54064.8	2.512487338670073e-13	5.090989985275032e-15	R	R	astro-ph9905304
54540.	2.4825835986428905e-13	3.4298159918079794e-15	R	R	astro-ph9905304
56484.	2.357783270512682e-13	3.908877560059139e-15	R	R	astro-ph9905304
56950.56	2.329720825430203e-13	3.6477787015618915e-15	R	R	astro-ph9905304
59309.27999999999	2.314748875912757e-13	3.1979437534208627e-15	R	R	astro-ph9905304
59784.479999999996	2.2599762847585685e-13	3.538575638587499e-15	R	R	astro-ph9905304
60812.63999999999	2.194339808275312e-13	3.031592478898887e-15	R	R	astro-ph9905304
61244.64	2.1562736802073988e-13	2.97900217947658e-15	R	R	astro-ph9905304
62134.56	2.1208203495981372e-13	2.734686820265731e-15	R	R	astro-ph9905304
63283.68000000001	2.1365048442809802e-13	3.345249259774646e-15	R	R	astro-ph9905304
63732.96000000001	2.0516528690196508e-13	2.834463187321868e-15	R	R	astro-ph9905304
64683.36	2.053543381624116e-13	2.8370750270065632e-15	R	R	astro-ph9905304
65823.84000000001	2.0497640968400196e-13	2.4542732518398806e-15	R	R	astro-ph9905304
66713.76000000001	1.9939023345988334e-13	2.938323067221312e-15	R	R	astro-ph9905304
67845.6	1.9467217533656712e-13	3.765293691185902e-15	R	R	astro-ph9905304
68718.24	1.8884430046753008e-13	3.130776512304647e-15	R	R	astro-ph9905304
69841.44	1.9041619467927164e-13	3.3322161341318864e-15	R	R	astro-ph9905304
70740.	1.8936681810526803e-13	3.3138524148244788e-15	R	R	astro-ph9905304
71863.2	1.8403646465596616e-13	3.559580808706887e-15	R	R	astro-ph9905304
73314.72	1.775431340279434e-13	3.106942120699016e-15	R	R	astro-ph9905304
74688.48	1.7254559715039163e-13	2.383805519161486e-15	R	R	astro-ph9905304
76770.72	1.632690560537519e-13	3.1579035147792586e-15	R	R	astro-ph9905304
78213.59999999999	1.6753435649887257e-13	3.3947065841801555e-15	R	R	astro-ph9905304
80580.96	1.6236928635206795e-13	2.9909527865148252e-15	R	R	astro-ph9905304
82326.24	1.58819521004973e-13	2.925563692340044e-15	R	R	astro-ph9905304
84114.72	1.4645489165136902e-13	2.562908862375003e-15	R	R	astro-ph9905304
85894.56	1.4391427754923697e-13	2.650998961231045e-15	R	R	astro-ph9905304
86888.16	1.5111371479284522e-13	2.7836174962316735e-15	R	R	astro-ph9905304
87492.95999999999	1.338147175901998e-13	3.2044456490425822e-15	R	R	astro-ph9905304
139307.03999999998	6.645136125233812e-14	1.9585268970085874e-15	R	R	astro-ph9905304
140015.52	6.875493595566441e-14	2.0264203596962967e-15	R	R	astro-ph9905304
154617.12	5.933403478283031e-14	1.5848113023783693e-15	R	R	astro-ph9905304
155325.6	5.993822557792656e-14	1.3801286471624812e-15	R	R	astro-ph9905304
170938.08	5.268704990188617e-14	1.9410626511666637e-15	R	R	astro-ph9905304
171940.32	5.0968738163922617e-14	2.44108501946327e-15	R	R	astro-ph9905304
57589.92	3.003199995436213e-13	1.2211455339947882e-14	I	R	astro-ph9905304
58358.88	3.0646737933516e-13	1.1410057550518144e-14	I	R	astro-ph9905304
60372.	2.924046364376516e-13	1.1149801357509757e-14	I	R	astro-ph9905304
62825.759999999995	2.8733217122678796e-13	1.0575826326531231e-14	I	R	astro-ph9905304
65383.2	2.5797894038646454e-13	1.0217156518967792e-14	I	R	astro-ph9905304
67404.96	2.589311228342707e-13	9.42545685964403e-15	I	R	astro-ph9905304
69400.79999999999	2.47049656635549e-13	9.784306447733164e-15	I	R	astro-ph9905304
71422.56	2.403168676272825e-13	9.163621239208716e-15	I	R	astro-ph9905304
74213.28	2.3419857843644737e-13	8.93032223972395e-15	I	R	astro-ph9905304
77513.76000000001	2.1896981659696304e-13	8.24916015965012e-15	I	R	astro-ph9905304
80148.96	2.022945835278587e-13	8.117263650871865e-15	I	R	astro-ph9905304
81825.12	2.0397843463761827e-13	8.184829787188357e-15	I	R	astro-ph9905304
83613.59999999999	1.9678149451184208e-13	8.001426597000665e-15	I	R	astro-ph9905304
85402.08	1.9515705446501759e-13	8.983744202880718e-15	I	R	astro-ph9905304
143920.80000000002	8.749520531926573e-14	5.904827392542837e-15	I	R	astro-ph9905304
144914.4	9.187222927088296e-14	7.412128380997783e-15	I	R	astro-ph9905304
52154.40000000001	1.1689164946052677e-13	8.576720662232349e-15	B	R	astro-ph9905306
59671.19999999998	7.240748900932711e-13	5.3127730676464605e-14	B	R	astro-ph9905306
65978.40000000002	6.78865107120484e-13	4.9810541796443854e-14	B	R	astro-ph9905306
67965.59999999999	2.99077324606826e-13	2.377009762593129e-14	B	R	astro-ph9905306
70211.99999999997	2.8299807866483946e-13	2.2492149702949045e-14	B	R	astro-ph9905306
72544.80000000006	2.6289570260293954e-13	2.0894451040461947e-14	B	R	astro-ph9905306
77642.4	2.0882547936519284e-13	1.659705241050308e-14	B	R	astro-ph9905306
79888.79999999999	1.802119089193155e-13	1.432290018642824e-14	B	R	astro-ph9905306
82308.00000000003	9.285033756998982e-14	7.379568449533204e-15	B	R	astro-ph9905306
151860.	1.0180837065002804e-13	9.491695894061441e-15	B	R	astro-ph9905306
155834.39999999994	9.722623916569963e-14	9.787613952924556e-15	B	R	astro-ph9905306
160154.4	4.5267184881086925e-14	4.556976945252942e-15	B	R	astro-ph9905306
166980.00000000006	3.3402847209790155e-14	4.1557288044711764e-15	B	R	astro-ph9905306
227114.40000000005	3.3402847209790155e-14	5.567248845925051e-15	B	R	astro-ph9905306
12669.59999999994	7.645002736971964e-13	2.3334035133422326e-14	V	R	astro-ph9905306
13360.800000000017	7.36847552357827e-13	2.2490020299853862e-14	V	R	astro-ph9905306
13965.599999999991	6.908402699870262e-13	1.797642850523512e-14	V	R	astro-ph9905306
35220.00000000003	3.043530408489648e-13	1.8377886401274914e-14	V	R	astro-ph9905306
35911.19999999995	2.879901574259723e-13	2.2347389154685855e-14	V	R	astro-ph9905306
36602.40000000004	2.6753317597219e-13	1.3934926853978827e-14	V	R	astro-ph9905306
52845.59999999993	2.1250915540016998e-13	9.383075905907991e-15	V	R	astro-ph9905306
55610.399999999936	1.8339084231442405e-13	9.552228294881499e-15	V	R	astro-ph9905306
98551.19999999992	9.448821511436769e-14	8.162998493981286e-15	V	R	astro-ph9905306
