time_sec	flux	flux_err	band
37142.77	5.000423338923893e-13	2.7677729322181302e-14	Rc
39678.77	4.159170973493154e-13	3.4501256141820605e-14	Rc
48668.77	1.5144377769632654e-13	9.763941178607441e-15	R
49869.77	1.5144377769632654e-13	9.763941178607441e-15	R
51072.77	1.1594484234213032e-13	1.3882589010499771e-14	R
107677.77	6.169015754745915e-14	2.8488217810742e-15	r
137922.77	8.477180576465462e-14	7.807771850395222e-15	R
403943.37	2.9939975068948823e-14	5.5151472222699956e-15	R
1285741.77	5.45687133517493e-14	1.0200300713422894e-14	I
