25776	22.2	0.3	g'	19349
25776	21.1	0.2	r'	19349
25776	20.7	0.2	i'	19349
25776	20.5	0.1	z'	19349
25776	19.7	0.2	J	19349
25776	19.4	0.3	H	19349
25776	18.3	0	K	19349
19587	19.5	0	I	19354
19587	16.6	0	J	19354
19587	15.7	0	K	19354
32553	19.9	0	I	19354
32553	17.9	0	J	19354
32553	17.1	0	K	19354
7920	17	0	I	19356
26280	20	0	I	19356
1406	19.22	0.31	v_swift	19357
1158.5	20.16	0.32	b_swift	19357
3478.5	20.07	0.26	u_swift	19357
4081.5	20.24	0.3	uvw1_swift	19357
3966	19.7	0	uvm2_swift	19357
7093.5	20.8	0	uvw2_swift	19357
58202	19.55	0	R	19358
61466.3	19.22	0	I	19358
