Time (s)     Err_Time (s)     Flux (erg/cm^2/s/A)    Err_Flux (Jy)
#          14093.0000               0.0010    2.2412392265470430e-04    2.0642576725779678e-05
#          18138.0000               0.0010    1.2545506829813525e-04    1.7332258705189777e-05
#          23093.0000               0.0010    1.0826503241218984e-04    1.4957367414080970e-05
13754.     240.  0.2471e-03   0.0052e-03
14332.     240.  0.2444e-03   0.0054e-03
14913.     480.  0.2299e-03   0.0049e-03
15665.     480.  0.2162e-03   0.0044e-03
16936.    1200.  0.2034e-03   0.0043e-03
18726.    1200.  0.1732e-03   0.0035e-03
29438.    1200.  0.0972e-03   0.0023e-03
