Time (s)     Err_Time (s)     Flux (erg/cm^2/s/A)    Err_Flux (Jy)
             44.4000               2.5000    4.5119240292995017e-03    2.2440432908880491e-04
             52.3000               2.5000    6.4085795670818244e-03    4.0609338159294410e-04
             60.2000               2.5000    9.3145479595909113e-03    2.8482332983431299e-04
             68.1000               2.5000    1.1823928224218851e-02    4.4541084305103461e-04
             76.0000               2.5000    1.1726321165938913e-02    5.1625631107410429e-04
             83.9000               2.5000    1.1147097103880314e-02    4.0246076085194069e-04
             91.8000               2.5000    1.2166391429348916e-02    4.5046756974327195e-04
             99.7000               2.5000    1.4098138925407660e-02    5.3887194668780661e-04
            107.6000               2.5000    1.5023177077145037e-02    4.8013896681314746e-04
            115.5000               2.5000    1.3956026511987454e-02    3.4962814207584582e-04
            142.4000              10.0000    1.2290280220127214e-02    2.2979126472671784e-04
            171.2000              10.0000    1.0470364092585683e-02    3.4234645060031346e-04
            200.0000              10.0000    9.6020018073215332e-03    3.2191325509506471e-04
            229.0000              10.0000    8.1876973748495219e-03    2.8203894214158732e-04
            258.5000              10.0000    8.2634572070234818e-03    2.4126634062280380e-04
            287.4000              10.0000    7.6977141881832117e-03    3.5661980609591037e-04
            316.1000              10.0000    6.9368416575226882e-03    2.4342347027006943e-04
            344.9000              10.0000    6.4977317908013702e-03    2.0527288844546072e-04
            373.8000              10.0000    5.9973829454115068e-03    2.3973265898593438e-04
            402.8000              10.0000    6.0250656077201958e-03    2.3528992401841052e-04
            451.6000              30.0000    4.9472263275712218e-03    3.8958621931421000e-04
            589.2000              30.0000    3.8402701575926484e-03    1.9665829137242868e-04
            658.1000              30.0000    3.4194934540317549e-03    1.1904996417820531e-04
            727.1000              30.0000    3.4894885436194600e-03    1.1055946078808910e-04
            796.3000              30.0000    3.1503715451288404e-03    1.5436509374119919e-04
            865.4000              30.0000    2.8233308619602421e-03    8.3212284703856236e-05
            934.5000              30.0000    2.6863449255116710e-03    2.3307107026467920e-04
           1003.3000              30.0000    2.5867935827490539e-03    8.7438667702003522e-05
           1072.4000              30.0000    2.3810130425141853e-03    8.4649572966331982e-05
           1141.5000              30.0000    2.2139192368051050e-03    1.1887924033093324e-04
           1210.4000              30.0000    2.2057778629662765e-03    1.9990910039940059e-04
           1279.2000              30.0000    1.9950866988327535e-03    1.2182908828206433e-04
           1348.4000              30.0000    2.0284381655913675e-03    1.1041420421664146e-04
           1417.6000              30.0000    1.9105648036559877e-03    1.7931294751337507e-04
           1486.4000              30.0000    1.7732165352598221e-03    1.1905975740265539e-04
           1555.9000              30.0000    1.7280717569203151e-03    8.1013099290532425e-05
           1625.1000              30.0000    1.6856281373361811e-03    1.1954411185936348e-04
           1694.2000              30.0000    1.4453125411590946e-03    7.4812433071235423e-05
           1832.7000              30.0000    1.4360242408235472e-03    1.0237134853970400e-04
           1901.8000              30.0000    1.2952743650005772e-03    8.6253308008960069e-05
           1970.6000              30.0000    1.4735394630835724e-03    1.2404625563079726e-04
           2108.3000              30.0000    1.3266665237480048e-03    6.1339633989844500e-05
           2177.5000              30.0000    1.3157148320389605e-03    8.7372090665477164e-05
           2246.6000              30.0000    1.3230058683316743e-03    9.4923757408404291e-05
