      tmid_burst                et_pos                  et_neg                  ct                       ct_err                 flux                    flux_err_neg              flux_err_pos             flux_density            fd_err_neg                fd_err_pos
     110.7385380000000055       0.3020460000000000      -0.2868470000000000     250.2028799999999933      30.8145339999999983   2.0403034010542366e-08  -2.5772339414707470e-09   2.5808734739113450e-09   9.3375942159338329e-04  -1.1794895177134424e-04   1.1811551757253097e-04
     111.3166760000000011       0.2772190000000000      -0.2760920000000000     255.2136370000000056      33.4577850000000012   2.0811640999756732e-08  -2.7901815995101458e-09   2.7936796373561073e-09   9.5245961224692418e-04  -1.2769465341051192e-04   1.2785474361053171e-04
     111.8622550000000047       0.2511470000000000      -0.2683600000000000     283.6203929999999787      34.9301749999999984   2.3128097184422463e-08  -2.9214536400240695e-09   2.9255792744107003e-09   1.0584738837529290e-03  -1.3370241208788950e-04   1.3389122469176858e-04
     112.4046850000000006       0.2424580000000000      -0.2912830000000000     276.0564130000000205      33.9986090000000019   2.2511285174924166e-08  -2.8435402915533804e-09   2.8475558978174599e-09   1.0302450416638856e-03  -1.3013665205608229e-04   1.3032042914436020e-04
     113.0165319999999980       0.4169720000000000      -0.3693900000000000     183.4748549999999909      23.3104230000000001   1.4961633162033661e-08  -1.9467073150217324e-09   1.9492984192722220e-09   6.8472982597854134e-04  -8.9092450443745597e-05   8.9211034180114099e-05
     113.7845800000000054       0.3854790000000000      -0.3510760000000000     200.0427870000000041      24.6369079999999983   1.6312681079948730e-08  -2.0605560828093970e-09   2.0634659701953852e-09   7.4656149874473222e-04  -9.4302820602595525e-05   9.4435993676807747e-05
     114.5963239999999956       0.3761250000000000      -0.4262640000000000     174.0800189999999930      23.1844530000000013   1.4195522242641096e-08  -1.9321292684208964e-09   1.9344795450507807e-09   6.4966821266168140e-04  -8.8425275730664803e-05   8.8532837818998205e-05
     115.3216960000000029       0.4442470000000000      -0.3492470000000000     183.7570990000000108      22.9852710000000009   1.4984649019929748e-08  -1.9209666524896495e-09   1.9236005093414876e-09   6.8578316315111201e-04  -8.7914410641186445e-05   8.8034950980885800e-05
     116.1502550000000014       0.3735980000000000      -0.3843120000000000     192.3844149999999900      24.0644199999999984   1.5688171784206865e-08  -2.0111552430560550e-09   2.0139127582879578e-09   7.1798038485400880e-04  -9.2041955893431312e-05   9.2168155547200773e-05
     116.8871570000000020       0.3287690000000000      -0.3633040000000000     213.8494090000000085      26.5428579999999990   1.7438555323429468e-08  -2.2191182017300544e-09   2.2222060432034427e-09   7.9808793750066678e-04  -1.0155952920649566e-04   1.0170084647659751e-04
     117.6011950000000041       0.2907570000000000      -0.3852690000000000     214.3917089999999916      27.4417760000000008   1.7482777697464161e-08  -2.2909385458233929e-09   2.2939448923718342e-09   8.0011180602819986e-04  -1.0484643854187113e-04   1.0498402613853602e-04
     118.1882889999999975       0.3761750000000000      -0.2963370000000000     214.5353509999999915      27.2566489999999995   1.7494491122231062e-08  -2.2762657725912798e-09   2.2792955254471163e-09   8.0064787927738249e-04  -1.0417492859686440e-04   1.0431358739990213e-04
     118.8541149999999931       0.3010210000000000      -0.2896510000000000     249.4489020000000039      30.7216759999999987   2.0341550150815407e-08  -2.5694675783188797e-09   2.5730961430868605e-09   9.3094556884646784e-04  -1.1759351861562715e-04   1.1775958247344431e-04
     119.4032619999999980       0.2713820000000000      -0.2481250000000000     280.6704040000000191      35.1076800000000020   2.2887537499826804e-08  -2.9340825461760043e-09   2.9381054963441745e-09   1.0474644980002677e-03  -1.3428038299641688e-04   1.3446449618370994e-04
     119.9983560000000011       0.3167760000000000      -0.3237130000000000     231.0728100000000040      28.6806160000000006   1.8843054090111169e-08  -2.3978456654331692e-09   2.4011822012209596e-09   8.6236582653068485e-04  -1.0973911921472888e-04   1.0989181815772558e-04
     120.6343679999999949       0.2945640000000000      -0.3192370000000000     237.5529249999999877      29.7143259999999998   1.9371481287820584e-08  -2.4833394113106349e-09   2.4867443431693623e-09   8.8654967459134105e-04  -1.1365180154712846e-04   1.1380763068515390e-04
     121.2211400000000054       0.2753360000000000      -0.2922080000000000     259.6145169999999780      31.9736550000000008   2.1170514983606616e-08  -2.6741792945838535e-09   2.6779557316647716e-09   9.6888373639490287e-04  -1.2238572508664082e-04   1.2255855642645736e-04
     121.7580439999999982       0.2526010000000000      -0.2615680000000000     316.3706639999999766      37.0471950000000021   2.5798749468950438e-08  -3.1066232351079291e-09   3.1114503531865455e-09   1.1806981927056739e-03  -1.4217683083918146e-04   1.4239774734516367e-04
     122.2853250000000003       0.2679520000000000      -0.2746790000000000     271.5337269999999990      33.4416030000000006   2.2142478403886979e-08  -2.7969540038459072e-09   2.8009038216686303e-09   1.0133663364171332e-03  -1.2800459733120959e-04   1.2818536356448869e-04
     122.8574689999999947       0.3522930000000000      -0.3041930000000000     222.1071100000000058      27.7822850000000017   1.8111937477751153e-08  -2.3218713855746298e-09   2.3250549269931056e-09   8.2890575266510917e-04  -1.0626210204267388e-04   1.0640779908910282e-04
     123.6369889999999998       0.3413580000000000      -0.4272270000000000     187.7184320000000071      23.8495680000000014   1.5307679721758936e-08  -1.9917325609088866e-09   1.9943835946410684e-09   7.0056689390120871e-04  -9.1153062974948782e-05   9.1274389426843549e-05
     124.3498409999999978       0.3116930000000000      -0.3714940000000000     215.6694009999999935      26.5614530000000002   1.7586968318015761e-08  -2.2215191777027979e-09   2.2246563749534721e-09   8.0488016418176899e-04  -1.0166941158646010e-04   1.0181298765895479e-04
     124.9354309999999941       0.3025420000000000      -0.2738970000000000     255.6084940000000074      31.4802800000000005   2.0843839992831074e-08  -2.6329149114229429e-09   2.6366330756419062e-09   9.5393322215873684e-04  -1.2049723112379036e-04   1.2066739556446603e-04
     125.5861340000000013       0.3065530000000000      -0.3481610000000000     228.3928960000000075      27.9176129999999993   1.8624517930625998e-08  -2.3358181232042344e-09   2.3391642051836180e-09   8.5236436313202194e-04  -1.0690038444985904e-04   1.0705352028113108e-04
     126.2175680000000000       0.2799970000000000      -0.3248810000000000     243.5905659999999955      30.0001740000000012   1.9863826518484778e-08  -2.5091233442916017e-09   2.5126666917924513e-09   9.0908220566351928e-04  -1.1483182165268060e-04   1.1499398548141292e-04
     126.7911969999999968       0.3504140000000000      -0.2936320000000000     228.7766729999999882      28.1757209999999993   1.8655813394465039e-08  -2.3565316451320682e-09   2.3598595050120486e-09   8.5379662238315801e-04  -1.0784835357271127e-04   1.0800065545659094e-04
     127.4515710000000013       0.2825060000000000      -0.3099610000000000     248.6934990000000028      30.6286419999999993   2.0279950088095643e-08  -2.5616864971252109e-09   2.5653040735480704e-09   9.2812639798660443e-04  -1.1723741187821650e-04   1.1740297284657214e-04
     128.0275719999999922       0.2971780000000000      -0.2934940000000000     249.4492669999999919      30.7217209999999987   2.0341579915090757e-08  -2.5694713417868991e-09   2.5730999118589870e-09   9.3094693102978440e-04  -1.1759369085342865e-04   1.1775975495399184e-04
     128.6849449999999990       0.3692490000000000      -0.3601960000000000     201.9928189999999972      24.8770699999999998   1.6471698311155842e-08  -2.0806425040543240e-09   2.0835807572860833e-09   7.5383903588742440e-04  -9.5222090014872676e-05   9.5356561272273233e-05
     129.3505820000000028       0.3120580000000000      -0.2963880000000000     242.1623150000000066      29.8242730000000016   1.9747358419761891e-08  -2.4944115202143746e-09   2.4979340919332329e-09   9.0375195995391708e-04  -1.1415852451786084e-04   1.1431973752809360e-04
     129.9827539999999999       0.2901170000000000      -0.3201140000000000     241.4539680000000033      29.7370340000000013   1.9689595583729523e-08  -2.4871151165730794e-09   2.4906273844758971e-09   9.0110840251362125e-04  -1.1382459939474965e-04   1.1398534084348347e-04
     130.5770330000000001       0.3025130000000000      -0.3041620000000000     240.3432239999999922      30.0633510000000008   1.9599018898085431e-08  -2.5125087591264446e-09   2.5159536853229019e-09   8.9696309581300138e-04  -1.1498675758017077e-04   1.1514441708762352e-04
     131.1794309999999939       0.3299270000000000      -0.2998860000000000     233.9467669999999941      28.8124609999999990   1.9077413672286386e-08  -2.4097866405318314e-09   2.4131897062153449e-09   8.7309146016849206e-04  -1.1028560646734174e-04   1.1044135019852607e-04
     131.9587950000000092       0.4241170000000000      -0.4494370000000000     166.9158410000000003      20.8786810000000003   1.3611312470988671e-08  -1.7449109015504440e-09   1.7473033665631740e-09   6.2293143526938278e-04  -7.9857093475502205e-05   7.9966586345303473e-05
     132.7150800000000004       0.4364190000000000      -0.3321670000000000     187.7182209999999998      23.8495409999999985   1.5307662515561402e-08  -1.9917303068246609e-09   1.9943813375973957e-09   7.0056610644729132e-04  -9.1152959815174440e-05   9.1274286131628178e-05
     133.4196499999999901       0.3154030000000000      -0.2681520000000000     252.4913180000000068      31.0963740000000008   2.0589646883843494e-08  -2.6008061817403080e-09   2.6044790025310322e-09   9.4229989300295431e-04  -1.1902775218055749e-04   1.1919584144685935e-04
     134.0787119999999959       0.3235180000000000      -0.3436580000000000     220.8454610000000002      27.1989279999999987   1.8009055099033663e-08  -2.2748356452841741e-09   2.2780481350950427e-09   8.2419726713331236e-04  -1.0410947779938026e-04   1.0425649968966004e-04
     134.7403590000000122       0.3361630000000000      -0.3381290000000000     216.2417149999999992      27.0486119999999985   1.7633638212489836e-08  -2.2605555367136059e-09   2.2636550072652486e-09   8.0701604523001984e-04  -1.0345593843301664e-04   1.0359778791618930e-04
     135.3576710000000105       0.2650340000000000      -0.2811490000000000     264.1559629999999856      33.5609320000000011   2.1540851556850864e-08  -2.8027510214753611e-09   2.8064815362068651e-09   9.8583245413211523e-04  -1.2826990198275560e-04   1.2844063165345725e-04
     135.9634739999999908       0.3495240000000000      -0.3407700000000000     211.2290160000000014      26.4215979999999995   1.7224872861021414e-08  -2.2081535889509234e-09   2.2111812106948173e-09   7.8830860701483341e-04  -1.0105772587267066e-04   1.0119628714384832e-04
     136.6095569999999952       0.3047880000000000      -0.2965580000000000     243.5648759999999982      30.6989370000000008   1.9861731602775849e-08  -2.5646985324903425e-09   2.5681644722824264e-09   9.0898633035009068e-04  -1.1737525982763962e-04   1.1753388103730232e-04
     137.3484630000000095       0.4091920000000000      -0.4341180000000000     172.9022620000000074      21.6274930000000012   1.4099480917588585e-08  -1.8074919724921258e-09   1.8099702430316541e-09   6.4527281283615766e-04  -8.2721160877193846e-05   8.2834580698204095e-05
     138.1641229999999894       0.3727930000000000      -0.4064680000000000     189.0800529999999924      23.2867570000000015   1.5418714413176030e-08  -1.9476335600261504e-09   1.9503839799769063e-09   7.0564847584538687e-04  -8.9134840707817643e-05   8.9260715640978629e-05
     138.8937809999999899       0.4152800000000000      -0.3568650000000000     190.8224580000000117      23.5013490000000012   1.5560800501374295e-08  -1.9655813802210641e-09   1.9683571456994768e-09   7.1215114713750580e-04  -8.9956235515835218e-05   9.0083270405168876e-05
     139.6484969999999919       0.3401790000000000      -0.3394360000000000     217.7693399999999997      27.0293980000000005   1.7758209859428331e-08  -2.2597954230568748e-09   2.2629398656326846e-09   8.1271715561057002e-04  -1.0342115128870804e-04   1.0356505894868232e-04
     140.3050969999999893       0.3205010000000000      -0.3164210000000000     231.3355430000000013      28.4908670000000015   1.8864478904784331e-08  -2.3828894976371405e-09   2.3862545796496074e-09   8.6334634847397133e-04  -1.0905463951512860e-04   1.0920864489648264e-04
     140.9965799999999945       0.3602220000000000      -0.3709820000000000     197.3150479999999902      25.0688150000000007   1.6090244984933023e-08  -2.0935546968496189e-09   2.0963412577839133e-09   7.3638155201151423e-04  -9.5813025738932509e-05   9.5940554690013844e-05
     141.6229130000000112       0.2676290000000000      -0.2661110000000000     277.2877510000000143      34.4167869999999994   2.2611695814052190e-08  -2.8774187917571462e-09   2.8814226400911416e-09   1.0348404062682655e-03  -1.3168712581103348e-04   1.3187036478924446e-04
     142.2297739999999919       0.3137100000000000      -0.3392330000000000     220.9651079999999865      28.0735470000000014   1.8018811828493606e-08  -2.3444868155212475e-09   2.3476073720062290e-09   8.2464379082446799e-04  -1.0729711334418550e-04   1.0743992784015494e-04
     142.8331049999999891       0.2209800000000000      -0.2896210000000000     307.0043360000000234      36.9843469999999996   2.5034963261781703e-08  -3.0967046177148500e-09   3.1012648918556814e-09   1.1457429715038480e-03  -1.4172289823115932e-04   1.4193160243377201e-04
     143.3892620000000022       0.3497790000000000      -0.3351770000000000     206.1629360000000020      27.0273770000000013   1.6811754504669446e-08  -2.2539235634032487e-09   2.2567492970181556e-09   7.6940195042260787e-04  -1.0315242143848049e-04   1.0328174315526366e-04
     144.0575719999999933       0.4002390000000000      -0.3185310000000000     200.7286180000000115      25.5025079999999988   1.6368607827148779e-08  -2.1297734019218884e-09   2.1326081706379710e-09   7.4912102626843952e-04  -9.7470600640864845e-05   9.7600335855505286e-05
     144.8920919999999910       0.3770030000000000      -0.4342810000000000     181.6163789999999949      22.3675449999999998   1.4810081952727930e-08  -1.8707534605145962e-09   1.8733953113710417e-09   6.7779397665975979e-04  -8.5616368052483295e-05   8.5737274243512240e-05
     145.6416989999999885       0.3924240000000000      -0.3726040000000000     192.5978159999999946      23.7199990000000014   1.5705573773587979e-08  -1.9838686009823010e-09   1.9866701913818407e-09   7.1877679932504720e-04  -9.0793163233141450e-05   9.0921380018432296e-05
     146.4558399999999949       0.3931270000000000      -0.4217170000000000     180.8232920000000092      22.2698700000000009   1.4745408912056621e-08  -1.8625842198053604e-09   1.8652145341425128e-09   6.7483416876948604e-04  -8.5242496917652556e-05   8.5362875131637581e-05
     147.3259009999999876       0.5496259999999999      -0.4769350000000000     143.5303959999999961      17.6769439999999989   1.1704323911597715e-08  -1.4784458542388034e-09   1.4805336940310469e-09   5.3565674204081597e-04  -6.7662130298750648e-05   6.7757681777799359e-05
     148.4381429999999966       0.5706710000000000      -0.5626160000000000     128.6611980000000131      16.0935960000000016   1.0491800888267656e-08  -1.3450031208906506e-09   1.3468472682931080e-09   4.8016475999793361e-04  -6.1555028313691699e-05   6.1639427036497307e-05
     149.4795090000000073       0.3370310000000000      -0.4706950000000000     176.7245920000000012      22.8068880000000007   1.4411176486358682e-08  -1.9032900225263767e-09   1.9057488606449071e-09   6.5953778312722309e-04  -8.7105427047780575e-05   8.7217957530167137e-05
     150.3103680000000111       0.4597880000000000      -0.4938280000000000     149.6882329999999968      19.3177570000000003   1.2206470640453818e-08  -1.6121135937319029e-09   1.6141962644752448e-09   5.5863784567713841e-04  -7.3779529850713434e-05   7.3874844764547625e-05
     151.0979759999999885       0.3518090000000000      -0.3278200000000000     216.7985539999999958      26.7005179999999989   1.7679046183235002e-08  -2.2331501492069140e-09   2.2363037714215106e-09   8.0909417343765931e-04  -1.0220171130319051e-04   1.0234603907588848e-04
     151.8590910000000065       0.2916730000000000      -0.4093060000000000     210.1954269999999951      25.8872889999999991   1.7140587853910694e-08  -2.1651341473054282e-09   2.1681917182683035e-09   7.8445124347527176e-04  -9.9088910404960726e-05   9.9228842323532355e-05
     152.6051740000000052       0.4333600000000000      -0.4544100000000000     165.9693589999999972      20.4404859999999999   1.3534130687803894e-08  -1.7095801057482835e-09   1.7119943500012339e-09   6.1939915584530668e-04  -7.8240154375385342e-05   7.8350643987668239e-05
     153.4679340000000138       0.3587420000000000      -0.4294000000000000     185.0049699999999859      23.1413609999999998   1.5086407858412220e-08  -1.9340116885285267e-09   1.9366634315704545e-09   6.9044022906171671e-04  -8.8511426031153925e-05   8.8632784945115797e-05
     154.2316800000000114       0.3351060000000000      -0.4050050000000000     197.0112169999999878      24.6431639999999987   1.6065468794401336e-08  -2.0595230832250701e-09   2.0623469160684485e-09   7.3524765195879659e-04  -9.4255544638938995e-05   9.4384779365555582e-05
     154.9280909999999949       0.3877110000000000      -0.3613050000000000     194.6690350000000080      24.3501919999999998   1.5874473315033234e-08  -2.0350382971325589e-09   2.0378285586337131e-09   7.2650660745288826e-04  -9.3134980918476037e-05   9.3262679228642504e-05
     155.7462810000000104       0.4163880000000000      -0.4304790000000000     170.3663040000000137      21.6449849999999984   1.3892683788301716e-08  -1.8076227400790737e-09   1.8100287202765181e-09   6.3580859453753094e-04  -8.2727145549193462e-05   8.2837256951074777e-05
     156.6019000000000005       0.3809390000000000      -0.4392320000000000     177.7802159999999958      22.2376520000000006   1.4497258358695023e-08  -1.8584852853485998e-09   1.8610334733919390e-09   6.6347738148700257e-04  -8.5054906255130499e-05   8.5171525900631950e-05
     157.5054930000000013       0.4416260000000000      -0.5226540000000000     152.8006149999999934      18.8186469999999986   1.2460272818109806e-08  -1.5739344238036660e-09   1.5761571112602467e-09   5.7025328358136093e-04  -7.2032232874651722e-05   7.2133955753355414e-05
     158.3485579999999970       0.4205210000000000      -0.4014390000000000     177.3932240000000036      22.1892449999999997   1.4465700724595017e-08  -1.8544397282706436e-09   1.8569823694261446e-09   6.6203312382665403e-04  -8.4869758446467201e-05   8.4986124234685584e-05
     159.3449929999999881       0.5271490000000000      -0.5759130000000000     133.5759529999999984      16.4509730000000012   1.0892579302243077e-08  -1.3759093662132217e-09   1.3778524054199274e-09   4.9850667031516569e-04  -6.2969474701474756e-05   6.3058399278321945e-05
     160.3696349999999882       0.4347710000000000      -0.4974930000000000     158.0481440000000077      19.4649239999999999   1.2888187607333287e-08  -1.6279870638751886e-09   1.6302860835024606e-09   5.8983710949029754e-04  -7.4505990547295005e-05   7.4611206822300098e-05
     161.2972389999999905       0.4714540000000000      -0.4928330000000000     146.4423820000000092      19.1981810000000017   1.1941784605080634e-08  -1.6010148739667339e-09   1.6030220590607387e-09   5.4652430025216856e-04  -7.3271589014904691e-05   7.3363449274091571e-05
     162.2556800000000123       0.5075340000000000      -0.4869860000000000     148.1544340000000091      18.2464319999999987   1.2081395528759119e-08  -1.5260760998369587e-09   1.5282312024065842e-09   5.5291369387248902e-04  -6.9841962501995868e-05   6.9940592310084441e-05
     163.2197559999999896       0.5895880000000000      -0.4565420000000000     140.8453849999999932      17.3462630000000004   1.1485372112355115e-08  -1.4507887003353238e-09   1.4528374830737482e-09   5.2563625659184012e-04  -6.6396380899985468e-05   6.6490144905074697e-05
     164.1979780000000062       0.5151650000000000      -0.3886340000000000     163.0259020000000021      20.0779749999999986   1.3294103661418073e-08  -1.6792607884808334e-09   1.6816322162693771e-09   6.0841414757599748e-04  -7.6852569169178668e-05   7.6961099255392273e-05
     165.2185690000000022       0.4730850000000000      -0.5054250000000000     150.5785490000000095      18.5449820000000010   1.2279072313256827e-08  -1.5510459126056203e-09   1.5532362770972846e-09   5.6196051307886999e-04  -7.0984723814657147e-05   7.1084967409788900e-05
     166.2044539999999984       0.4229970000000000      -0.5128010000000000     157.4514189999999871      19.3914319999999982   1.2839527094432950e-08  -1.6218404181957417e-09   1.6241307577152142e-09   5.8761012636823935e-04  -7.4224684918366719e-05   7.4329503942039831e-05
     167.1005389999999977       0.4538560000000000      -0.4730880000000000     153.9953790000000140      19.8736080000000008   1.2557700995301740e-08  -1.6585007066593563e-09   1.6606433044356348e-09   5.7471215368541651e-04  -7.5902469199544756e-05   7.6000526716836383e-05
     167.9757669999999905       0.3934710000000000      -0.4213720000000000     178.9425149999999860      22.3830390000000001   1.4592039146299943e-08  -1.8706358277816984e-09   1.8732006753957467e-09   6.6781509191606936e-04  -8.5610984506458957e-05   8.5728366589110823e-05
     168.8545630000000131       0.4576160000000000      -0.4853250000000000     156.2586389999999881      19.2445309999999985   1.2742260704425389e-08  -1.6095540667056753e-09   1.6118270557013193e-09   5.8315866057021112e-04  -7.3662391268562960e-05   7.3766416233122904e-05
     169.8935529999999972       0.5110120000000000      -0.5813739999999999     133.4785129999999924      16.6961699999999986   1.0884633463913849e-08  -1.3953625262681791e-09   1.3972757220100596e-09   4.9814302334979068e-04  -6.3859762463172067e-05   6.3947321232539988e-05
     170.9153279999999882       0.4588470000000000      -0.5107630000000000     147.2191239999999937      18.9991100000000017   1.2005124777037952e-08  -1.5855217315534230e-09   1.5875700486609635e-09   5.4942310845392569e-04  -7.2562534288483005e-05   7.2656276983642338e-05
     171.7632319999999879       0.3652940000000000      -0.3890580000000000     196.1941649999999981      24.3515000000000015   1.5998841504801863e-08  -2.0359095044966962e-09   2.0387424161236658e-09   7.3219840647076795e-04  -9.3174852345637551e-05   9.3304502569268970e-05
     172.5760170000000073       0.4064940000000000      -0.4474910000000000     172.5355639999999937      21.2491680000000009   1.4069578177198076e-08  -1.7772158093746820e-09   1.7797255677722776e-09   6.4390429256820766e-04  -8.1335550651479038e-05   8.1450411536799919e-05
     173.4276150000000030       0.3804080000000000      -0.4451050000000000     178.4862060000000099      21.9820379999999993   1.4554828990899988e-08  -1.8385108293519055e-09   1.8411071477566183e-09   6.6611214258188180e-04  -8.4140761012394720e-05   8.4259583378254823e-05
     174.1528889999999876       0.3560990000000000      -0.3448650000000000     205.8273169999999936      26.1502960000000009   1.6784386131165574e-08  -2.1838716758393715e-09   2.1867784504054191e-09   7.6814941726505279e-04  -9.9946446779056197e-05   1.0007947739284096e-04
     174.8243769999999984       0.2930730000000000      -0.3153900000000000     239.6367199999999968      29.9749780000000001   1.9541406351257099e-08  -2.5051230904562940e-09   2.5085578900640777e-09   8.9432641646545205e-04  -1.1464874717926894e-04   1.1480594323615915e-04
     175.3889399999999910       0.2693670000000000      -0.2714900000000000     272.4244180000000028      33.5512990000000002   2.2215110656424937e-08  -2.8061286433423253e-09   2.8100914174338135e-09   1.0166904033222723e-03  -1.2842448125950580e-04   1.2860584044567676e-04
     176.0587590000000091       0.3450040000000000      -0.4004520000000000     197.6543120000000044      24.3427480000000003   1.6117910593460602e-08  -2.0359534336426325e-09   2.0388285774656191e-09   7.3764768834218904e-04  -9.3176862794371799e-05   9.3308445804612364e-05
     176.6975889999999936       0.3146390000000000      -0.2938250000000000     242.1550799999999981      29.8233819999999987   1.9746768434742268e-08  -2.4943369994787312e-09   2.4978594659493749e-09   9.0372495886817720e-04  -1.1415511402317763e-04   1.1431632221665087e-04
