Tstart(s)          Tend(s)      Tmid(s)  ErrorTime(s)  Exposure(s)    Filter       Magnitude    ErrorMagnitude      ErrMag+   ErrMag-    Sigma     Telescope           ReferenceUpperL  Calib   Galactic Extiction   Host     Corrected? Notes  
           -9.0            -9.0           100.9    -9.0000    10.0000 white   14.700  -9.0000   0.0500   0.0500  -9.0000 UVOT yuan10 0 NNN  0.000  0.000 0 nnn
           -9.0            -9.0           110.9    -9.0000    10.0000 white   14.640  -9.0000   0.0500   0.0500  -9.0000 UVOT yuan10 0 NNN  0.000  0.000 0 nnn
           -9.0            -9.0           120.9    -9.0000    10.0000 white   14.780  -9.0000   0.0500   0.0500  -9.0000 UVOT yuan10 0 NNN  0.000  0.000 0 nnn
           -9.0            -9.0           130.9    -9.0000    10.0000 white   14.780  -9.0000   0.0500   0.0500  -9.0000 UVOT yuan10 0 NNN  0.000  0.000 0 nnn
           -9.0            -9.0           140.9    -9.0000    10.0000 white   14.830  -9.0000   0.0500   0.0500  -9.0000 UVOT yuan10 0 NNN  0.000  0.000 0 nnn
           -9.0            -9.0           150.9    -9.0000    10.0000 white   14.780  -9.0000   0.0500   0.0500  -9.0000 UVOT yuan10 0 NNN  0.000  0.000 0 nnn
           -9.0            -9.0           160.9    -9.0000    10.0000 white   14.860  -9.0000   0.0500   0.0500  -9.0000 UVOT yuan10 0 NNN  0.000  0.000 0 nnn
           -9.0            -9.0           170.9    -9.0000    10.0000 white   15.000  -9.0000   0.0500   0.0500  -9.0000 UVOT yuan10 0 NNN  0.000  0.000 0 nnn
           -9.0            -9.0           180.9    -9.0000    10.0000 white   15.010  -9.0000   0.0500   0.0500  -9.0000 UVOT yuan10 0 NNN  0.000  0.000 0 nnn
           -9.0            -9.0           190.9    -9.0000    10.0000 white   14.970  -9.0000   0.0500   0.0500  -9.0000 UVOT yuan10 0 NNN  0.000  0.000 0 nnn
           -9.0            -9.0           200.9    -9.0000    10.0000 white   15.170  -9.0000   0.0500   0.0500  -9.0000 UVOT yuan10 0 NNN  0.000  0.000 0 nnn
           -9.0            -9.0           210.9    -9.0000    10.0000 white   15.090  -9.0000   0.0500   0.0500  -9.0000 UVOT yuan10 0 NNN  0.000  0.000 0 nnn
           -9.0            -9.0           220.9    -9.0000    10.0000 white   15.200  -9.0000   0.0500   0.0500  -9.0000 UVOT yuan10 0 NNN  0.000  0.000 0 nnn
           -9.0            -9.0           230.9    -9.0000    10.0000 white   15.120  -9.0000   0.0500   0.0500  -9.0000 UVOT yuan10 0 NNN  0.000  0.000 0 nnn
           -9.0            -9.0           240.8    -9.0000     9.8000 white   15.100  -9.0000   0.0500   0.0500  -9.0000 UVOT yuan10 0 NNN  0.000  0.000 0 nnn
           -9.0            -9.0           543.9    -9.0000    19.8000 white   15.850  -9.0000   0.0300   0.0300  -9.0000 UVOT yuan10 0 NNN  0.000  0.000 0 nnn
           -9.0            -9.0           716.3    -9.0000    19.2000 white   16.130  -9.0000   0.0400   0.0300  -9.0000 UVOT yuan10 0 NNN  0.000  0.000 0 nnn
           -9.0            -9.0          1169.5    -9.0000    19.7000 white   16.560  -9.0000   0.0500   0.0400  -9.0000 UVOT yuan10 0 NNN  0.000  0.000 0 nnn
           -9.0            -9.0          1342.8    -9.0000    19.8000 white   16.570  -9.0000   0.0500   0.0400  -9.0000 UVOT yuan10 0 NNN  0.000  0.000 0 nnn
           -9.0            -9.0          1516.2    -9.0000    19.4000 white   16.740  -9.0000   0.0500   0.0500  -9.0000 UVOT yuan10 0 NNN  0.000  0.000 0 nnn
           -9.0            -9.0          1689.6    -9.0000    19.8000 white   16.840  -9.0000   0.0600   0.0500  -9.0000 UVOT yuan10 0 NNN  0.000  0.000 0 nnn
           -9.0            -9.0          7433.5    -9.0000   130.6000 white   18.540  -9.0000   0.0700   0.0700  -9.0000 UVOT yuan10 0 NNN  0.000  0.000 0 nnn
           -9.0            -9.0         17639.7    -9.0000   215.4000 white   19.770  -9.0000   0.1100   0.1000  -9.0000 UVOT yuan10 0 NNN  0.000  0.000 0 nnn
           -9.0            -9.0         84355.8    -9.0000  8327.4000 white   22.150  -9.0000   0.2800   0.2200  -9.0000 UVOT yuan10 0 NNN  0.000  0.000 0 nnn
           -9.0            -9.0         99255.6    -9.0000  5249.6000 white   23.030  -9.0000   1.9300   0.6600  -9.0000 UVOT yuan10 0 NNN  0.000  0.000 0 nnn
           -9.0            -9.0        115568.0    -9.0000  5840.6000 white   23.450  -9.0000 100.0000 100.0000  -9.0000 UVOT yuan10 1 NNN  0.000  0.000 0 nnn
           -9.0            -9.0        155985.3    -9.0000 11670.9000 white   22.730  -9.0000   2.5400   0.7000  -9.0000 UVOT yuan10 0 NNN  0.000  0.000 0 nnn
           -9.0            -9.0        249094.0    -9.0000    71.6000 white   21.890  -9.0000   4.1800   0.7400  -9.0000 UVOT yuan10 0 NNN  0.000  0.000 0 nnn
           -9.0            -9.0        378043.1    -9.0000 37624.4000 white   25.780  -9.0000 100.0000   3.0500  -9.0000 UVOT yuan10 1 NNN  0.000  0.000 0 nnn
           -9.0            -9.0        488443.0    -9.0000 20784.4000 white   25.830  -9.0000 100.0000   1.9100  -9.0000 UVOT yuan10 1 NNN  0.000  0.000 0 nnn
           -9.0            -9.0        581183.2    -9.0000 37668.8000 white   23.440  -9.0000   0.9600   0.5000  -9.0000 UVOT yuan10 0 NNN  0.000  0.000 0 nnn
           -9.0            -9.0        675970.8    -9.0000 29206.0000 white   23.650  -9.0000   1.6000   0.6200  -9.0000 UVOT yuan10 0 NNN  0.000  0.000 0 nnn
