# hard-coded mag offset =       0.00000
# The following two are just used in the flux/fnu calculation
# Set A_R =      0.254000
# IGM offset =       0.00000
     tmid_burst      texp/2        mag             mag_err    flux          flux_err_neg    flux_err_pos   flux_density   fd_err_neg       fd_err_pos
     44.4279442      2.5000000     14.6144600      0.0539951  6.2350077e-12 -3.1007540e-13  3.1007540e-13  5.5509419e-03 -2.7605586e-04  2.7605586e-04
     52.3278389      2.5000000     14.2331305      0.0687900  8.8586725e-12 -5.6126685e-13  5.6126685e-13  7.8867543e-03 -4.9968815e-04  4.9968815e-04
     60.2267876      2.5000000     13.8274603      0.0332003  1.2871726e-11 -3.9359900e-13  3.9359900e-13  1.1459522e-02 -3.5041582e-04  3.5041582e-04
     68.1265945      2.5000000     13.5677500      0.0409102  1.6350123e-11 -6.1606818e-13  6.1606818e-13  1.4556291e-02 -5.4847705e-04  5.4847705e-04
     76.0268402      2.5000000     13.5766602      0.0478153  1.6216481e-11 -7.1416636e-13  7.1416636e-13  1.4437311e-02 -6.3581252e-04  6.3581252e-04
     83.9265671      2.5000000     13.6323700      0.0391650  1.5405387e-11 -5.5570799e-13  5.5570799e-13  1.3715206e-02 -4.9473927e-04  4.9473927e-04
     91.8275909      2.5000000     13.5373201      0.0401649  1.6814839e-11 -6.2203611e-13  6.2203611e-13  1.4970022e-02 -5.5379031e-04  5.5379031e-04
     99.7267914      2.5000000     13.3769703      0.0415249  1.9490933e-11 -7.4544700e-13  7.4544700e-13  1.7352510e-02 -6.6366122e-04  6.6366122e-04
    107.6271210      2.5000000     13.3080502      0.0346599  2.0768299e-11 -6.6298459e-13  6.6298459e-13  1.8489731e-02 -5.9024611e-04  5.9024611e-04
    115.5264130      2.5000000     13.3882198      0.0272350  1.9290019e-11 -4.8387840e-13  4.8387840e-13  1.7173640e-02 -4.3079033e-04  4.3079033e-04
    142.4267578     10.0000000     13.5263395      0.0202599  1.6985757e-11 -3.1695452e-13  3.1695452e-13  1.5122186e-02 -2.8218026e-04  2.8218026e-04
    171.2271576     10.0000000     13.7004995      0.0354753  1.4468414e-11 -4.7273979e-13  4.7273979e-13  1.2881030e-02 -4.2087372e-04  4.2087372e-04
    200.0262756     10.0000000     13.7937498      0.0364499  1.3277637e-11 -4.4575162e-13  4.4575162e-13  1.1820898e-02 -3.9684656e-04  3.9684656e-04
    229.0266876     10.0000000     13.9667997      0.0374198  1.1321416e-11 -3.9019154e-13  3.9019154e-13  1.0079301e-02 -3.4738216e-04  3.4738216e-04
    258.5264893     10.0000000     13.9565496      0.0317497  1.1428811e-11 -3.3420789e-13  3.3420789e-13  1.0174914e-02 -2.9754071e-04  2.9754071e-04
    287.4261780     10.0000000     14.0341196      0.0502701  1.0640763e-11 -4.9267220e-13  4.9267220e-13  9.4733257e-03 -4.3861929e-04  4.3861929e-04
    316.1268005     10.0000000     14.1467800      0.0380998  9.5919921e-12 -3.3659433e-13  3.3659433e-13  8.5396189e-03 -2.9966532e-04  2.9966532e-04
    344.9275208     10.0000000     14.2181396      0.0342550  8.9818309e-12 -2.8337719e-13  2.8337719e-13  7.9964008e-03 -2.5228682e-04  2.5228682e-04
    373.8279114     10.0000000     14.3053398      0.0434251  8.2886675e-12 -3.3151338e-13  3.3151338e-13  7.3792869e-03 -2.9514180e-04  2.9514180e-04
    402.8272095     10.0000000     14.3002396      0.0424452  8.3277005e-12 -3.2555859e-13  3.2555859e-13  7.4140378e-03 -2.8984036e-04  2.8984036e-04
    451.6265564     30.0000000     14.5140104      0.0854554  6.8393802e-12 -5.3830947e-13  5.3830947e-13  6.0890066e-03 -4.7924955e-04  4.7924955e-04
    589.2272339     30.0000000     14.7885103      0.0556049  5.3114960e-12 -2.7202315e-13  2.7202315e-13  4.7287522e-03 -2.4217850e-04  2.4217850e-04
    658.1271362     30.0000000     14.9145498      0.0377645  4.7293437e-12 -1.6449809e-13  1.6449809e-13  4.2104698e-03 -1.4645039e-04  1.4645039e-04
    727.1260986     30.0000000     14.8928499      0.0344148  4.8248163e-12 -1.5293303e-13  1.5293303e-13  4.2954679e-03 -1.3615418e-04  1.3615418e-04
    796.3272095     30.0000000     15.0037899      0.0532398  4.3561704e-12 -2.1360780e-13  2.1360780e-13  3.8782388e-03 -1.9017211e-04  1.9017211e-04
    865.4265747     30.0000000     15.1231403      0.0319600  3.9026972e-12 -1.1488080e-13  1.1488080e-13  3.4745180e-03 -1.0227680e-04  1.0227680e-04
    934.5266113     30.0000000     15.1768999      0.0942349  3.7141627e-12 -3.2236553e-13  3.2236553e-13  3.3066683e-03 -2.8699762e-04  2.8699762e-04
   1003.3259277     30.0000000     15.2184601      0.0367002  3.5746785e-12 -1.2083192e-13  1.2083192e-13  3.1824873e-03 -1.0757500e-04  1.0757500e-04
   1072.4265137     30.0000000     15.3079100      0.0386300  3.2919789e-12 -1.1712715e-13  1.1712715e-13  2.9308035e-03 -1.0427668e-04  1.0427668e-04
   1141.5267334     30.0000000     15.3866997      0.0582852  3.0615471e-12 -1.6435207e-13  1.6435207e-13  2.7256534e-03 -1.4632040e-04  1.4632040e-04
   1210.4276123     30.0000000     15.3914299      0.0984001  3.0482379e-12 -2.7626135e-13  2.7626135e-13  2.7138044e-03 -2.4595170e-04  2.4595170e-04
   1279.2269287     30.0000000     15.5001001      0.0663252  2.7579152e-12 -1.6847484e-13  1.6847484e-13  2.4553339e-03 -1.4999084e-04  1.4999084e-04
   1348.4270020     30.0000000     15.4816599      0.0591450  2.8051561e-12 -1.5280957e-13  1.5280957e-13  2.4973920e-03 -1.3604427e-04  1.3604427e-04
   1417.6274414     30.0000000     15.5465298      0.1019397  2.6424635e-12 -2.4810067e-13  2.4810067e-13  2.3525490e-03 -2.2088063e-04  2.2088063e-04
   1486.4274902     30.0000000     15.6280298      0.0729198  2.4513714e-12 -1.6463816e-13  1.6463816e-13  2.1824222e-03 -1.4657510e-04  1.4657510e-04
   1555.9271240     30.0000000     15.6558800      0.0508852  2.3892893e-12 -1.1197883e-13  1.1197883e-13  2.1271515e-03 -9.9693214e-05  9.9693214e-05
   1625.1263428     30.0000000     15.6830997      0.0769501  2.3301352e-12 -1.6514515e-13  1.6514515e-13  2.0744875e-03 -1.4702647e-04  1.4702647e-04
   1694.2264404     30.0000000     15.8496504      0.0561948  1.9987605e-12 -1.0345046e-13  1.0345046e-13  1.7794691e-03 -9.2100527e-05  9.2100527e-05
   1832.7259521     30.0000000     15.8573399      0.0774350  1.9846535e-12 -1.4154606e-13  1.4154606e-13  1.7669098e-03 -1.2601652e-04  1.2601652e-04
   1901.8261719     30.0000000     15.9691296      0.0722604  1.7904773e-12 -1.1916392e-13  1.1916392e-13  1.5940374e-03 -1.0609000e-04  1.0609000e-04
   1970.6269531     30.0000000     15.8286304      0.0914450  2.0378341e-12 -1.7163439e-13  1.7163439e-13  1.8142557e-03 -1.5280374e-04  1.5280374e-04
   2108.3269043     30.0000000     15.9432201      0.0501599  1.8337194e-12 -8.4716014e-14  8.4716014e-14  1.6325352e-03 -7.5421507e-05  7.5421507e-05
   2177.5270996     30.0000000     15.9523296      0.0721054  1.8183978e-12 -1.2076259e-13  1.2076259e-13  1.6188945e-03 -1.0751327e-04  1.0751327e-04
   2246.6269531     30.0000000     15.9460497      0.0778594  1.8289458e-12 -1.3115583e-13  1.3115583e-13  1.6282854e-03 -1.1676623e-04  1.1676623e-04
   2315.4272461     30.0000000     15.9046001      0.0700150  1.9001198e-12 -1.2253142e-13  1.2253142e-13  1.6916506e-03 -1.0908804e-04  1.0908804e-04
   2384.7270508     30.0000000     16.0792599      0.0647507  1.6177696e-12 -9.6479851e-14  9.6479851e-14  1.4402781e-03 -8.5894695e-05  8.5894695e-05
   2523.0270996     30.0000000     16.0206604      0.1033750  1.7074837e-12 -1.6257269e-13  1.6257269e-13  1.5201493e-03 -1.4473623e-04  1.4473623e-04
   2592.1262207     30.0000000     16.1452599      0.0617304  1.5223588e-12 -8.6554909e-14  8.6554909e-14  1.3553352e-03 -7.7058648e-05  7.7058648e-05
   2799.4260254     30.0000000     16.1181107      0.1258597  1.5609053e-12 -1.8094186e-13  1.8094186e-13  1.3896526e-03 -1.6109007e-04  1.6109007e-04
   2868.6264648     30.0000000      0.0000000     17.7468300  0.0000000e+00  0.0000000e+00  3.4824807e-13  0.0000000e+00  0.0000000e+00  3.1004049e-04
   2937.4262695     30.0000000     16.2082596      0.1007900  1.4365383e-12 -1.3335535e-13  1.3335535e-13  1.2789303e-03 -1.1872444e-04  1.1872444e-04
   3006.4265137     30.0000000     16.3848591      0.1396341  1.2208917e-12 -1.5701618e-13  1.5701618e-13  1.0869431e-03 -1.3978935e-04  1.3978935e-04
   3075.4267578     30.0000000     16.4587402      0.1125803  1.1405771e-12 -1.1826677e-13  1.1826677e-13  1.0154402e-03 -1.0529129e-04  1.0529129e-04
   3213.5273438     30.0000000     16.7145405      0.1465044  9.0116532e-13 -1.2159924e-13  1.2159924e-13  8.0229511e-04 -1.0825813e-04  1.0825813e-04
   3282.7280273     30.0000000     16.3151207      0.0743752  1.3018848e-12 -8.9181775e-14  8.9181775e-14  1.1590502e-03 -7.9397309e-05  7.9397309e-05
   3490.2265625     30.0000000     16.3836098      0.1102505  1.2222972e-12 -1.2411749e-13  1.2411749e-13  1.0881944e-03 -1.1050009e-04  1.1050009e-04
   3559.5266113     30.0000000     16.3386803      0.0975952  1.2739395e-12 -1.1451253e-13  1.1451253e-13  1.1341709e-03 -1.0194894e-04  1.0194894e-04
   3628.6267090     30.0000000     16.5448093      0.1301804  1.0536515e-12 -1.2633339e-13  1.2633339e-13  9.3805150e-04 -1.1247288e-04  1.1247288e-04
   3697.3264160     30.0000000     16.5183907      0.1370106  1.0796044e-12 -1.3623679e-13  1.3623679e-13  9.6115703e-04 -1.2128976e-04  1.2128976e-04
   3766.5270996     30.0000000     16.5650101      0.1627550  1.0342297e-12 -1.5503404e-13  1.5503404e-13  9.2076050e-04 -1.3802468e-04  1.3802468e-04
   3835.7265625     30.0000000     16.7581100      0.1394005  8.6571917e-13 -1.1115193e-13  1.1115193e-13  7.7073788e-04 -9.8957033e-05  9.8957033e-05
   4316.9272461    133.9992523     16.6676693      0.0698900  9.4092106e-13 -6.0568114e-14  6.0568114e-14  8.3768915e-04 -5.3922962e-05  5.3922962e-05
   7223.2270508    272.1998596     17.2719593      0.1525593  5.3930851e-13 -7.5779471e-14  7.5779471e-14  4.8013899e-04 -6.7465429e-05  6.7465429e-05
   8883.0263672    306.9000549      0.0000000     17.6285896  0.0000000e+00  0.0000000e+00  3.8831555e-13  0.0000000e+00  0.0000000e+00  3.4571200e-04
  10231.7265625    341.4999084      0.0000000     17.4759808  0.0000000e+00  0.0000000e+00  4.4691871e-13  0.0000000e+00  0.0000000e+00  3.9788560e-04
 902622.3125000  43071.0859375      0.0000000     18.0129700  0.0000000e+00  0.0000000e+00  2.7254167e-13  0.0000000e+00  0.0000000e+00  2.4264012e-04
