Time (s)     Err_Time (s)     Flux (erg/cm^2/s/A)    Err_Flux (erg/cm^2/s/A)
           9064.0000            1019.0000    4.7862982430965502e-17    7.4941841169936388e-18
          13352.5000             638.5000    6.4268736026115236e-17    7.1032432156303489e-18
          14698.0000             639.0000    3.9810694653724499e-17    5.8667207768266865e-18
          16042.5000             638.0000    3.9810694653724499e-17    6.2333908253783548e-18
          17085.0000             337.0000    3.0199500086307971e-17    8.3444302536278507e-18
          58263.0000               0.0010    9.5499202832838998e-18    7.0366413133836963e-19
         232823.0000               0.0010    1.7377997697916402e-18    3.2011454786457221e-19
