12.509803921568622	1.8477500741812527e-10	4.870009585925869e-12
14.908235294117642	1.6272085906366922e-10	1.4317671808297595e-11
15.294117647058826	1.5368915697562385e-10	4.050697538495881e-12
18.07843137254902	1.3888112581784708e-10	3.535810445982795e-12
20.862745098039216	1.220796367567104e-10	3.545558093288721e-12
17.137254901960784	1.1257532991478213e-10	2.054731336148643e-12
23.647058823529402	1.1154323308640819e-10	3.339254846212543e-12
26.431372549019603	9.777846799141242e-11	3.2759830587325987e-12
29.21568627450981	9.380872393962138e-11	3.2264480071223097e-12
31.99999999999999	8.477020401859944e-11	2.990934232118947e-12
34.82352941176469	7.444631890879734e-11	2.8248492533874593e-12
37.607843137254896	7.31548675578807e-11	2.385839933113576e-12
47.60784313725489	5.6317481931817744e-11	1.4338013155735903e-12
48.90196078431371	5.241350808208162e-11	9.566543360365643e-13
48.79058823529411	5.241350808208162e-11	9.566543360365643e-13
48.90196078431371	5.241350808208162e-11	9.566543360365643e-13
62.313725490196056	4.705905788141055e-11	1.324632340601765e-12
73.64705882352938	4.1518650441851893e-11	1.0197503500707615e-12
85.09803921568623	3.899808022784372e-11	1.2023075396412458e-12
119.6047058823529	3.5273067413210305e-11	2.123060634859435e-11
96.78431372549018	3.447015437347262e-11	1.7629647830735246e-12
108.156862745098	3.140821306365669e-11	1.3859636641967893e-12
119.72549019607844	3.120636820083493e-11	1.3220585075338288e-12
105.37411764705884	2.8803365033370812e-11	5.257206598052735e-13
105.37254901960779	2.8803365033370812e-11	5.257206598052735e-13
105.37254901960779	2.8803365033370812e-11	5.257206598052735e-13
131.3333333333333	2.835588643807206e-11	1.1512310821916261e-12
142.7058823529412	2.685611750192283e-11	1.7925303405439599e-12
165.84313725490196	2.624479763324179e-11	1.479518440658241e-12
154.31372549019602	2.5529554036324188e-11	1.1265535605537629e-12
177.21568627450972	2.415701274226597e-11	1.612376706138504e-12
188.6274509803921	2.2544636036127467e-11	1.6784426347871103e-12
234.43137254901964	1.9798998757394288e-11	1.0644503753126539e-12
184.58823529411745	1.93839922898945e-11	3.537977317753374e-13
184.58823529411745	1.93839922898945e-11	3.537977317753374e-13
184.65882352941185	1.93839922898945e-11	3.537977317753374e-13
245.8039215686272	1.822397992738516e-11	8.202142089288461e-13
200.11764705882348	1.799049978321994e-11	1.5678501197313253e-12
211.49019607843127	1.7825561889800668e-11	1.1897795920212626e-12
222.8235294117647	1.718079391179524e-11	1.293745154749239e-12
257.1764705882353	1.6167513355838882e-11	1.037363538570074e-12
291.41176470588243	1.5116220849810465e-11	1.4564558342091718e-12
302.9803921568626	1.4569452382557128e-11	1.4037744046372275e-12
268.5882352941176	1.4502511829442454e-11	9.055077331640544e-13
337.411764705882	1.4449180900885246e-11	1.0016290226799548e-12
279.96078431372547	1.4250930706717463e-11	1.0000962489308168e-12
325.96078431372524	1.3571980543744615e-11	1.0219949182188802e-12
360.5882352941175	1.3534531537186427e-11	1.7464473611847265e-12
348.9803921568627	1.326304454943538e-11	8.051907921523526e-13
314.3921568627449	1.3117263066082219e-11	1.0212226741368095e-12
288.11764705882337	1.3044974316694232e-11	2.380976145311436e-13
288.11764705882337	1.3044974316694232e-11	2.380976145311436e-13
287.99999999999983	1.3044974316694232e-11	2.380976145311436e-13
406.2745098039211	1.2230472300656394e-11	1.2797383366183786e-12
371.921568627451	1.2007241023332286e-11	1.3549449614942212e-12
383.4509803921568	1.169077301339289e-11	9.2009040146516e-13
429.0196078431371	1.1466826155854784e-11	1.1048347348514729e-12
417.6470588235294	1.105205985786337e-11	9.724614702816367e-13
394.86274509803894	1.0950733964038011e-11	1.235724491613406e-12
440.7843137254904	1.082039782401956e-11	9.42984476715481e-13
475.2941176470584	1.075086054375342e-11	1.213169977780876e-12
452.15686274509767	1.0079598387581665e-11	9.711746093113254e-13
601.5686274509798	1.0024050095373131e-11	7.889155204701039e-13
498.43137254901916	9.804901348306868e-12	9.447074050102716e-13
509.80392156862735	9.450248493267961e-12	1.0664037272125974e-12
463.92156862745065	9.363608094304612e-12	9.021885677443743e-13
486.6666666666665	9.277762019293508e-12	9.70780804063867e-13
532.5490196078429	9.108423778270356e-12	9.530620575129709e-13
521.1764705882351	9.024917247131157e-12	1.0918117743674677e-12
544.3137254901957	8.618729060467252e-12	1.0426721498518392e-12
457.92156862745094	8.539712077486555e-12	2.327308622568973e-13
457.92156862745094	8.539712077486555e-12	2.327308622568973e-13
458.0894117647056	8.539712077486555e-12	2.327308622568973e-13
555.6862745098034	8.383844766055361e-12	1.0142564390779532e-12
567.0588235294116	8.08059291508204e-12	9.77569793380815e-13
590.1960784313718	8.08059291508204e-12	1.1711468930235885e-12
613.333333333333	7.369588326977404e-12	1.009791694922025e-12
