time_sec	flux	flux_err	band_init	band_norm	source
5248	3.6018513838337675e-12	1.6587359495350178e-12	Rc	R	pandey10
63941	7.525334160155133e-14	6.933396038047186e-15	Rc	R	pandey10
75649	5.017943758585969e-14	5.085265296271068e-15	Rc	R	pandey10
124505	3.601851383833768e-14	3.318531985799951e-15	Rc	R	pandey10
300454	1.192685088142497e-14	2.7464051875588613e-15	Rc	R	pandey10
154574	4.124608897207055e-14	5.7585949490311e-15	i'	R	pandey10
133304	3.8480364748903606e-14	1.7774721491707057e-15	r'	R	pandey10
218390	2.4959689591634655e-14	1.6117078379067758e-15	r'	R	pandey10
564156	9.402409890627914e-15	1.472577317521503e-15	r'	R	pandey10
136002	4.7567663925043456e-14	4.956151182591302e-15	Ic	R	pandey10
134949	3.601851383833768e-14	3.650174399263742e-15	Rc	R	pandey10
133912	3.667961119917396e-14	3.773364637738876e-15	VJ	R	pandey10
165030	3.8825007102647016e-14	7.661803899104926e-15	J	R	pandey10
165320	4.440713829409421e-14	1.1234434464193447e-14	Ks	R	pandey10
122983	4.71098307375754e-14	7.313191442301182e-15	J	R	pandey10
126662	4.359661667563079e-14	9.239567749029454e-15	Ks	R	pandey10
45634.5	6.295641498874635e-14	1.123243847181811e-14	u_swift	R	pandey10
51699	4.8199217698681206e-14	8.188654772948208e-15	u_swift	R	pandey10
57672.5	5.3338400674477955e-14	7.724685865652494e-15	u_swift	R	pandey10
63752.5	3.09770451992315e-14	6.0606979079409425e-15	u_swift	R	pandey10
69501.5	3.7587201265097123e-14	6.068190514902801e-15	u_swift	R	pandey10
75266	3.39656546418992e-14	6.060019872293446e-15	u_swift	R	pandey10
80430.5	4.731948283085279e-14	9.669567043166835e-15	u_swift	R	pandey10
106127.5	1.4690615412779826e-14	4.833736446186734e-15	u_swift	R	pandey10
317485.5	1.0642410080649628e-14	2.082200936093252e-15	u_swift	R	pandey10
68256	8.496482749387302e-14	1.1742294070321489e-14	r'	R	cenko11
51840	1.572265154419586e-13	2.896460489961061e-14	Rc	R	GRB9916
51840	5.374529530869407e-13	1.5020058602141028e-13	BJ	R	GRB9916
51840	2.319059137112178e-13	4.3089319107550657e-14	Ic	R	GRB9916
51840	4.289678296027954e-13	1.187751742025403e-13	VJ	R	GRB9916
