time_sec	flux	flux_err	band_init	band_norm	source
22700	1.0054681709489628e-12	1.8521408175256567e-13	R	R	15473
52506	1.7388771579100925e-13	3.2410148855502586e-15	r	R	15475
52506	1.769556131122708e-13	5.0146629204773725e-15	i	R	15475
52506	1.7164891515720726e-13	9.596192275532284e-15	Z	R	15475
52506	1.1696886179349153e-13	8.56880769392925e-15	Y	R	15475
52506	7.126793182799255e-14	7.16979399368287e-15	J	R	15475
52506	4.393439588857723e-14	5.889897707256594e-15	H	R	15475
26983	3.2480382112814847e-13	5.0204160808405753e-14	b_swift	R	15476
26070	2.378560068414301e-13	3.511930851213107e-14	u_swift	R	15476
32149	3.482894462934341e-14	1.1193778121040901e-14	uvw1_swift	R	15476
225072	1.7549667901535816e-14	1.9403018956390034e-15	r	R	15482
225072	2.069494817723484e-14	2.1435237369916828e-15	i	R	15482
225072	1.9170836486048887e-14	3.967301950607463e-15	Z	R	15482
225072	1.3184700346536864e-14	3.719702524947571e-15	Y	R	15482
107620	5.680261467659658e-14	6.278056982275972e-15	R	R	15484
