time_sec	flux	flux_err	band_init	band_norm	source
96	1.960059699382018e-11	2.5273943772982384e-12	R	R	Li_Liang
115	1.21414148739987e-10	1.7892250173904373e-11	R	R	Li_Liang
120	1.542656733949658e-10	2.1312590395196182e-11	R	R	Li_Liang
126	1.996499929862465e-10	1.654959951599389e-11	R	R	Li_Liang
131	1.9420897640446164e-10	2.504223086369456e-11	R	R	Li_Liang
155	9.823568984775751e-11	1.3571762102605975e-11	R	R	Li_Liang
173	5.974056137118184e-11	6.602770850898203e-12	R	R	Li_Liang
179	5.652873921026605e-11	4.165191431401811e-12	R	R	Li_Liang
184	4.8335843220037645e-11	5.342274818676287e-12	R	R	Li_Liang
190	4.701855730121031e-11	4.763626081977541e-12	R	R	Li_Liang
261	2.1891186416955915e-11	2.621128614605094e-12	R	R	Li_Liang
304	1.600550197325778e-11	2.2112418149706088e-12	R	R	Li_Liang
362	1.1175560121249698e-11	3.1908520894899872e-12	R	R	Li_Liang
376	9.125765385070576e-12	1.8491309177285625e-12	R	R	Li_Liang
752	4.65874885768101e-12	2.0167071462794743e-12	R	R	Li_Liang
68.256	3.469519232713049e-12	4.793317959060723e-13	R	R	Li_Liang
94.176	1.1278966305894747e-11	4.155324748853658e-13	R	R	Li_Liang
112.32	1.3685771960342856e-10	1.260506180080054e-12	R	R	Li_Liang
139.968	1.0870995082098196e-10	1.0012556488820353e-12	R	R	Li_Liang
167.616	5.652873921026605e-11	5.206489289252264e-13	R	R	Li_Liang
192.672	3.8394525018882166e-11	7.0725328768852e-13	R	R	Li_Liang
229.824	2.4675689641856566e-11	2.27271500514746e-13	R	R	Li_Liang
279.936	1.6914894729092583e-11	1.5579193781108854e-13	R	R	Li_Liang
335.232	1.1278966305894747e-11	2.077662374426829e-13	R	R	Li_Liang
385.344	8.555970909161523e-12	1.5760680857220826e-13	R	R	Li_Liang
455.328	6.37190510386208e-12	1.1737482964900399e-13	R	R	Li_Liang
550.368	4.6160371914230484e-12	8.50305474054145e-14	R	R	Li_Liang
7152.192	2.250449642195549e-13	3.1091110791919526e-14	R	R	Li_Liang
8417.088	2.1491627235113443e-13	3.167123231728451e-14	R	R	Li_Liang
9751.968	2.292288624789855e-13	3.166913769768564e-14	R	R	Li_Liang
11093.76	1.7071406323019935e-13	2.987435794403079e-14	R	R	Li_Liang
12351.744	2.2712727963561063e-13	2.7194954191664848e-14	R	R	Li_Liang
14328.576	2.0149733162655847e-13	1.8558590083255648e-14	R	R	Li_Liang
17005.248	1.906642631010969e-13	1.5804744839398093e-14	R	R	Li_Liang
19535.904	1.5713368639248093e-13	1.736705682693734e-14	R	R	Li_Liang
22239.36	1.181052761140657e-13	1.7404636683788377e-14	R	R	Li_Liang
24875.424	1.0286539527706071e-13	1.3263954241994406e-14	R	R	Li_Liang
27325.728	9.381435548730975e-14	1.3824994333051107e-14	R	R	Li_Liang
79545.024	2.912522568322089e-14	1.1266636162029651e-14	R	R	Li_Liang
103998.816	2.7306705043729854e-14	1.056317001137625e-14	R	R	Li_Liang
