#time	flux	flux_err	band
6448.896000000001	1.3481760708255555e-14	2.772817523891733e-15	uvw2
539473.8239999999	2.475977047655845e-15	5.977563830171535e-16	uvw2
720387.6480000002	3.888182260022356e-15	7.131611698588836e-16	uvw2
965.088	2.3003535662012852e-14	6.184751681210638e-15	uvm2
5421.6	1.878428170051836e-14	3.445368405241234e-15	uvm2
6859.295999999999	2.3216384756854378e-14	3.905837020122618e-15	uvm2
454052.7359999999	5.7252518078770745e-15	9.19132002416434e-16	uvm2
682007.04	3.5464561349566603e-15	6.770330195472141e-16	uvm2
989.2800000000002	2.538313874723528e-14	6.4795037240771635e-15	uvw1
5627.231999999999	1.474162378940078e-14	3.4554866358732764e-15	uvw1
7064.064	1.838845848807012e-14	4.310317063275137e-15	uvw1
223782.048	1.1818036410676556e-14	1.1386740277377024e-15	uvw1
555882.912	3.668979825161599e-15	9.112905908792318e-16	uvw1
721619.712	3.166250881304269e-15	7.6440396583046625e-16	uvw1
200931.84	3.7387010459378186e-14	1.6826926571661056e-15	u
364072.32	3.3168111101163515e-14	1.7832118049332416e-15	u
7789711.68	8.40854280720951e-15	4.520671300928118e-16	u
6500.736000000001	6.320053279230769e-14	1.01462143864584e-14	u
497717.56799999997	1.839588726695e-14	5.191424403861763e-15	u
686704.608	9.565787731495868e-15	1.8261481055316578e-15	u
6037.6320000000005	2.2680578934458428e-13	3.815695069141489e-14	b
596562.624	3.594629515430019e-14	9.664553860560802e-15	b
739558.9440000001	3.695337727588531e-14	1.0428454024057976e-14	b
92219411.52	1.4847527419284722e-14	1.3064214752630072e-15	B
130442.4	8.047246196732525e-14	6.401618811577287e-15	g
201787.19999999998	4.630706847184436e-14	8.45199252325684e-16	g
365878.08	2.8949914691090963e-14	1.5564295920111275e-15	g
1532666.8800000001	1.0038002240858335e-14	5.396714946850552e-16	g
2446606.08	8.121706449021915e-15	2.937700521006191e-16	g
7791068.159999999	7.614603398007842e-15	2.7542763962217453e-16	g
228709526.39999998	7.75616944465842e-15	6.170066008775375e-16	g
562852.8	3.6096415172008584e-14	1.305642580446074e-15	V
30129.407999999996	3.7123360973668835e-13	1.3427882127773898e-14	R
124658.78399999999	1.3984511109831992e-13	8.731648078206292e-15	R
130203.07200000001	1.240644310649912e-13	8.81274481063738e-15	R
202124.16	7.07371060540957e-14	2.5586301919913873e-15	R
212569.05599999998	6.632042311620673e-14	5.2758180604050605e-15	R
366258.24	4.46320965921061e-14	1.6143865114457355e-15	R
2445543.36	1.5618786496750298e-14	5.649467573961425e-16	R
7791776.639999999	1.4113908197969437e-14	5.105138400022023e-16	R
228626988.48	1.2991140756584555e-14	5.846976500854374e-16	R
1966.464	7.339175758385668e-14	3.3031732161909904e-15	R
5257.4400000000005	3.2333095744862034e-14	6.8854688710599195e-15	R
8102.592000000001	2.868450027785339e-13	1.0375463819084443e-14	R
8488.800000000001	3.145192912192938e-13	2.5020144308383578e-14	R
9264.672	3.448635450883636e-13	5.2685695551790356e-14	R
9653.471999999998	3.996200670117782e-13	1.0890756260506617e-14	R
10054.367999999999	3.923261787783215e-13	1.0691977556684317e-14	R
98999.71199999998	2.2576015173192438e-13	1.795931675134382e-14	R
185399.712	7.973468600139389e-14	4.978473772322214e-15	R
186120.288	8.121706449021915e-14	6.4608522611474704e-15	R
186840.0	7.756169444658419e-14	3.4908512908362266e-15	R
190799.712	7.685060455768735e-14	2.0943923286156722e-15	R
443160.28799999994	5.077469090668676e-14	8.542142521568319e-15	R
563086.08	3.003635912751421e-14	1.6148399289315795e-15	R
792000.288	2.6402635996703904e-14	2.1003410003830112e-15	R
1128600.0	1.9662887222146613e-14	1.3967259257276966e-15	R
1218600.288	1.9662887222146613e-14	8.849757052210306e-16	R
1307880.0	2.0028447588757835e-14	5.458308002312225e-16	R
1391400.288	2.021376853258952e-14	5.508813104429065e-16	R
1532692.7999999998	1.8951661392949816e-14	1.0188951133192586e-15	R
1567799.712	1.744404861315178e-14	9.378415707161745e-16	R
1825200.0	1.744404861315178e-14	7.85111517394366e-16	R
1909800.2880000002	1.7284120614173113e-14	7.779135717375066e-16	R
2214959.04	1.4509327657773444e-14	6.530273164440832e-16	R
4930919.712	1.547559260144007e-14	8.320117877999777e-16	R
9241680.096	1.4509327657773444e-14	6.530273164440832e-16	R
130673.08800000002	5.589038908416404e-14	3.4896837265468447e-15	i
202340.15999999997	3.2459149261504105e-14	8.84601931213888e-16	i
366638.4	2.1643980450486185e-14	5.898585557928604e-16	i
2446251.84	7.16699551991679e-15	2.592372256380192e-16	i
7792943.039999999	5.906594178090837e-15	2.1364727847849432e-16	i
228624655.68	6.907758294278771e-15	3.713806944994015e-16	i
563302.0800000001	2.820758046791513e-14	7.68734878285373e-16	I
1327942.08	2.0623664530596167e-14	5.620521143513009e-16	I
92251275.84	1.2088316873516735e-14	6.499022294300647e-16	I
