z=   6.2349999e-01 0.
TotalEnergy(erg)    3.3407990708787678e+04    9.4704191207160402e+03
TotalEnergy_common(erg)    1.6538537829242175e+05    2.7496698148893342e+04
Energy1(erg)    9.2818386722746451e+04   -3.7441301459786016e+04
Energy2(erg)    2.4549813598319245e+05    1.9329620042221726e+04
Energy3(erg)    2.7307577064742469e+04    9.2929468929791055e+03
T_min_T_max    9.9784417029122380e+01    1.8374684442721349e+06
Interval1    9.9784417029122380e+01    0.0000000000000000e+00
Interval2    0.0000000000000000e+00    5.1401150689015507e+04
Interval3    5.1401150689015507e+04    1.8374684442721349e+06
