   3.4700000000000000e+03    1.5000000000000000e+02    1.5949999999999999e+01    1.2000000000000000e-01
   3.7870000000000000e+03    9.0000000000000000e+01    1.6300000000000001e+01    1.2000000000000000e-01
   3.9760000000000000e+03    9.0000000000000000e+01    1.6270000000000000e+01    1.2000000000000000e-01
   4.1650000000000000e+03    9.0000000000000000e+01    1.6460000000000001e+01    1.2000000000000000e-01
   4.3530000000000000e+03    9.0000000000000000e+01    1.6480000000000000e+01    1.2000000000000000e-01
   4.5430000000000000e+03    9.0000000000000000e+01    1.6660000000000000e+01    1.2000000000000000e-01
   4.8620000000000000e+03    1.5000000000000000e+02    1.6390000000000001e+01    1.2000000000000000e-01
   5.8390000000000000e+03    1.5000000000000000e+02    1.6969999999999999e+01    1.2000000000000000e-01
   6.7740000000000000e+03    1.5000000000000000e+02    1.6840000000000000e+01    1.2000000000000000e-01
   7.5720000000000000e+03    1.5000000000000000e+02    1.6969999999999999e+01    1.2000000000000000e-01
   2.4581800000000000e+05    9.0000000000000000e+02    2.1550000000000001e+01    8.9999999999999997e-02
   2.6630400000000000e+05    9.0000000000000000e+02    2.1559999999999999e+01    5.9999999999999998e-02
   3.8177000000000000e+04    6.0000000000000000e+01    1.9309999999999999e+01    7.0000000000000007e-02
   4.3260000000000000e+04    1.5000000000000000e+02    1.9660000000000000e+01    7.0000000000000007e-02
   4.7698000000000000e+04    1.5000000000000000e+02    1.9780000000000001e+01    4.0000000000000001e-02
   4.8362000000000000e+04    1.5000000000000000e+02    1.9809999999999999e+01    5.9999999999999998e-02
   4.9018000000000000e+04    1.5000000000000000e+02    1.9750000000000000e+01    4.0000000000000001e-02
   5.0166000000000000e+04    1.5000000000000000e+02    1.9780000000000001e+01    5.9999999999999998e-02
   5.0365000000000000e+04    1.5000000000000000e+02    1.9809999999999999e+01    5.9999999999999998e-02
   5.1034000000000000e+04    1.5000000000000000e+02    1.9760000000000002e+01    5.0000000000000003e-02
   5.1709000000000000e+04    1.5000000000000000e+02    1.9829999999999998e+01    5.0000000000000003e-02
   5.2405000000000000e+04    1.5000000000000000e+02    1.9850000000000001e+01    5.9999999999999998e-02
   5.3066000000000000e+04    1.5000000000000000e+02    1.9890000000000001e+01    5.9999999999999998e-02
   5.4029000000000000e+04    1.5000000000000000e+02    1.9829999999999998e+01    8.0000000000000002e-02
   5.4680000000000000e+04    1.5000000000000000e+02    1.9649999999999999e+01    5.9999999999999998e-02
   1.4071000000000000e+05    4.5000000000000000e+02    2.0760000000000002e+01    8.9999999999999997e-02
   4.2086000000000000e+05    1.5000000000000000e+03    2.2440000000000001e+01    3.1000000000000000e-01
   5.0062800000000000e+05    2.7000000000000000e+03    2.2949999999999999e+01    3.8000000000000000e-01
   3.8320000000000000e+04    9.0000000000000000e+02    1.9020000000000000e+01    5.0000000000000003e-02
