31.9	12.483	0.029	0.029	R
39	12.683	0.029	0.029	R
46.1	12.793	0.028	0.028	R
53.2	12.933	0.032	0.032	R
60.3	13.031	0.033	0.033	R
67.4	13.174	0.037	0.037	R
74.5	13.219	0.038	0.038	R
81.6	13.329	0.039	0.039	R
88.8	13.47	0.042	0.042	R
95.9	13.489	0.036	0.036	R
121.4	13.773	0.028	0.028	R
158.9	13.968	0.031	0.031	R
187.8	14.104	0.027	0.027	R
217	14.172	0.034	0.034	R
246.8	14.306	0.057	0.057	R
275.8	14.407	0.049	0.049	R
305.3	14.414	0.047	0.047	R
334.9	14.518	0.045	0.045	R
363.9	14.577	0.075	0.075	R
393.5	14.632	0.049	0.049	R
422.9	14.602	0.063	0.063	R
451.9	14.692	0.075	0.075	R
481	14.767	0.084	0.084	R
510.3	15.012	0.099	0.099	R
539.3	15.022	0.075	0.075	R
568.2	15.062	0.085	0.085	R
597.8	14.908	0.06	0.06	R
626.8	14.998	0.05	0.05	R
655.8	15.128	0.072	0.072	R
684.9	15.246	0.07	0.07	R
713.9	15.265	0.079	0.079	R
743.1	15.201	0.11	0.11	R
772.6	15.241	0.11	0.11	R
801.7	15.355	0.088	0.088	R
831.2	15.318	0.085	0.085	R
860.4	15.25	0.078	0.078	R
889.9	15.343	0.068	0.068	R
919.5	15.321	0.15	0.15	R
948.4	15.451	0.13	0.13	R
977.8	15.48	0.089	0.089	R
1006.9	15.551	0.13	0.13	R
1036	15.431	0.12	0.12	R
1065	15.541	0.1	0.1	R
1094	15.501	0.11	0.11	R
1124	15.564	0.099	0.099	R
1153	15.641	0.11	0.11	R
1183	15.721	0.11	0.11	R
1212	15.571	0.13	0.13	R
1241	15.731	0.12	0.12	R
1271	15.671	0.11	0.11	R
1300	15.711	0.13	0.13	R
1329	15.761	0.14	0.14	R
1358	15.751	0.12	0.12	R
1388	15.811	0.14	0.14	R
1417	15.841	0.14	0.14	R
1446	15.881	0.14	0.14	R
1476	16.201	0.21	0.21	R
1505	15.881	0.17	0.17	R
1534	15.647	0.089	0.089	R
1564	15.981	0.16	0.16	R
1593	16.281	0.19	0.19	R
1623	16.081	0.24	0.24	R
1652	16.031	0.15	0.15	R
1681	16.081	0.26	0.26	R
1710	16.221	0.2	0.2	R
1739	16.101	0.19	0.19	R
1768	16.101	0.16	0.16	R
1798	16.181	0.18	0.18	R
1856	16.321	0.16	0.16	R
1963	16.101	0.2	0.2	R
1993	16.141	0.27	0.27	R
2022	16.291	0.23	0.23	R
2052	16.021	0.11	0.11	R
2081	16.061	0.17	0.17	R
2168.5	16.237	0.084	0.084	R
2314.5	16.461	0.16	0.16	R
2460.5	16.471	0.11	0.11	R
2606.5	16.641	0.1	0.1	R
2752.5	16.761	0.15	0.15	R
2899	16.736	0.096	0.096	R
3192	16.721	0.11	0.11	R
3631	17.111	0.21	0.21	R
4069	17.161	0.16	0.16	R
4507	17.281	0.19	0.19	R
5230	17.661	0.12	0.12	R
6171.5	17.851	0.24	0.24	R
7587	18.381	0.37	0.37	R
2214	16.121	0.4	0.4	R
3538	16.921	0.2	0.2	R
89650	21.051	0.1	0.1	R
