37.9	3.239253	0.179008	R
45.0	3.209555	0.177367	R
52.1	2.795406	0.180226	R
59.2	2.669592	0.172115	R
66.3	2.325117	0.171321	R
73.4	2.412375	0.17775	R
80.5	2.140153	0.177404	R
87.6	2.062742	0.170987	R
94.8	2.282679	0.168194	R
101.9	1.969903	0.163291	R
127.7	1.684399	0.077569	R
164.8	1.401022	0.077423	R
194.4	1.325699	0.085471	R
223.3	1.37545	0.07601	R
253.6	1.186984	0.076528	R
282.9	1.05304	0.077591	R
312.0	1.062784	0.06852	R
341.0	0.821192	0.075635	R
370.1	0.769919	0.078003	R
399.7	0.806204	0.074254	R
449.2	0.828791	0.045801	R
518.4	0.64039	0.041288	R
587.5	0.605961	0.039068	R
656.7	0.513387	0.042556	R
725.8	0.552643	0.04072	R
794.8	0.481332	0.044332	R
863.9	0.481332	0.044332	R
933.1	0.36178	0.04665	R
1002.2	0.295423	0.043535	R
1071.4	0.427017	0.043263	R
1279.9	0.348694	0.022481	R
1625.75	0.3037	0.022377	R
1971.55	0.23038	0.021219	R
2195.0	0.288448	0.019651	R
2352.0	0.281332	0.024026	R
2508.0	0.252994	0.019132	R
2663.1	0.224102	0.016512	R
3146.0	0.245874	0.018765	R
3482.0	0.209209	0.016858	R
3776.5	0.15504	0.019992	R
3819.0	0.211273	0.01688	R
4155.0	0.220713	0.019892	R
4492.0	0.204048	0.012934	R
4828.0	0.174865	0.012431	R
4889.85	0.169998	0.017223	R
5164.0	0.161661	0.012095	R
5501.0	0.158377	0.01328	R
5837.0	0.157391	0.010314	R
6173.0	0.148391	0.009821	R
6445.45	0.152211	0.015421	R
6510.0	0.148127	0.012048	R
6846.0	0.156133	0.013415	R
7182.0	0.140156	0.014083	R
7518.0	0.120971	0.011478	R
7854.0	0.13682	0.01295	R
8522.1	0.13257	0.014652	R
8527.0	0.128422	0.010403	R
8863.0	0.117566	0.010659	R
9199.0	0.105818	0.01197	R
10540.0	0.121079	0.012108	R
10805.45	0.119797	0.014344	R
11815.0	0.109663	0.017735	R
13294.95	0.088398	0.013841	R
90150.0	0.019776	0.001907	R
100900.0	0.015822	0.001723	R
265200.0	0.006256	0.000738	R
1047500.0	0.001944	0.000324	R
