time_sec	flux	flux_err	band	logF	logT	mag	mag_err	source
52275.64	1.351080587818477e-13	2.488782416755566e-14	R	-12.883748565630324	4.718299358501033	20.1	0.2	manual
-823923.36	1.0700828860541166e-13	1.3894612088957889e-14	r	-12.985784120631289	20.56	0.14		manual
-823923.36	8.768704365451241e-14	2.478692169557189e-14	i	-13.068360945222128	20.59	0.28		manual
29160.64	3.2381106291109677e-13	1.0723445877934561e-13	g	-12.511682358664157	4.464797051381818	19.6	0.3	manual
29160.64	2.317949423682112e-13	6.412871621578066e-14	Rc	-12.648993226468818	4.464797051381818	19.5	0.3	manual
29160.64	1.6957037824098542e-13	8.174806781007102e-14	Ic	-12.780735583602878	4.464797051381818	19.4	0.5	manual
59699.64	8.32999341802925e-14	2.2065972408120907e-14	z	-13.087757767919818	4.775971712260276	20.49	0.15	manual
59699.64	6.838099694455643e-14	9.73542716993953e-15	i	-13.176360945222129	4.775971712260276	20.86	0.09	manual
59699.64	6.940926066453749e-14	4.598829959072195e-15	r	-13.173784120631288	4.775971712260276	21.03	0.07	manual
59699.64	6.641890053285478e-14	1.2667728918481839e-14	g	-13.199682358664154	4.775971712260276	21.32	0.06	manual
59699.64	6.46932171857515e-14	2.8402366658863467e-14	u	-13.221684652441244	4.775971712260276	21.64	0.24	manual
210648.64	1.680418361813283e-14	1.5688576817562898e-15	r	-13.789784120631287	5.323558659558751	22.57	0.1	manual
-1667076.36	6.628532933586293e-14	2.6435722560988427e-15	r	-13.193784120631284	21.08	0.04		manual
319467.64	1.4096261757349237e-06	2.604047436384087e-07	Rc	-5.864993226468818	5.5044268735079145	2.54	0.2	manual
53171.64	7.160710336889882e-14	1.1121965562370385e-14	I	-13.155056286107325	4.725680055686873	20.33	0.07	manual
60332.64	6.623750353135417e-14	7.378803708392358e-15	Rc	-13.192993226468818	4.780552329333429	20.86	0.12	manual
303952.64	1.3596196054471802e-14	2.1389388412918266e-15	r	-13.881784120631288	5.482805919829205	22.8	0.17	manual
20276.64	1.0700828860541166e-13	1.3894612088957889e-14	r	-12.985784120631289	4.306995990584599	20.56	0.14	manual
20276.64	8.768704365451241e-14	2.478692169557189e-14	i	-13.068360945222128	4.306995990584599	20.59	0.28	manual
52275.64	9.96968080996567e-14	4.591207682987151e-15	R	-13.015748565630323	4.718299358501033	20.43	0.05	manual
52527.64	9.520971258517406e-14	4.3845692981373885e-15	R	-13.035748565630325	4.720387888943192	20.48	0.05	manual
52778.64	9.176588432048718e-14	4.225975145635397e-15	R	-13.051748565630325	4.722458195127966	20.52	0.05	manual
53031.64	8.926500921019195e-14	4.1108055906672835e-15	R	-13.063748565630323	4.7245350578546965	20.55	0.05	manual
53282.64	8.524742198686861e-14	6.281262178660368e-15	R	-13.083748565630325	4.726585734725082	20.6	0.08	manual
53534.64	8.603620667084404e-14	7.131804729769451e-15	R	-13.079748565630323	4.728634886556701	20.59	0.09	manual
53786.64	8.524742198686861e-14	7.0664199509929126e-15	R	-13.083748565630325	4.730674415167947	20.6	0.09	manual
