time_sec	flux	flux_err	band_init	band_norm	source
214272	2.992575687071423e-14	1.1025056266731314e-15	R	R	astroph-0007201
215136	2.8734377406957616e-14	1.4252953358822818e-14	K	R	astroph-0007201
217728	1.9879332220206678e-14	5.179947682572539e-15	K	R	astroph-0007201
236736	2.6305414122564296e-14	2.9073818123352764e-15	R	R	astroph-0007201
298080	2.1088473450388243e-14	2.719248257648422e-15	R	R	astroph-0007201
683424	1.0765771138271811e-14	1.9831283310056172e-15	R	R	astroph-0007201
764640	9.818499972128881e-15	2.07992971376755e-15	R	R	astroph-0007201
854496	8.091800059285519e-15	2.3103752158078973e-15	R	R	astroph-0007201
1.20E+06	7.047663228842161e-15	8.438479031410607e-16	R	R	astroph-0007201
1.28E+06	5.346199281757422e-15	7.878450413024072e-16	R	R	astroph-0007201
1.38E+06	1.8130166463985634e-15	7.468504356138124e-16	K	R	astroph-0007201
1.56E+06	5.012393328030183e-15	4.616584862938045e-16	R	R	astroph-0007201
1.77E+06	5.916231279077087e-15	2.7245251899815997e-16	R	R	astroph-0007201
1.77E+06	5.209615896471626e-15	3.5900852846786913e-16	V	R	astroph-0007201
1.85E+06	5.546833671449176e-15	1.0728527481164894e-15	R	R	astroph-0007201
3.07E+06	5.546833671449176e-15	5.108822610078522e-16	R	R	astroph-0007201
3.93E+06	5.80824788866441e-15	4.2796752015528987e-16	R	R	astroph-0007201
3.93E+06	4.613655292243839e-15	2.1246667800267505e-16	R	R	astroph-0007201
214107.84	3.251210907047836e-14	1.1977903629996793e-15	R	R	astro-ph0102278
236571.84	2.9110196915411674e-14	3.217377862634312e-15	R	R	astro-ph0102278
297915.84	2.2911057919469954e-14	2.954260984085303e-15	R	R	astro-ph0102278
682914.24	1.1696209622615545e-14	2.1545214337254456e-15	R	R	astro-ph0102278
764475.84	1.047237398657207e-14	2.2184449651360317e-15	R	R	astro-ph0102278
843099.84	8.710541279468698e-15	4.813623000483337e-16	R	R	astro-ph0102278
854331.84	9.639292151179322e-15	7.990304549155204e-16	R	R	astro-ph0102278
864095.04	8.091800059285519e-15	3.7264116383998345e-16	R	R	astro-ph0102278
937275.84	8.872482332556721e-15	8.989044044991184e-16	R	R	astro-ph0102278
1.20E+06	7.112874453805439e-15	7.861439369121873e-16	R	R	astro-ph0102278
1.20E+06	6.63567961996937e-15	6.186510264434048e-16	B	R	astro-ph0102278
1.20E+06	7.6567619184379e-15	9.167779844079793e-16	R	R	astro-ph0102278
1.28E+06	5.80824788866441e-15	8.559350403105797e-16	R	R	astro-ph0102278
1.38E+06	1.829792282882827e-15	7.537609576108713e-16	K	R	astro-ph0102278
1.56E+06	5.445592547219204e-15	5.015576088698566e-16	R	R	astro-ph0102278
1.77E+06	6.427545256834107e-15	2.95999397858616e-16	R	R	astro-ph0102278
1.77E+06	5.765084856423617e-15	3.97287376253366e-16	V	R	astro-ph0102278
1.85E+06	6.026222230604302e-15	1.1655747159217385e-15	R	R	astro-ph0102278
3.07E+06	6.026222230604302e-15	5.550355790103518e-16	R	R	astro-ph0102278
3.53E+06	4.613655292243839e-15	6.37400034008025e-16	R	R	astro-ph0102278
3.93E+06	6.3102293345647295e-15	4.649548799725594e-16	R	R	astro-ph0102278
3.93E+06	5.012393328030183e-15	2.3082924314690226e-16	R	R	astro-ph0102278
