time_sec	flux	flux_err	band_init	band_norm	source
570.9	6.1435833220782105e-12	8.911423102092376e-14	r	R	nissim
690.6	1.1092324157901686e-11	1.5914483506373553e-13	r	R	nissim
784.1	9.530659475405177e-12	1.1149566779625137e-13	r	R	nissim
973.7	2.5695421892466238e-12	1.6195797820801318e-14	r	R	nissim
1095.6	5.012178771341338e-12	1.0928150604561128e-13	r	R	nissim
1213.4	5.727418958493296e-12	6.174101599191725e-14	r	R	nissim
1310	1.9523017912544297e-12	1.3767291513444718e-14	r	R	nissim
1477.5	1.6568368787527624e-12	1.3732781921033227e-14	r	R	nissim
1575.4	4.402374180847287e-12	5.2806583903686547e-14	r	R	nissim
1681.5	2.8114693464919593e-12	1.9429715464256668e-14	r	R	nissim
1996.6	3.4078914485649817e-12	2.7699817943439534e-14	r	R	nissim
2087.7	3.2153196358786576e-12	2.8302096329030193e-14	r	R	nissim
2180.9	1.1596105363522423e-12	1.1765227122247251e-14	r	R	nissim
2484.2	2.442216453165902e-12	3.323403380852729e-14	r	R	nissim
2576.6	1.85128189017814e-12	4.369246925087365e-14	r	R	nissim
2669	9.028752596214347e-13	1.3251447790321863e-14	r	R	nissim
2760.7	7.220787306895644e-13	7.494734271970178e-15	r	R	nissim
2860.7	1.6711666212287494e-12	3.833238517168432e-14	r	R	nissim
2966.7	1.7511032446787313e-12	6.397169970283388e-14	r	R	nissim
3269.2	1.3087543938912713e-12	3.3942118988576305e-14	r	R	nissim
3446	1.8594587683341294e-12	2.195933071957487e-14	r	R	nissim
3635.6	6.3129645814695e-13	9.576364689045109e-15	r	R	nissim
3736.2	1.6649490683348454e-12	2.7296192668053404e-14	r	R	nissim
3850.3	1.5080292065333988e-12	1.909347154830974e-14	r	R	nissim
4274.8	1.3963649938807729e-12	2.3025724878238603e-14	r	R	nissim
4376.6	5.231556894579023e-13	1.0775376531647099e-14	r	R	nissim
4466.4	4.171045743570982e-13	6.232694013504822e-15	r	R	nissim
4562.8	1.2692446829256713e-12	2.2976931797313462e-14	r	R	nissim
4661.6	9.411164242744135e-13	1.9686178919026652e-14	r	R	nissim
4940.9	4.199629258434359e-13	6.7234030543320626e-15	r	R	nissim
5042.2	1.1398700762366798e-12	2.307845367051698e-14	r	R	nissim
5143.9	1.218799178286107e-12	1.9030933870100646e-14	r	R	nissim
5529.1	1.0654732550365226e-12	2.142562315954576e-14	r	R	nissim
5638.4	9.181502414211768e-13	2.1358422528175783e-14	r	R	nissim
6424.8	6.944102980187265e-13	1.8288702176614023e-14	r	R	nissim
6593.6	6.237580345337157e-13	1.4197525490758107e-14	r	R	nissim
6877.7	2.6754260584494315e-13	6.124480030422252e-15	r	R	nissim
6980.4	6.739240463459705e-13	2.0741145473569708e-14	r	R	nissim
7098	8.504973264686007e-13	2.040539774544519e-14	r	R	nissim
7295.1	2.831080071828381e-13	7.291604071011652e-15	r	R	nissim
7397.8	8.01672438390473e-13	2.1185104751977152e-14	r	R	nissim
7495	8.257910140801366e-13	2.094710679384806e-14	r	R	nissim
7605.5	3.7506017571233975e-13	1.1365546774117108e-14	r	R	nissim
7796.5	5.294363463471909e-13	1.3536236174799875e-14	r	R	nissim
7887.6	4.991310102385862e-13	1.8151729764678246e-14	r	R	nissim
8236.2	6.722161663471976e-13	1.9604176762293684e-14	r	R	nissim
8325.7	6.538885802480529e-13	2.0459951129218504e-14	r	R	nissim
8615.1	7.107252627874452e-13	2.1839790105095585e-14	r	R	nissim
8731.2	6.66111532522806e-13	2.1173713514339936e-14	r	R	nissim
8925.4	2.301641887952278e-13	7.814853344150097e-15	r	R	nissim
9096.8	4.551378490668206e-13	1.6543891318475837e-14	r	R	nissim
9276.9	5.246496080491467e-13	2.2734530578073747e-14	r	R	nissim
9576.6	6.525956171823622e-13	2.1209696523168545e-14	r	R	nissim
9669.4	5.94014372022185e-13	2.02638478592663e-14	r	R	nissim
9839	2.221245457898417e-13	8.830681245498091e-15	r	R	nissim
5204.95	1.966946523872206e-12	5.522537067010307e-15	r	R	nissim
690.6	1.2400918522076346e-11	1.9206927213461904e-13	i	R	nissim
784.1	1.0551306869739641e-11	1.6940528203263146e-13	i	R	nissim
880.6	5.171892080236827e-12	8.79556640541659e-14	i	R	nissim
1095.6	7.456919487959514e-12	1.3343517611381526e-13	i	R	nissim
1213.4	6.491021596013974e-12	1.0467750995207671e-13	i	R	nissim
1310	2.153266848327488e-12	3.3890943107758414e-14	i	R	nissim
1477.5	1.2166045995886585e-12	2.4195043118821268e-14	i	R	nissim
1575.4	4.615358642087728e-12	7.55660814015768e-14	i	R	nissim
1996.7	3.478338582341334e-12	6.017794206538005e-14	i	R	nissim
2087.7	3.327568880074364e-12	5.490820167790087e-14	i	R	nissim
2180.9	1.8228404364273186e-12	3.5121786672310865e-14	i	R	nissim
2484.2	2.7297058724685572e-12	5.432665115941739e-14	i	R	nissim
2576.6	2.531007628067926e-12	4.369883137400961e-14	i	R	nissim
2669	9.237555358957548e-13	1.5586103760908024e-14	i	R	nissim
2860.7	2.2730461536425574e-12	4.142852883426166e-14	i	R	nissim
2966.7	2.173228811571421e-12	3.914284102482698e-14	i	R	nissim
3061.9	1.128475810200385e-12	2.281315000672838e-14	i	R	nissim
3269.2	2.0272189351036385e-12	4.242999606087088e-14	i	R	nissim
3446	1.8169118359322953e-12	3.349372583989892e-14	i	R	nissim
3736.2	1.7228674026746231e-12	3.1475412684065336e-14	i	R	nissim
3850.3	1.6244541354362684e-12	3.044186588789532e-14	i	R	nissim
4164.7	1.4352642057471518e-12	2.7359018071452787e-14	i	R	nissim
4274.8	1.468114249885715e-12	2.8472681488967696e-14	i	R	nissim
4562.8	1.323995942147249e-12	2.5829032452282274e-14	i	R	nissim
4661.6	1.2903343359551977e-12	2.4669997554292217e-14	i	R	nissim
