z=   9.8000002e-01 0.
TotalEnergy(erg)    9.1510086533795106e-03    3.5638934805195301e-04
Energy1(erg)    1.2456318974249773e+02    9.1348133324061696e+00
Energy2(erg)   -1.5164929532492167e+02    2.1459374100752338e+01
Energy3(erg)    9.5686735362382205e+02    4.0388256329130840e+01
Energy4(erg)    2.1161342033967262e+02    1.2249229986855381e+01
T_min_T_max    1.7888888716563901e+02    1.2490772606948191e+05
Interval1    1.7888888716563901e+02    2.0376688403618896e+03
Interval2    2.0376688403618896e+03    0.0000000000000000e+00
Interval3    0.0000000000000000e+00    8.0693795215246850e+04
Interval4    8.0693795215246850e+04    1.2490772606948191e+05
