z=   1.4080000e+00 0.
TotalEnergy(erg)    1.1776258937165083e+06    9.2978079111397569e+05
TotalEnergy_common(erg)    1.6622882110954539e+06    1.3244175685731610e+06
Energy1(erg)    4.3672403455142248e+06   -5.0953468319139676e+06
Energy2(erg)    1.7079889747264895e+06    1.3739556026703669e+06
Energy3(erg)    9.1544751755657326e+05    7.3693233035150531e+05
T_min_T_max    4.2898671232263655e+02    4.2303571562604084e+04
Interval1    4.2898671232263655e+02    0.0000000000000000e+00
Interval2    0.0000000000000000e+00    1.5720797697818703e+04
Interval3    1.5720797697818703e+04    4.2303571562604084e+04
