Tstart(daltrigger) Tend  Tmid(s)  Terr Exposure Filter     Mag         Err   Err+   Err-   1sigma   Telescope       Reference  UpperLimit  Calib GAL_Extinction Host_ext Corrected? Notes 
   337.7 -9. -9. -9. 60.  RC 16.53	0.37 -9. -9. -9. MASTER GCN12007 0 NNN 0. 0. 0 nnn 		 	
   428.4 -9. -9. -9. 80.  RC 16.36	0.45 -9. -9. -9. MASTER GCN12007 0 NNN 0. 0. 0 nnn 		 	
   540.7 -9. -9. -9. 100. RC 16.68	0.34 -9. -9. -9. MASTER GCN12007 0 NNN 0. 0. 0 nnn 		 	
   673.6 -9. -9. -9. 120. RC 17.74	0.79 -9. -9. -9. MASTER GCN12007 0 NNN 0. 0. 0 nnn 		 	
   834.8 -9. -9. -9. 150. RC 17.78	0.59 -9. -9. -9. MASTER GCN12007 0 NNN 0. 0. 0 nnn 			        
  1020.2 -9. -9. -9. 180. RC 17.26	0.3  -9. -9. -9. MASTER GCN12007 0 NNN 0. 0. 0 nnn 		 	
  1225.1 -9. -9. -9. 180. RC 17.22	0.33 -9. -9. -9. MASTER GCN12007 0 NNN 0. 0. 0 nnn 		 	
  1424.5 -9. -9. -9. 180. RC 17.2	0.32 -9. -9. -9. MASTER GCN12007 0 NNN 0. 0. 0 nnn 		 	
  1624.7 -9. -9. -9. 180. RC 17.59	0.45 -9. -9. -9. MASTER GCN12007 0 NNN 0. 0. 0 nnn 		 	
  1823.8 -9. -9. -9. 180. RC 18.08	0.91 -9. -9. -9. MASTER GCN12007 0 NNN 0. 0. 0 nnn 		 	
    58.7 -9. -9. -9. 10.  RC 15.28	0.43 -9. -9. -9. MASTER GCN12007 0 NNN 0. 0. 0 nnn 		
    97.9 -9. -9. -9. 20.  RC 15.3	0.25 -9. -9. -9. MASTER GCN12007 0 NNN 0. 0. 0 nnn 		
   142.9 -9. -9. -9. 30.  RC 15.73	0.31 -9. -9. -9. MASTER GCN12007 0 NNN 0. 0. 0 nnn 		
   197.3 -9. -9. -9. 40.  RC 15.77	0.38 -9. -9. -9. MASTER GCN12007 0 NNN 0. 0. 0 nnn 		
   260.6 -9. -9. -9. 50.  RC 16.05	0.27 -9. -9. -9. MASTER GCN12007 0 NNN 0. 0. 0 nnn 		
   336.2 -9. -9. -9. 60.  RC 16.53	0.32 -9. -9. -9. MASTER GCN12007 0 NNN 0. 0. 0 nnn 		
   427.0 -9. -9. -9. 80.  RC 16.35	0.41 -9. -9. -9. MASTER GCN12007 0 NNN 0. 0. 0 nnn 		
   539.3 -9. -9. -9. 100. RC 16.78	0.33 -9. -9. -9. MASTER GCN12007 0 NNN 0. 0. 0 nnn 		
   672.5 -9. -9. -9. 120. RC 17.17	0.34 -9. -9. -9. MASTER GCN12007 0 NNN 0. 0. 0 nnn 		
   833.4 -9. -9. -9. 150. RC 17.52	0.33 -9. -9. -9. MASTER GCN12007 0 NNN 0. 0. 0 nnn 		
  1019.2 -9. -9. -9. 180. RC 17.56	0.32 -9. -9. -9. MASTER GCN12007 0 NNN 0. 0. 0 nnn 		
  1223.6 -9. -9. -9. 180. RC 17.78	0.48 -9. -9. -9. MASTER GCN12007 0 NNN 0. 0. 0 nnn 		
  1422.7 -9. -9. -9. 180. RC 18.32	0.87 -9. -9. -9. MASTER GCN12007 0 NNN 0. 0. 0 nnn 		
  1623.6 -9. -9. -9. 180. RC 18.71	1.27 -9. -9. -9. MASTER GCN12007 0 NNN 0. 0. 0 nnn 		
  1822.7 -9. -9. -9. 180. RC 19.25	2.64 -9. -9. -9. MASTER GCN12007 0 NNN 0. 0. 0 nnn 		
