time_sec	flux	flux_err	band	source
7740	3.2523802783640053e-14	0.0	R	6055
2652.5	3.5783607720086147e-13	1.5822233551686438e-15	Ic	6062
2652.5	2.7032150270465807e-13	1.1681013138460156e-16	Rc	6062
2652.5	2.2523295920976099e-13	1.2795418470875985e-15	g'	6062
128.5	1.5200660683073388e-12	5.150754581993104e-15	v_swift	6066
447	2.6415720732582993e-13	8.950985581272262e-16	v_swift	6066
1179	1.5200660683073386e-13	5.150754581993103e-16	v_swift	6066
23731.5	6.635329048672159e-14	2.248385923023571e-16	v_swift	6066
27198	3.866229918038573e-14	3.004860098366379e-16	b_swift	6066
27057.5	1.5539553844524945e-14	1.8628763733855665e-16	u_swift	6066
26589.5	4.225972637491271e-15	7.357849849087697e-17	uvw1_swift	6066
29337	3.14109669574279e-15	6.588189071898011e-17	uvm2_swift	6066
23590	3.712989547808621e-15	8.336485182504546e-17	uvw2_swift	6066
10422	4.696790191236464e-14	1.7425561182220426e-15	I	6097
