time_sec	flux	flux_err	band	source
667	3.0286677986256643e-12	0.0	R	5801
860	2.2974794742504416e-12	0.0	R	5801
1500	2.095326183714115e-13	5.789600202696268e-14	R	5804
5325	2.095326183714119e-14	0.0	R	5807
5775	3.5131371599155436e-14	1.891374796185196e-16	i	5807
12256	1.513355254599681e-13	7.692022413696109e-16	v_swift	5814
19296	5.117460748915029e-14	5.96598777181834e-16	b_swift	5814
18864	3.306130443263932e-14	5.945066716561911e-16	u_swift	5814
18288	3.9794823042291113e-14	1.0393027516974717e-15	uvw1_swift	5814
18192	3.14210036004456e-14	9.885441261443164e-16	uvm2_swift	5814
13376	2.397826080636923e-14	8.075477186537038e-16	uvw2_swift	5814
14760	1.9751931323453778e-13	3.6583712112720576e-14	J	5816
