time_sec	flux	flux_err	band_init	band_norm	source
796	4.662622939605611e-13	8.598582257356094e-14	I	R	astro-ph0602236
1259	3.8782008394761834e-13	7.151989204515021e-14	I	R	astro-ph0602236
23006	5.554312313250273e-14	2.603753744178127e-15	I	R	astro-ph0602236
23006	7.0999360971956e-175	7.888194275934265e-176	g	R	astro-ph0602236
24552	5.2634834250135796e-14	1.0034826419665111e-14	K	R	astro-ph0602236
29894	2.614483062773381e-14	2.408027890490961e-15	R	R	astro-ph0602236
30154	5.481266502765745e-14	1.010484370941894e-14	i'	R	astro-ph0602236
24552	5.2634834250135796e-14	1.0034826419665111e-14	K	R	3372
28179	3.4465599153425975e-14	6.3487979865429485e-15	R	R	3375
23040	4.8376037920857345e-14	4.475719564156096e-15	I	R	3377
796	4.662622939605611e-13	8.598582257356094e-14	I	R	3403
1259	3.8782008394761834e-13	7.151989204515021e-14	I	R	3403
