time_sec	flux	flux_err	band	source
15273.5	1.8457753975247544e-13	5.753043925115899e-14	u_swift	17828
60048	9.76714909454521e-14	1.7991753524920076e-14	R	17829
111636	5.0434597800323753e-14	1.959109184348654e-15	r	17831
111636	3.826096522294092e-14	3.83860678079072e-15	i	17831
111636	6.172531167139686e-14	1.12473316231945e-14	z	17831
158220	6.757216241189222e-14	0.0	R	17835
156514	4.185697292968538e-14	3.855169676229955e-15	R	17840
48379	1.5402969192089372e-13	2.2750992426487525e-14	g'	17841
48379	8.504389477851844e-14	2.351791357866108e-14	Rc	17841
48379	8.008479908903745e-14	3.302639047751343e-14	Ic	17841
