time_sec	flux	flux_err	band	source
38016	4.99814194167275e-13	1.3810376553076786e-14	R	20107
38880	4.147959808631518e-13	1.3572423764352175e-14	I	20107
50976	3.0960544177361184e-13	1.4257857498755094e-14	R	20109
6450	1.1138035183865698e-11	2.051701902368988e-12	R	20110
9240	6.409270268262723e-12	2.361262428267471e-12	R	20110
91011	2.4354027186908826e-13	2.3103503863369535e-14	g'	20113
91011	2.7906983737669627e-13	2.5708644711213932e-14	r'	20113
91011	2.7070604909809955e-13	2.60601779054799e-14	z'	20113
91020	1.573950755279209e-13	1.660787239121456e-14	J	20113
91020	1.1101355122738054e-13	1.3162396782210014e-14	H	20113
91020	6.916340495761362e-14	9.316287101326509e-15	K	20113
