Time (s)     Err_Time (s)     Flux (erg/cm^2/s/A)    Err_Flux (erg/cm^2/s/A)
            342.0000              50.0000    7.5857720751814228e-15    3.4933772403997022e-16
            981.0000              75.0000    1.9230907578962024e-15    1.0627392573795889e-16
           2221.0000             150.0000    6.8548786979672180e-16    4.4195037484103943e-17
           4649.0000               0.0010    3.2508712463027514e-16    1.7964978927525567e-17
           8820.0000               0.0010    1.4190567500572421e-16    9.1489972360048401e-18
          12562.0000               0.0010    9.3756149132337779e-17    4.3176303516685340e-18
          16674.0000               0.0010    5.7543961669420157e-17    3.7099964200942402e-18
          21359.0000               0.0010    3.3419485110197067e-17    3.0780484178216496e-18
          89899.0000               0.0010    8.9536424181759310e-18    1.4019236424446525e-18
