81.	0.001	3.3806911257053456e-11	1.0965276714350678e-11
97.	0.001	5.934349185467125e-11	1.6205976911938312e-11
112.	0.001	9.762123564425018e-11	3.173708359874717e-11
127.	0.001	1.0644839092237925e-10	2.998853041244126e-11
142.	0.001	9.657054900504686e-11	2.443212547827539e-11
173.	0.001	1.0691304552653665e-10	8.711206175996593e-12
189.	0.001	1.0327307316894012e-10	7.818892002246368e-12
205.	0.001	8.991105630278996e-11	6.870270095444545e-12
220.	0.001	8.010659999987792e-11	7.192508805013834e-12
235.	0.001	7.918700165391276e-11	7.1139213096328425e-12
318.6	0.001	2.3144994991479088e-11	3.1975993187403174e-13
342.	0.001	3.865302560758563e-11	3.7844266438972924e-12
345.	0.001	2.1580280765947887e-11	3.9752347379825434e-13
370.8	0.001	2.0685074548042943e-11	3.810331653835047e-13
436.8	0.001	1.7703416601177852e-11	8.152724866887049e-13
465.	0.001	1.656750418529416e-11	3.0518471410703034e-13
490.8	0.001	1.5475941825739522e-11	7.126934794767779e-13
604.	0.001	2.551654630614428e-11	7.198339814513548e-12
723.	0.001	1.0131111282929519e-11	4.665549297418902e-13
952.8	0.001	7.366430295738763e-12	2.0354199691012347e-13
981.	0.001	8.201307288049688e-12	9.183963137542131e-13
1251.	0.001	5.3266858171060125e-12	1.9624236336990656e-13
1458.	0.001	6.050686928250657e-12	1.897987094326932e-12
1569.	0.001	4.01843622133401e-12	2.627792816319727e-13
1641.	0.001	3.7137535443625545e-12	5.014599814806868e-13
1888.2	0.001	3.281384168862425e-12	9.671253106075098e-14
2202.	0.001	2.719299715686399e-12	7.764159769529818e-14
2221.	0.001	2.5572799692084244e-12	3.1740032420422103e-13
2512.2	0.001	2.3209034615002863e-12	7.481709013203189e-14
2738.	0.001	1.4503976025383449e-12	6.03066331501383e-13
2821.8	0.001	1.9554966448503604e-12	6.8441002812525e-14
3124.8	0.001	1.8065794868035873e-12	5.324547987679792e-14
3444.	0.001	1.3843855989741504e-12	4.7177452876812546e-14
4144.8	0.001	1.3971951613994204e-12	4.5040251805599015e-14
4351.8	0.001	1.22252309461789e-12	4.3913431138902584e-14
4649.	0.001	1.1759689959524741e-12	3.519929987197179e-14
4649.	0.001	1.1009202787677017e-12	1.3538338379559682e-13
4649.	0.001	1.4347884539024795e-12	4.982359383332909e-13
4649.	0.001	1.1306293929114051e-12	1.4818243039317447e-13
4902.6	0.001	1.0746253254500854e-12	5.344739264524029e-14
4958.	0.001	7.659920620580715e-13	2.8384624678025213e-13
5884.	0.001	8.352549722125926e-13	3.1382908716014783e-13
5890.8	0.001	8.702761261602486e-13	3.206215828116583e-14
6809.	0.001	6.727155524923727e-13	2.5104989756635857e-13
7360.8	0.001	6.54722201581658e-13	3.3769201195822315e-14
7734.	0.001	5.245004518040284e-13	2.0828347015285135e-13
8820.	0.001	5.142438025959091e-13	1.9331195731837556e-14
8820.	0.001	4.758296123146145e-13	1.7713733287235593e-13
8820.	0.001	4.315829362264242e-13	5.765994425286854e-14
8820.	0.001	4.237290752539149e-13	6.068632409181192e-14
12562.	0.001	3.0592027651187793e-13	9.607491503865245e-15
12562.	0.001	2.702204807732116e-13	3.41144068927307e-14
12562.	0.001	2.4064578629494843e-13	3.3074190705721865e-14
16674.	0.001	1.556762131511137e-13	2.1666081832375397e-14
16674.	0.001	1.9466445589731475e-13	7.490806245280652e-15
16674.	0.001	1.6439926029391765e-13	2.285976787995775e-14
21359.	0.001	1.1692372879462275e-13	7.409138433683482e-15
21359.	0.001	8.425844788892621e-14	1.354646467583955e-14
21359.	0.001	1.1361515275837983e-13	1.6868027375572023e-14
62726.4	0.001	3.381136070621413e-14	1.3575344045697791e-15
69552.	0.001	4.5556615383886646e-14	1.5288936497461702e-15
89899.	0.001	1.9029432864347545e-14	4.2020123807760894e-15
89899.	0.001	2.5094251539682286e-14	2.516152617295463e-15
