1897.95	21.5	0.15	R	28628
132	20.6	0	Clear	28630
102	20.3	0	Clear	28630
3387	19.17	0	b_swift	28644
7557	19.18	0	uvm2_swift	28644
5456	19.82	0	u_swift	28644
5408.5	19.24	0	v_swift	28644
5638	19.25	0	uvw1_swift	28644
5381	19.32	0	uvw2_swift	28644
4959	21.14	0	white_swift	28644
116990	22.75	0.07	i	28654
116990	24.3	0.12	r	28654
1166.4	20.9	0.3	r	28655
211680	23.3	0.1	i'	28685
211680	22.8	0.1	z'	28685
81252	22.5	0	R	28689
81553	24	0.3	R	28699
167918	24	0	R	28699
61761	21.7	0	R	28741
