time_sec	flux	flux_err	band_init	band_norm	source
347677.2	1.0373448822773009e-12	7.326912733260035e-14	UJ	R	mirabal06
437274	1.2821037448474295e-12	5.999085606655539e-14	UJ	R	mirabal06
602211.6	1.3425274327927085e-12	6.281813800930257e-14	UJ	R	mirabal06
691635.6	1.2243995708396126e-12	6.653422204672048e-14	UJ	R	mirabal06
864954	1.2131742081008844e-12	5.6765577352321223e-14	UJ	R	mirabal06
1.04E+06	8.470775438866997e-13	5.983027774462955e-14	UJ	R	mirabal06
1.21E+06	6.425740291032483e-13	4.005664806021354e-14	UJ	R	mirabal06
1.38E+06	4.612359698095503e-13	8.599825397560525e-14	UJ	R	mirabal06
2.24E+06	7.446002345782091e-14	9.170512890424318e-15	UJ	R	mirabal06
178419.6	9.071179254329907e-13	8.531529040839157e-14	BJ	R	mirabal06
347331.6	1.184851026303122e-12	3.975903534098871e-14	BJ	R	mirabal06
436582.8	1.3355610627958205e-12	4.481628349635464e-14	BJ	R	mirabal06
601347.6	1.59097644228807e-12	4.2149261793150254e-14	BJ	R	mirabal06
689216.4	1.6355497126074037e-12	4.3330128077357795e-14	BJ	R	mirabal06
779677.2	1.7444709795463217e-12	2.1149776637212966e-13	BJ	R	mirabal06
852426	1.59097644228807e-12	4.2149261793150254e-14	BJ	R	mirabal06
1.04E+06	1.3355610627958205e-12	3.538261873668042e-14	BJ	R	mirabal06
1.12E+06	1.1958143178673438e-12	3.168035012969847e-14	BJ	R	mirabal06
1.21E+06	1.0805969790104191e-12	3.626067119331631e-14	BJ	R	mirabal06
1.38E+06	8.197166359215852e-13	5.51056287211215e-14	BJ	R	mirabal06
1.98E+06	3.2334321267185253e-13	1.611307483868791e-14	BJ	R	mirabal06
2.24E+06	2.27857720867425e-13	9.449442917073412e-15	BJ	R	mirabal06
173926.8	9.687731302576701e-13	5.411012768737636e-14	VJ	R	mirabal06
177901.2	9.251711569328548e-13	5.1674770770117704e-14	VJ	R	mirabal06
263264.4	1.072067387221633e-12	5.987955425291919e-14	VJ	R	mirabal06
348800.4	1.325018935716138e-12	3.8156883951632765e-14	VJ	R	mirabal06
436064.4	1.5930231416061294e-12	4.587466451087201e-14	VJ	R	mirabal06
601606.8	1.9152350666755445e-12	3.854949982748087e-14	VJ	R	mirabal06
690426	2.0807604516862525e-12	5.992015128691592e-14	VJ	R	mirabal06
779158.8	2.1000134910985782e-12	2.1344116307524387e-13	VJ	R	mirabal06
865645.2	2.2398662441369584e-12	4.508361657235964e-14	VJ	R	mirabal06
1.04E+06	2.1588480951348144e-12	6.216885964028964e-14	VJ	R	mirabal06
1.12E+06	2.024053952722708e-12	4.073978638911077e-14	VJ	R	mirabal06
1.21E+06	1.9329565185575703e-12	9.038647623863093e-14	VJ	R	mirabal06
1.38E+06	1.6681000092815105e-12	6.292725562602831e-14	VJ	R	mirabal06
1.98E+06	9.51091027883501e-13	2.7388793473185886e-14	VJ	R	mirabal06
2.24E+06	7.838303669256864e-13	2.2572148625471807e-14	VJ	R	mirabal06
86144.4	1.3393479382339854e-12	1.2336698889224896e-13	Rc	R	mirabal06
93402	1.2328022361759636e-12	1.1355309209434868e-13	Rc	R	mirabal06
173926.8	8.373237571093024e-13	4.628106128701804e-14	Rc	R	mirabal06
174445.2	8.373237571093024e-13	4.628106128701804e-14	Rc	R	mirabal06
176432.4	8.296471267615302e-13	4.58567539667175e-14	Rc	R	mirabal06
180666	8.220408761838227e-13	4.5436336719311795e-14	Rc	R	mirabal06
261882	8.220408761838227e-13	1.135726159598537e-13	Rc	R	mirabal06
346640.4	1.166523288484548e-12	2.1525073330105186e-14	Rc	R	mirabal06
435718.8	1.376871509366628e-12	3.8073431428146124e-14	Rc	R	mirabal06
601779.6	1.7494172860006342e-12	3.228082605623527e-14	Rc	R	mirabal06
688006.8	1.9901848388454944e-12	5.503285199501023e-14	Rc	R	mirabal06
778726.8	1.9538598717661235e-12	1.7996952264324318e-13	Rc	R	mirabal06
862880.4	1.9719387145693824e-12	3.638686501383257e-14	Rc	R	mirabal06
1.04E+06	1.9719387145693824e-12	7.268013286613427e-14	Rc	R	mirabal06
1.12E+06	1.9359467767899593e-12	7.135357093974634e-14	Rc	R	mirabal06
1.20E+06	1.8831868525024027e-12	6.94089880382112e-14	Rc	R	mirabal06
1.38E+06	1.8488148187665123e-12	1.0218880237087388e-13	Rc	R	mirabal06
2.24E+06	9.702718095089946e-13	3.5761498828718815e-14	Rc	R	mirabal06
176432.4	6.83809065621482e-13	5.0948763522570066e-14	Ic	R	mirabal06
261190.8	5.847023699817066e-13	1.0789991328489812e-13	Ic	R	mirabal06
348022.8	8.931714945554151e-13	2.6580918970647054e-14	Ic	R	mirabal06
